,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Yu-Y/A,Ru-Lg,Ru-TD,Fum,FumL
11,2016,13,Home,PHI,W,14-32,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2016,14,Away,CLE,W,23-10,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2016,15,Home,PIT,L,24-20,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2016,16,Away,HOU,L,10-12,5,6,28,5.6,8,0,0,0,0,0,0,0,0
15,2016,17,Home,BAL,W,10-27,3,3,13,4.3,7,1,0,0,0,0,0,0,0
0,2017,1,Home,BAL,L,20-0,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2017,2,Home,HOU,L,13-9,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2017,3,Away,GB,L,24-27,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2017,4,Away,CLE,W,31-7,1,1,11,11,11,0,0,0,0,0,0,0,0
4,2017,5,Home,BUF,W,16-20,1,2,21,21,21,0,0,0,0,0,0,0,0
5,2017,7,Away,PIT,L,14-29,1,2,7,7,7,0,0,0,0,0,0,0,0
6,2017,8,Home,IND,W,23-24,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2017,9,Away,JAC,L,7-23,0,1,0,0,0,0,0,0,0,0,0,0,0
8,2017,10,Away,TEN,L,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2017,11,Away,DEN,W,20-17,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2017,12,Home,CLE,W,16-30,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2017,13,Home,PIT,L,23-20,1,1,21,21,21,0,0,0,0,0,0,0,0
12,2017,14,Home,CHI,L,33-7,0,1,0,0,0,0,0,0,0,0,0,0,0
13,2017,15,Away,MIN,L,7-34,4,4,24,6,9,0,0,0,0,0,0,0,0
14,2017,16,Home,DET,W,17-26,1,1,1,1,1,1,0,0,0,0,0,0,0
15,2017,17,Away,BAL,W,31-27,1,2,7,7,7,0,0,0,0,0,0,0,0
0,2018,1,Away,IND,W,34-23,1,1,4,4,4,0,0,0,0,0,0,0,0
1,2018,2,Home,BAL,W,23-34,3,4,45,15,29,0,0,0,0,0,0,0,0
2,2018,3,Away,CAR,L,21-31,2,2,19,9.5,18,1,0,0,0,0,0,0,0
3,2018,4,Away,ATL,W,37-36,1,1,6,6,6,0,0,0,0,0,0,0,0
4,2018,5,Home,MIA,W,17-27,2,2,43,21.5,25,0,0,0,0,0,0,0,0
5,2018,6,Home,PIT,L,28-21,6,7,54,9,13,0,0,0,0,0,0,0,0
6,2018,7,Away,KC,L,10-45,2,2,13,6.5,9,1,0,0,0,0,0,0,0
7,2018,8,Home,TB,W,34-37,0,4,0,0,0,0,0,0,0,0,0,0,0
8,2018,10,Home,NO,L,51-14,3,4,23,7.7,10,0,0,0,0,0,0,0,0
9,2018,11,Away,BAL,L,21-24,3,5,41,13.7,20,0,0,0,0,0,0,0,0
10,2018,12,Home,CLE,L,35-20,6,13,39,6.5,13,0,0,0,0,0,0,0,0
11,2018,13,Home,DEN,L,24-10,5,7,33,6.6,20,0,0,0,0,0,0,0,0
12,2018,14,Away,LAC,L,21-26,3,3,37,12.3,24,0,0,0,0,0,0,0,0
13,2018,15,Home,OAK,W,16-30,1,5,27,27,27,0,0,0,0,0,0,0,0
14,2018,16,Away,CLE,L,18-26,4,5,49,12.3,14,1,0,0,0,0,0,0,0
15,2018,17,Away,PIT,L,13-16,1,1,6,6,6,0,0,0,0,0,0,0,0
0,2019,1,Away,SEA,L,20-21,4,5,66,16.5,36,0,0,0,0,0,0,0,0
1,2019,2,Home,SF,L,41-17,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,3,Away,BUF,L,17-21,0,1,0,0,0,0,0,0,0,0,0,0,0
3,2019,4,Away,PIT,L,3-27,0,1,0,0,0,0,0,0,0,0,0,0,0
4,2019,5,Home,ARI,L,26-23,2,2,16,8,8,0,0,0,0,0,0,0,0
5,2019,6,Away,BAL,L,17-23,2,3,26,13,22,0,0,0,0,0,0,0,0
6,2019,7,Home,JAC,L,27-17,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2019,8,Away,LAR,L,10-24,1,2,4,4,4,0,0,0,0,0,0,0,0
8,2019,10,Home,BAL,L,49-13,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2019,11,Away,OAK,L,10-17,2,5,5,2.5,3,0,0,0,0,0,0,0,0
10,2019,12,Home,PIT,L,16-10,0,1,0,0,0,0,0,0,0,0,0,0,0
11,2019,13,Home,NYJ,W,6-22,5,6,51,10.2,16,0,0,0,0,0,0,0,0
12,2019,14,Away,CLE,L,19-27,1,2,4,4,4,0,0,0,0,0,0,0,0
13,2019,15,Home,NE,L,34-13,1,2,8,8,8,0,0,0,0,0,0,0,0
14,2019,16,Away,MIA,L,35-38,4,4,37,9.3,17,1,0,0,0,0,0,0,0
15,2019,17,Home,CLE,W,23-33,5,6,25,5,15,1,0,0,0,0,0,0,0
