,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Yu-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2019,6,Away,NE,W,14-35,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2019,9,Home,DAL,W,37-18,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,10,Away,NYJ,W,27-34,1,1,1,1,1,0,0,0,0,0,0,0,0
3,2019,12,Away,CHI,W,14-19,5,6,17,3.4,11,1,0,0,0,0,0,0,0
4,2019,13,Home,GB,W,31-13,6,8,70,11.7,32,0,0,0,0,0,0,0,0
5,2019,14,Away,PHI,W,17-23,2,5,9,4.5,7,0,0,0,0,0,0,1,0
6,2019,15,Home,MIA,W,20-36,3,3,38,12.7,27,0,0,0,0,0,0,0,0
7,2019,16,Away,WAS,W,41-35,6,8,35,5.8,10,2,0,0,0,0,0,0,0
8,2019,17,Home,PHI,W,34-17,8,11,98,12.3,25,0,0,0,0,0,0,1,0
