,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Yu-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2017,1,Home,IND,W,9-46,1,1,39,39,39,0,0,0,0,0,0,0,0
1,2017,2,Home,WAS,L,27-20,3,3,95,31.7,69,0,0,0,0,0,0,0,0
2,2017,3,Away,SF,W,41-39,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2017,4,Away,DAL,W,35-30,1,3,8,8,8,0,0,0,0,0,0,0,0
4,2017,5,Home,SEA,L,16-10,1,3,8,8,8,0,0,0,0,0,0,0,0
5,2017,6,Away,JAC,W,27-17,1,3,4,4,4,1,0,0,0,0,0,0,0
6,2017,7,Home,ARI,W,0-33,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2017,9,Away,NYG,W,51-17,1,2,44,44,44,0,1,13,13,13,0,0,0
8,2017,10,Home,HOU,W,7-33,0,2,0,0,0,0,0,0,0,0,0,0,0
9,2017,11,Away,MIN,L,7-24,1,2,8,8,8,0,0,0,0,0,0,0,0
10,2017,12,Home,NO,W,20-26,1,1,9,9,9,0,0,0,0,0,0,0,0
11,2017,13,Away,ARI,W,32-16,2,4,7,3.5,6,1,0,0,0,0,0,0,0
12,2017,14,Home,PHI,L,43-35,1,1,6,6,6,0,0,0,0,0,0,0,0
13,2017,15,Away,SEA,W,42-7,0,1,0,0,0,0,0,0,0,0,0,0,0
14,2017,16,Away,TEN,W,27-23,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2017,17,Home,SF,L,34-13,3,6,16,5.3,6,0,0,0,0,0,0,1,1
0,2018,1,Away,OAK,W,33-13,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2018,2,Home,ARI,W,0-34,1,1,17,17,17,0,0,0,0,0,0,0,0
2,2018,3,Home,LAC,W,23-35,1,2,3,3,3,0,0,0,0,0,0,0,0
3,2018,4,Home,MIN,W,31-38,1,1,13,13,13,0,0,0,0,0,0,0,0
4,2018,5,Away,SEA,W,33-31,3,3,24,8,10,0,0,0,0,0,0,0,0
5,2018,6,Away,DEN,W,23-20,2,4,24,12,12,0,0,0,0,0,0,0,0
6,2018,7,Away,SF,W,39-10,1,2,-5,-5,-5,0,0,0,0,0,0,0,0
7,2018,8,Home,GB,W,27-29,1,2,22,22,22,0,0,0,0,0,0,0,0
8,2018,9,Away,NO,L,35-45,3,5,48,16,20,0,0,0,0,0,0,0,0
9,2018,10,Home,SEA,W,31-36,2,2,15,7.5,10,1,0,0,0,0,0,0,0
10,2018,11,Home,KC,W,51-54,3,4,49,16.3,40,2,0,0,0,0,0,0,0
11,2018,13,Away,DET,W,30-16,1,3,7,7,7,0,0,0,0,0,0,0,0
12,2018,14,Away,CHI,L,6-15,4,7,29,7.3,9,0,0,0,0,0,0,0,0
13,2018,15,Home,PHI,L,30-23,5,7,46,9.2,20,0,0,0,0,0,0,0,0
14,2018,16,Away,ARI,W,31-9,5,6,28,5.6,9,0,2,16,8,12,0,0,0
15,2018,17,Home,SF,W,32-48,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2019,1,Away,CAR,W,30-27,1,1,7,7,7,0,0,0,0,0,0,0,0
1,2019,2,Home,NO,W,9-27,3,4,21,7,11,0,1,0,0,0,0,0,0
2,2019,3,Away,CLE,W,20-13,2,2,15,7.5,11,0,0,0,0,0,0,0,0
3,2019,4,Home,TB,L,55-40,5,8,44,8.8,15,1,0,0,0,0,0,0,0
4,2019,5,Away,SEA,L,29-30,7,11,136,19.4,32,0,0,0,0,0,0,0,0
5,2019,6,Home,SF,L,20-7,2,5,9,4.5,12,0,0,0,0,0,0,0,0
6,2019,7,Away,ATL,W,37-10,4,10,50,12.5,33,1,0,0,0,0,0,0,0
7,2019,8,Home,CIN,W,10-24,2,3,15,7.5,11,0,0,0,0,0,0,0,0
8,2019,10,Away,PIT,L,12-17,8,12,68,8.5,17,0,0,0,0,0,0,0,0
9,2019,11,Home,CHI,W,7-17,1,1,20,20,20,0,0,0,0,0,0,0,0
10,2019,12,Home,BAL,L,45-6,2,2,23,11.5,15,0,0,0,0,0,0,0,0
11,2019,13,Away,ARI,W,34-7,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2019,14,Home,SEA,W,12-28,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2019,15,Away,DAL,L,21-44,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2019,16,Away,SF,L,31-34,0,1,0,0,0,0,0,0,0,0,0,0,0
15,2019,17,Home,ARI,W,24-31,0,0,0,0,0,0,0,0,0,0,0,0,0
