,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Yu-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2014,1,Home,CAR,L,20-14,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2014,2,Home,STL,L,19-17,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2014,3,Away,ATL,L,14-56,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2014,4,Away,PIT,W,27-24,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2014,5,Away,NO,L,31-37,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2014,6,Home,BAL,L,48-17,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2014,8,Home,MIN,L,19-13,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2014,9,Away,CLE,L,17-22,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2014,10,Home,ATL,L,27-17,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2014,11,Away,WAS,W,27-7,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2014,12,Away,CHI,L,13-21,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2014,13,Home,CIN,L,14-13,1,1,17,17,17,0,0,0,0,0,0,0,0
12,2014,14,Away,DET,L,17-34,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2014,15,Away,CAR,L,17-19,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2014,16,Home,GB,L,20-3,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2014,17,Home,NO,L,23-20,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,1,Home,TEN,L,42-14,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2015,2,Away,NO,W,26-19,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2015,3,Away,HOU,L,9-19,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2015,4,Home,CAR,L,37-23,1,1,7,7,7,0,0,0,0,0,0,0,0
4,2015,5,Home,JAC,W,31-38,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015,7,Away,WAS,L,30-31,1,1,6,6,6,0,0,0,0,0,0,0,0
6,2015,8,Away,ATL,W,23-20,2,2,48,24,28,1,0,0,0,0,0,0,0
7,2015,9,Home,NYG,L,32-18,1,1,17,17,17,0,0,0,0,0,0,0,0
8,2015,10,Home,DAL,W,6-10,1,2,6,6,6,0,0,0,0,0,0,0,0
9,2015,11,Away,PHI,W,45-17,3,4,47,15.7,23,1,0,0,0,0,0,0,0
10,2015,12,Away,IND,L,12-25,5,6,53,10.6,20,1,0,0,0,0,0,0,0
11,2015,13,Home,ATL,W,19-23,2,2,12,6,7,0,0,0,0,0,0,0,0
12,2015,14,Home,NO,L,24-17,2,3,16,8,11,0,0,0,0,0,0,0,0
13,2015,15,Away,STL,L,23-31,3,5,20,6.7,8,0,0,0,0,0,0,0,0
14,2015,16,Home,CHI,L,26-21,1,1,46,46,46,0,0,0,0,0,0,0,0
15,2015,17,Away,CAR,L,10-38,1,2,10,10,10,0,0,0,0,0,0,0,0
0,2016,1,Away,ATL,W,31-24,3,3,30,10,17,0,0,0,0,0,0,0,0
1,2016,2,Away,ARI,L,7-40,3,4,16,5.3,15,0,0,0,0,0,0,0,0
2,2016,3,Home,LAR,L,37-32,5,10,46,9.2,20,2,0,0,0,0,0,0,0
3,2016,4,Home,DEN,L,27-7,5,8,67,13.4,19,0,0,0,0,0,0,0,0
4,2016,5,Away,CAR,W,17-14,1,3,38,38,38,0,0,0,0,0,0,0,0
5,2016,7,Away,SF,W,34-17,3,3,29,9.7,17,0,0,0,0,0,0,0,0
6,2016,8,Home,OAK,L,30-24,3,5,22,7.3,17,1,0,0,0,0,0,1,0
7,2016,9,Home,ATL,L,43-28,5,6,43,8.6,17,1,0,0,0,0,0,0,0
8,2016,10,Home,CHI,W,10-36,7,7,84,12,16,1,0,0,0,0,0,0,0
9,2016,11,Away,KC,W,19-17,2,3,18,9,10,0,0,0,0,0,0,0,0
10,2016,12,Home,SEA,W,5-14,4,5,49,12.3,27,0,0,0,0,0,0,0,0
11,2016,13,Away,SD,W,28-21,6,9,86,14.3,38,1,0,0,0,0,0,0,0
12,2016,14,Home,NO,W,11-16,4,5,47,11.8,18,0,0,0,0,0,0,0,0
13,2016,15,Away,DAL,L,20-26,5,8,73,14.6,22,1,0,0,0,0,0,0,0
14,2016,16,Away,NO,L,24-31,1,2,12,12,12,1,0,0,0,0,0,0,0
15,2016,17,Home,CAR,W,16-17,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2017,1,Away,MIA,-,,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2017,2,Home,CHI,W,7-29,2,3,24,12,13,0,0,0,0,0,0,0,0
2,2017,3,Away,MIN,L,17-34,4,4,33,8.3,18,1,0,0,0,0,0,0,0
3,2017,4,Home,NYG,W,23-25,4,6,80,20,35,1,0,0,0,0,0,0,0
4,2017,5,Home,NE,L,19-14,5,9,68,13.6,18,1,0,0,0,0,0,0,0
5,2017,6,Away,ARI,L,33-38,6,8,76,12.7,21,1,0,0,0,0,0,0,0
6,2017,7,Away,BUF,L,27-30,6,9,60,10,14,0,0,0,0,0,0,1,0
7,2017,8,Home,CAR,L,17-3,4,5,64,16,23,0,0,0,0,0,0,0,0
8,2017,9,Away,NO,L,10-30,1,4,9,9,9,0,0,0,0,0,0,0,0
9,2017,10,Home,NYJ,W,10-15,1,3,10,10,10,0,0,0,0,0,0,0,0
10,2017,11,Away,MIA,W,30-20,1,3,12,12,12,0,0,0,0,0,0,0,0
11,2017,12,Away,ATL,L,20-34,1,2,6,6,6,0,0,0,0,0,0,0,0
12,2017,13,Away,GB,L,20-26,2,6,39,19.5,28,2,0,0,0,0,0,0,0
13,2017,14,Home,DET,L,24-21,1,1,11,11,11,0,0,0,0,0,0,0,0
14,2017,15,Home,ATL,L,24-21,4,5,49,12.3,13,0,0,0,0,0,0,0,0
15,2017,16,Away,CAR,L,19-22,3,4,13,4.3,8,0,0,0,0,0,0,0,0
16,2017,17,Home,NO,W,24-31,3,5,37,12.3,13,0,0,0,0,0,0,0,0
0,2018,1,Away,NO,W,48-40,0,2,0,0,0,0,0,0,0,0,0,0,0
1,2018,2,Home,PHI,W,21-27,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,3,Home,PIT,L,30-27,3,4,34,11.3,21,1,0,0,0,0,0,0,0
3,2018,4,Away,CHI,L,10-48,3,4,29,9.7,16,1,0,0,0,0,0,0,0
4,2018,6,Away,ATL,L,29-34,1,1,15,15,15,1,0,0,0,0,0,0,0
5,2018,7,Home,CLE,W,23-26,3,4,23,7.7,11,0,0,0,0,0,0,1,1
6,2018,8,Away,CIN,L,34-37,1,2,13,13,13,0,0,0,0,0,0,0,0
7,2018,9,Away,CAR,L,28-42,3,3,15,5,9,0,0,0,0,0,0,0,0
8,2018,10,Home,WAS,L,16-3,1,3,14,14,14,0,0,0,0,0,0,0,0
9,2018,11,Away,NYG,L,35-38,2,3,16,8,10,0,0,0,0,0,0,0,0
10,2018,12,Home,SF,W,9-27,3,4,26,8.7,11,1,0,0,0,0,0,0,0
11,2018,13,Home,CAR,W,17-24,3,6,36,12,18,0,0,0,0,0,0,0,0
12,2018,14,Home,NO,L,28-14,2,4,12,6,11,2,0,0,0,0,0,0,0
