,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Yu-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2018,1,Away,NO,L,48-40,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2018,2,Away,NO,W,18-21,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2018,3,Away,ATL,W,43-37,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2018,4,Away,NYG,W,33-18,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2018,5,Home,WAS,W,19-43,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2018,7,Away,BAL,W,24-23,2,3,35,17.5,25,0,0,0,0,0,0,0,0
6,2018,8,Away,MIN,W,30-20,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2018,9,Home,LAR,W,35-45,0,1,0,0,0,0,0,0,0,0,0,0,0
8,2018,10,Away,CIN,W,51-14,2,3,25,12.5,23,0,0,0,0,0,0,0,0
9,2018,11,Home,PHI,W,7-48,2,2,25,12.5,23,0,0,0,0,0,0,0,0
10,2018,12,Home,ATL,W,17-31,4,6,45,11.3,25,1,0,0,0,0,0,0,0
11,2018,13,Away,DAL,L,10-13,2,2,20,10,15,0,0,0,0,0,0,1,0
12,2018,14,Away,TB,W,28-14,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2018,15,Away,CAR,W,12-9,0,2,0,0,0,0,0,0,0,0,0,0,0
14,2018,16,Away,NO,W,28-31,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2018,17,Home,CAR,L,33-14,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2019,1,Home,HOU,W,28-30,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2019,7,Away,CHI,W,36-25,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2019,8,Home,ARI,W,9-31,2,3,25,12.5,19,0,0,0,0,0,0,0,0
3,2019,15,Home,CLE,W,24-38,1,1,6,6,6,1,0,0,0,0,0,0,0
4,2019,16,Away,SEA,W,27-13,1,3,20,20,20,0,0,0,0,0,0,0,0
5,2019,17,Away,LAR,W,24-31,4,6,76,19,37,1,0,0,0,0,0,0,0
