,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Yu-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2013,1,Away,WAS,W,33-27,1,3,11,11,11,0,0,0,0,0,0,0,0
1,2013,2,Home,SD,L,33-30,2,2,58,29,31,0,0,0,0,0,0,0,0
2,2013,3,Home,KC,L,26-16,1,1,5,5,5,0,0,0,0,0,0,0,0
3,2013,4,Away,DEN,L,20-52,1,2,38,38,38,0,0,0,0,0,0,0,0
4,2013,5,Away,NYG,W,36-21,2,3,38,19,24,0,0,0,0,0,0,0,0
5,2013,6,Away,TB,W,31-20,3,6,13,4.3,6,0,0,0,0,0,0,0,0
6,2013,7,Home,DAL,L,17-3,3,5,33,11,21,0,0,0,0,0,0,0,0
7,2013,8,Home,NYG,L,15-7,1,3,5,5,5,0,0,0,0,0,0,0,0
8,2013,9,Away,OAK,W,49-20,5,6,42,8.4,15,1,0,0,0,0,0,0,0
9,2013,10,Away,GB,W,27-13,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2013,11,Home,WAS,W,16-24,2,3,31,15.5,16,0,0,0,0,0,0,0,0
11,2013,13,Home,ARI,W,21-24,5,6,68,13.6,24,2,0,0,0,0,0,0,0
12,2013,14,Home,DET,W,20-34,0,1,0,0,0,0,0,0,0,0,0,0,0
13,2013,15,Away,MIN,L,30-48,6,9,57,9.5,17,1,0,0,0,0,0,0,0
14,2013,16,Home,CHI,W,11-54,1,1,27,27,27,0,0,0,0,0,0,0,0
15,2013,17,Away,DAL,W,24-22,3,5,43,14.3,17,0,0,0,0,0,0,0,0
0,2014,1,Home,JAC,W,17-34,3,5,77,25.7,26,1,0,0,0,0,0,0,0
1,2014,2,Away,IND,W,30-27,4,6,86,21.5,27,0,0,0,0,0,0,0,0
2,2014,3,Home,WAS,W,34-37,2,3,14,7,10,0,0,0,0,0,0,0,0
3,2014,4,Away,SF,L,21-26,4,6,43,10.8,14,0,0,0,0,0,0,1,1
4,2014,5,Home,STL,W,28-34,3,6,39,13,19,0,0,0,0,0,0,0,0
5,2014,6,Home,NYG,W,0-27,3,5,47,15.7,23,1,0,0,0,0,0,0,0
6,2014,8,Away,ARI,L,20-24,5,8,48,9.6,15,0,0,0,0,0,0,0,0
7,2014,9,Away,HOU,W,31-21,1,2,4,4,4,0,0,0,0,0,0,0,0
8,2014,10,Home,CAR,W,21-45,1,3,17,17,17,0,0,0,0,0,0,0,0
9,2014,11,Away,GB,L,20-53,4,7,55,13.8,22,0,0,0,0,0,0,0,0
10,2014,12,Home,TEN,W,24-43,4,6,30,7.5,10,0,0,0,0,0,0,0,0
11,2014,13,Away,DAL,W,33-10,0,1,0,0,0,0,0,0,0,0,0,0,0
12,2014,14,Home,SEA,L,24-14,2,3,39,19.5,35,1,0,0,0,0,0,0,0
13,2014,15,Home,DAL,L,38-27,3,4,32,10.7,15,0,0,0,0,0,0,0,0
14,2014,16,Away,WAS,L,24-27,15,18,115,7.7,16,0,0,0,0,0,0,0,0
15,2014,17,Away,NYG,W,34-26,4,6,56,14,19,0,0,0,0,0,0,0,0
0,2015,1,Away,ATL,L,24-26,3,8,46,15.3,21,0,0,0,0,0,0,0,0
1,2015,2,Home,DAL,L,20-10,3,7,17,5.7,9,0,0,0,0,0,0,0,0
2,2015,3,Away,NYJ,W,24-17,2,2,30,15,21,0,0,0,0,0,0,0,0
3,2015,4,Away,WAS,L,20-23,2,3,11,5.5,7,0,0,0,0,0,0,0,0
4,2015,5,Home,NO,W,17-39,5,7,60,12,21,0,0,0,0,0,0,0,0
5,2015,6,Home,NYG,W,7-27,4,7,43,10.8,17,0,0,0,0,0,0,0,0
6,2015,7,Away,CAR,L,16-27,5,8,63,12.6,24,0,0,0,0,0,0,0,0
7,2015,9,Away,DAL,W,33-27,5,6,44,8.8,27,0,0,0,0,0,0,0,0
8,2015,10,Home,MIA,L,20-19,7,10,68,9.7,27,0,0,0,0,0,0,0,0
9,2015,11,Home,TB,L,45-17,2,4,12,6,7,0,0,0,0,0,0,0,0
10,2015,12,Away,DET,L,14-45,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2015,13,Away,NE,W,35-28,2,4,9,4.5,5,1,0,0,0,0,0,0,0
12,2015,14,Home,BUF,W,20-23,5,7,98,19.6,41,0,0,0,0,0,0,0,0
13,2015,15,Home,ARI,L,40-17,8,13,78,9.8,22,1,0,0,0,0,0,0,0
14,2015,16,Home,WAS,L,38-24,13,17,122,9.4,17,0,0,0,0,0,0,1,1
15,2015,17,Away,NYG,W,35-30,9,9,152,16.9,60,0,0,0,0,0,0,0,0
0,2016,1,Home,CLE,W,10-29,6,7,58,9.7,15,0,0,0,0,0,0,0,0
1,2016,2,Away,CHI,W,29-14,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2016,3,Home,PIT,W,3-34,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2016,5,Away,DET,L,23-24,3,3,37,12.3,21,0,0,0,0,0,0,0,0
4,2016,6,Away,WAS,L,20-27,1,3,22,22,22,0,0,0,0,0,0,0,0
5,2016,7,Home,MIN,W,10-21,1,3,14,14,14,0,0,0,0,0,0,0,0
6,2016,8,Away,DAL,L,23-29,4,4,19,4.8,11,0,0,0,0,0,0,0,0
7,2016,9,Away,NYG,L,23-28,8,8,97,12.1,30,0,0,0,0,0,0,0,0
8,2016,10,Home,ATL,W,15-24,6,7,55,9.2,18,0,0,0,0,0,0,0,0
9,2016,11,Away,SEA,L,15-26,6,11,35,5.8,11,1,0,0,0,0,0,0,0
10,2016,12,Home,GB,L,27-13,3,6,36,12,16,0,0,0,0,0,0,0,0
11,2016,13,Away,CIN,L,14-32,9,15,79,8.8,20,1,0,0,0,0,0,0,0
12,2016,14,Home,WAS,L,27-22,10,13,112,11.2,29,0,0,0,0,0,0,0,0
13,2016,15,Away,BAL,L,26-27,6,8,80,13.3,24,0,0,0,0,0,0,0,0
14,2016,16,Home,NYG,W,19-24,2,2,33,16.5,19,0,0,0,0,0,0,0,0
15,2016,17,Home,DAL,W,13-27,13,16,139,10.7,20,2,0,0,0,0,0,0,0
0,2017,1,Away,WAS,W,30-17,8,8,93,11.6,23,0,0,0,0,0,0,0,0
1,2017,2,Away,KC,L,20-27,5,10,97,19.4,53,0,0,0,0,0,0,0,0
2,2017,3,Home,NYG,W,24-27,8,10,55,6.9,12,1,0,0,0,0,0,1,1
3,2017,4,Away,LAC,W,26-24,5,8,81,16.2,38,0,0,0,0,0,0,0,0
4,2017,5,Home,ARI,W,7-34,6,12,61,10.2,14,1,0,0,0,0,0,0,0
5,2017,6,Away,CAR,W,28-23,2,5,18,9,17,2,0,0,0,0,0,0,0
6,2017,7,Home,WAS,W,24-34,5,5,89,17.8,46,1,0,0,0,0,0,0,0
7,2017,8,Home,SF,W,10-33,4,6,34,8.5,14,1,0,0,0,0,0,0,0
8,2017,9,Home,DEN,W,23-51,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2017,11,Away,DAL,W,37-9,2,5,8,4,6,0,0,0,0,0,0,0,0
10,2017,12,Home,CHI,W,3-31,10,12,103,10.3,22,1,0,0,0,0,0,0,0
11,2017,13,Away,SEA,L,10-24,2,4,24,12,14,0,0,0,0,0,0,0,0
12,2017,14,Away,LAR,W,43-35,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2017,15,Away,NYG,W,34-29,6,9,56,9.3,17,1,0,0,0,0,0,0,0
14,2017,16,Home,OAK,W,10-19,9,14,81,9,25,0,0,0,0,0,0,0,0
15,2017,17,Home,DAL,L,6-0,2,2,24,12,15,0,0,0,0,0,0,0,0
0,2018,1,Home,ATL,W,12-18,5,10,48,9.6,18,0,0,0,0,0,0,0,0
1,2018,2,Away,TB,L,21-27,11,13,94,8.5,34,0,0,0,0,0,0,0,0
2,2018,3,Home,IND,W,16-20,5,10,73,14.6,28,0,0,0,0,0,0,0,0
3,2018,4,Away,TEN,L,23-26,10,14,112,11.2,24,0,0,0,0,0,0,0,0
4,2018,5,Home,MIN,L,23-21,10,11,110,11,23,1,0,0,0,0,0,0,0
5,2018,6,Away,NYG,W,34-13,7,9,43,6.1,15,1,0,0,0,0,0,0,0
6,2018,7,Home,CAR,L,21-17,9,11,138,15.3,27,0,0,0,0,0,0,0,0
7,2018,8,Away,JAC,W,24-18,4,6,26,6.5,15,1,0,0,0,0,0,0,0
8,2018,10,Home,DAL,L,27-20,14,16,145,10.4,23,2,0,0,0,0,0,0,0
9,2018,11,Away,NO,L,7-48,2,3,15,7.5,8,0,0,0,0,0,0,0,0
10,2018,12,Home,NYG,W,22-25,7,8,91,13,24,1,0,0,0,0,0,0,0
11,2018,13,Home,WAS,W,13-28,9,10,83,9.2,20,0,0,0,0,0,0,0,0
12,2018,14,Away,DAL,L,23-29,5,8,38,7.6,12,0,0,0,0,0,0,0,0
13,2018,15,Away,LAR,W,30-23,3,7,22,7.3,11,0,0,0,0,0,0,0,0
14,2018,16,Home,HOU,W,30-32,12,16,110,9.2,23,2,0,0,0,0,0,1,0
15,2018,17,Away,WAS,W,24-0,3,4,15,5,7,0,0,0,0,0,0,0,0
0,2019,1,Home,WAS,W,27-32,5,7,54,10.8,26,0,0,0,0,0,0,0,0
1,2019,2,Away,ATL,L,20-24,8,16,72,9,16,0,0,0,0,0,0,0,0
2,2019,3,Home,DET,L,27-24,4,7,64,16,23,0,0,0,0,0,0,0,0
3,2019,4,Away,GB,W,34-27,7,8,65,9.3,14,0,0,0,0,0,0,0,0
4,2019,5,Home,NYJ,W,6-31,5,7,57,11.4,21,1,0,0,0,0,0,0,0
5,2019,6,Away,MIN,L,20-38,4,9,54,13.5,20,0,0,0,0,0,0,1,1
6,2019,7,Away,DAL,L,10-37,2,6,38,19,24,0,0,0,0,0,0,0,0
7,2019,8,Away,BUF,W,31-13,2,4,20,10,18,0,0,0,0,0,0,0,0
8,2019,9,Home,CHI,W,14-22,9,11,103,11.4,25,1,0,0,0,0,0,0,0
9,2019,11,Home,NE,L,17-10,9,11,94,10.4,25,0,0,0,0,0,0,0,0
10,2019,12,Home,SEA,L,17-9,12,14,91,7.6,12,1,0,0,0,0,0,0,0
11,2019,13,Away,MIA,L,31-37,3,6,24,8,12,0,0,0,0,0,0,0,0
12,2019,14,Home,NYG,W,17-23,9,13,91,10.1,30,2,0,0,0,0,0,0,0
13,2019,15,Away,WAS,W,37-27,5,10,61,12.2,27,1,0,0,0,0,0,0,0
14,2019,16,Home,DAL,W,9-17,4,6,28,7,10,0,0,0,0,0,0,0,0
15,2019,17,Away,NYG,W,34-17,-,-,-,-,-,-,-,-,-,-,-,-,-
