,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Yu-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2016,1,Away,SEA,W,10-12,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2016,2,Away,LAR,L,3-9,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2016,3,Away,SEA,W,18-37,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2016,4,Away,NYJ,W,27-17,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2016,6,Home,ATL,W,24-26,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2016,7,Away,ARI,T,6-6,0,1,0,0,0,0,0,0,0,0,0,0,0
6,2016,8,Away,NO,L,20-25,1,1,7,7,7,0,0,0,0,0,0,0,0
7,2016,9,Home,BUF,W,25-31,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2016,10,Away,NE,W,31-24,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2016,11,Away,SEA,W,15-26,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2016,12,Away,TB,L,5-14,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2016,13,Home,CAR,W,7-40,2,2,25,12.5,21,0,0,0,0,0,0,0,0
12,2016,14,Away,GB,L,10-38,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2016,15,Home,LAR,W,3-24,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2016,16,Away,SEA,L,34-31,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2016,17,Away,SF,W,25-23,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2017,1,Away,GB,L,9-17,1,1,10,10,10,0,0,0,0,0,0,0,0
1,2017,2,Home,SF,W,9-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,3,Away,TEN,L,27-33,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2017,4,Home,IND,W,18-46,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2017,5,Away,LAR,W,16-10,2,2,3,1.5,3,0,0,0,0,0,0,0,0
5,2017,7,Away,NYG,W,24-7,1,1,12,12,12,0,0,0,0,0,0,0,0
6,2017,8,Home,HOU,W,38-41,1,1,8,8,8,0,0,0,0,0,0,0,0
7,2017,9,Home,WAS,L,17-14,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2017,10,Away,ARI,W,22-16,2,2,22,11,16,0,0,0,0,0,0,0,0
9,2017,11,Home,ATL,L,34-31,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2017,12,Away,SF,W,24-13,2,4,29,14.5,17,1,0,0,0,0,0,0,0
11,2017,13,Home,PHI,W,10-24,3,3,40,13.3,21,0,0,0,0,0,0,0,0
12,2017,14,Away,JAC,L,24-30,0,1,0,0,0,0,0,0,0,0,0,0,0
13,2017,15,Home,LAR,L,42-7,0,0,0,0,0,0,0,0,0,0,0,0,0
