,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Yu-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2013,1,Away,CHI,L,21-24,5,5,47,9.4,17,0,0,0,0,0,0,0,0
1,2013,2,Home,PIT,W,10-20,3,5,66,22,61,0,0,0,0,0,0,0,0
2,2013,3,Home,GB,W,30-34,1,2,7,7,7,0,0,0,0,0,0,0,0
3,2013,4,Away,CLE,L,6-17,3,5,39,13,29,0,0,0,0,0,0,0,0
4,2013,5,Home,NE,W,6-13,5,7,53,10.6,22,0,0,0,0,0,0,0,0
5,2013,6,Away,BUF,W,27-24,2,3,13,6.5,10,0,0,0,0,0,0,0,0
6,2013,7,Away,DET,W,27-24,3,4,45,15,32,1,0,0,0,0,0,0,0
7,2013,8,Home,NYJ,W,9-49,2,4,23,11.5,16,0,0,0,0,0,0,0,0
8,2013,9,Away,MIA,L,20-22,3,4,14,4.7,5,0,0,0,0,0,0,0,0
9,2013,10,Away,BAL,L,17-20,3,9,55,18.3,40,0,0,0,0,0,0,0,0
10,2013,11,Home,CLE,W,20-41,1,1,15,15,15,0,0,0,0,0,0,0,0
11,2013,13,Away,SD,W,17-10,1,2,9,9,9,0,0,0,0,0,0,0,0
12,2013,14,Home,IND,W,28-42,3,4,20,6.7,11,0,0,0,0,0,0,0,0
13,2013,15,Away,PIT,L,20-30,3,3,33,11,19,1,0,0,0,0,0,0,0
14,2013,16,Home,MIN,W,14-42,1,1,6,6,6,0,0,0,0,0,0,0,0
15,2013,17,Away,CIN,W,17-34,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2014,1,Away,BAL,W,23-16,3,3,37,12.3,20,0,0,0,0,0,0,0,0
1,2014,2,Away,CIN,W,10-24,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2014,3,Away,CIN,W,7-33,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2014,5,Away,NE,L,17-43,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2014,6,Away,CIN,T,37-37,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2014,7,Away,IND,L,0-27,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2014,8,Away,CIN,W,24-27,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2014,9,Away,CIN,W,23-33,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2014,10,Away,CIN,L,24-3,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2014,11,Away,NO,W,27-10,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2014,12,Away,HOU,W,22-13,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2014,13,Away,TB,W,14-13,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2014,14,Away,CIN,L,42-21,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2014,15,Away,CLE,W,30-0,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2014,16,Away,CIN,W,28-37,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2014,17,Away,PIT,L,17-27,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2015,1,Away,OAK,W,33-13,9,12,104,11.6,31,2,0,0,0,0,0,0,0
1,2015,2,Home,SD,W,19-24,4,5,49,12.3,15,1,0,0,0,0,0,0,0
2,2015,3,Away,BAL,W,28-24,0,3,0,0,0,0,0,0,0,0,0,0,0
3,2015,4,Home,KC,W,21-36,3,4,69,23,30,0,0,0,0,0,0,0,0
4,2015,5,Home,SEA,W,24-27,8,12,90,11.3,25,2,0,0,0,0,0,0,0
5,2015,6,Away,BUF,W,34-21,4,4,30,7.5,15,1,0,0,0,0,0,0,0
6,2015,8,Away,PIT,W,16-10,4,8,39,9.8,23,0,0,0,0,0,0,0,0
7,2015,9,Home,CLE,W,10-31,5,6,53,10.6,19,3,0,0,0,0,0,0,0
8,2015,10,Home,HOU,L,10-6,3,7,26,8.7,14,0,0,0,0,0,0,0,0
9,2015,11,Away,ARI,L,31-34,3,3,22,7.3,10,2,0,0,0,0,0,0,0
10,2015,12,Home,STL,W,7-31,3,4,40,13.3,22,1,0,0,0,0,0,0,0
11,2015,13,Away,CLE,W,37-3,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2015,14,Home,PIT,L,33-20,2,2,42,21,24,0,0,0,0,0,0,0,0
13,2015,15,Away,SF,W,24-14,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2015,16,Away,DEN,L,17-20,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2015,17,Home,BAL,W,16-24,4,4,51,12.8,22,1,0,0,0,0,0,0,0
0,2016,1,Away,NYJ,W,23-22,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2016,2,Away,PIT,L,16-24,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2016,3,Away,CIN,L,29-17,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2016,4,Away,CIN,W,7-22,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2016,5,Away,DAL,L,14-28,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2016,6,Away,NE,L,17-35,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2016,7,Home,CLE,W,17-31,1,2,9,9,9,0,0,0,0,0,0,0,0
7,2016,8,Home,WAS,T,27-27,9,12,102,11.3,22,1,0,0,0,0,0,0,0
8,2016,10,Away,NYG,L,20-21,3,5,96,32,71,0,0,0,0,0,0,0,0
9,2016,11,Home,BUF,L,16-12,3,6,37,12.3,21,0,0,0,0,0,0,0,0
10,2016,12,Away,BAL,L,14-19,5,11,68,13.6,25,1,0,0,0,0,0,0,0
11,2016,13,Home,PHI,W,14-32,2,2,25,12.5,13,1,0,0,0,0,0,0,0
12,2016,14,Away,CLE,W,23-10,5,6,48,9.6,14,2,0,0,0,0,0,0,0
13,2016,15,Home,PIT,L,24-20,1,3,9,9,9,0,0,0,0,0,0,0,0
14,2016,16,Away,HOU,L,10-12,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2016,17,Away,CIN,W,10-27,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2017,1,Home,BAL,L,20-0,1,1,4,4,4,0,0,0,0,0,0,0,0
1,2017,2,Home,HOU,L,13-9,3,4,42,14,22,0,0,0,0,0,0,0,0
2,2017,3,Away,GB,L,24-27,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2017,4,Away,CLE,W,31-7,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2017,5,Away,CIN,W,16-20,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2017,7,Away,PIT,L,14-29,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2017,8,Away,CIN,W,23-24,-,-,-,-,-,-,-,-,-,-,-,-,-
