,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Yu-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2017,1,Away,DEN,L,21-24,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2017,2,Home,MIA,L,19-17,7,7,80,11.4,17,0,0,0,0,0,0,0,0
2,2017,3,Home,KC,L,24-10,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2017,4,Home,PHI,L,26-24,2,3,16,8,12,1,0,0,0,0,0,0,0
4,2017,5,Away,NYG,W,27-22,3,8,42,14,25,1,0,0,0,0,0,0,0
5,2017,6,Away,OAK,W,17-16,5,7,90,18,34,0,0,0,0,0,0,0,0
6,2017,7,Home,DEN,W,0-21,4,5,73,18.3,34,0,0,0,0,0,0,0,0
7,2017,8,Away,NE,L,13-21,2,2,11,5.5,7,0,0,0,0,0,0,0,0
8,2017,10,Away,JAC,L,17-20,1,2,7,7,7,0,0,0,0,0,0,0,0
9,2017,11,Home,BUF,W,24-54,2,5,25,12.5,15,0,0,0,0,0,0,0,0
10,2017,12,Away,DAL,W,28-6,5,5,76,15.2,27,1,0,0,0,0,0,0,0
11,2017,13,Home,CLE,W,10-19,7,9,81,11.6,25,0,0,0,0,0,0,0,0
12,2017,14,Home,WAS,W,13-30,4,6,50,12.5,20,1,0,0,0,0,0,0,0
13,2017,15,Away,KC,L,13-30,3,3,28,9.3,14,0,0,0,0,0,0,0,0
14,2017,16,Away,NYJ,W,14-7,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2017,17,Home,OAK,W,10-30,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2019,1,Home,IND,W,24-30,4,5,60,15,22,0,0,0,0,0,0,0,0
1,2019,2,Away,DET,L,10-13,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2019,3,Home,HOU,L,27-20,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2019,4,Away,MIA,W,30-10,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2019,5,Home,DEN,L,20-13,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2019,6,Home,PIT,L,24-17,8,9,100,12.5,21,2,0,0,0,0,0,0,0
6,2019,7,Away,TEN,L,20-23,6,8,97,16.2,23,0,0,0,0,0,0,0,0
7,2019,8,Away,CHI,W,17-16,4,6,47,11.8,20,0,0,0,0,0,0,0,0
8,2019,9,Home,GB,W,11-26,7,10,84,12,19,0,0,0,0,0,0,0,0
9,2019,10,Away,OAK,L,24-26,4,7,30,7.5,13,1,0,0,0,0,0,0,0
10,2019,11,Home,KC,L,24-17,6,9,69,11.5,16,0,0,0,0,0,0,0,0
11,2019,13,Away,DEN,L,20-23,2,3,10,5,5,0,0,0,0,0,0,0,0
12,2019,14,Away,JAC,W,45-10,2,4,39,19.5,30,1,0,0,0,0,0,0,0
13,2019,15,Home,MIN,L,39-10,2,2,29,14.5,24,0,0,0,0,0,0,1,1
14,2019,16,Home,OAK,L,24-17,5,7,45,9,17,0,0,0,0,0,0,0,0
15,2019,17,Away,KC,L,21-31,5,6,42,8.4,19,1,0,0,0,0,0,0,0
