,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Yu-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2016,1,Away,JAC,W,27-23,1,2,7,7,7,0,0,0,0,0,0,0,0
1,2016,2,Away,MIN,L,14-17,4,6,31,7.8,14,0,0,0,0,0,0,0,0
2,2016,3,Home,DET,W,27-34,1,3,15,15,15,0,0,0,0,0,0,0,0
3,2016,5,Away,GB,W,16-23,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2016,6,Away,GB,L,30-16,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2016,7,Away,GB,W,10-26,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2016,8,Away,ATL,L,32-33,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2016,9,Away,GB,L,31-26,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2016,10,Away,TEN,L,25-47,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2016,11,Away,WAS,L,24-42,6,11,105,17.5,47,1,0,0,0,0,0,1,1
10,2016,12,Away,PHI,W,27-13,1,2,7,7,7,0,0,0,0,0,0,0,0
11,2016,13,Home,HOU,W,13-21,3,4,19,6.3,10,0,0,0,0,0,0,0,0
12,2016,14,Home,SEA,W,10-38,1,2,15,15,15,0,0,0,0,0,0,0,0
13,2016,15,Away,CHI,W,30-27,6,8,85,14.2,27,0,0,0,0,0,0,0,0
14,2016,16,Home,MIN,W,25-38,3,5,37,12.3,30,0,0,0,0,0,0,0,0
15,2016,17,Away,DET,W,31-24,4,8,56,14,24,0,0,0,0,0,0,0,0
0,2017,1,Away,TEN,W,26-16,5,5,56,11.2,22,0,0,0,0,0,0,0,0
1,2017,2,Home,NYJ,W,20-45,4,6,25,6.3,10,0,0,0,0,0,0,0,0
2,2017,3,Away,WAS,L,10-27,4,6,43,10.8,21,1,0,0,0,0,0,0,0
3,2017,4,Away,DEN,L,10-16,3,8,46,15.3,28,0,0,0,0,0,0,0,0
4,2017,5,Home,BAL,L,30-17,3,6,25,8.3,17,0,0,0,0,0,0,1,1
5,2017,6,Home,LAC,L,17-16,2,3,14,7,7,0,0,0,0,0,0,0,0
6,2017,7,Home,KC,W,30-31,6,7,107,17.8,28,0,0,0,0,0,0,0,0
7,2017,8,Away,BUF,L,14-34,4,5,57,14.3,17,0,0,0,0,0,0,0,0
8,2017,9,Away,MIA,W,27-24,8,9,126,15.8,35,0,0,0,0,0,0,0,0
9,2017,11,Home,NE,L,33-8,2,5,36,18,26,0,0,0,0,0,0,0,0
10,2017,12,Home,DEN,W,14-21,1,5,2,2,2,0,0,0,0,0,0,0,0
11,2017,13,Home,NYG,W,17-24,1,5,9,9,9,0,0,0,0,0,0,0,0
12,2017,14,Away,KC,L,15-26,5,6,75,15,29,1,0,0,0,0,0,0,0
13,2017,15,Home,DAL,L,20-17,2,4,17,8.5,13,0,0,0,0,0,0,0,0
14,2017,16,Away,PHI,L,10-19,1,2,15,15,15,0,0,0,0,0,0,0,0
15,2017,17,Away,LAC,L,10-30,3,4,35,11.7,24,0,0,0,0,0,0,0,0
0,2018,1,Home,LAR,L,33-13,9,12,180,20,45,0,0,0,0,0,0,0,0
1,2018,2,Away,DEN,L,19-20,4,4,49,12.3,20,0,0,0,0,0,0,0,0
2,2018,3,Away,MIA,L,20-28,5,6,31,6.2,13,0,0,0,0,0,0,0,0
3,2018,4,Home,CLE,W,42-45,8,13,110,13.8,24,2,0,0,0,0,0,0,0
4,2018,5,Away,LAC,L,10-26,4,6,20,5,9,0,0,0,0,0,0,0,0
5,2018,6,Home,SEA,L,27-3,2,2,10,5,8,0,0,0,0,0,0,0,0
6,2018,8,Home,IND,L,42-28,4,5,74,18.5,30,1,0,0,0,0,0,0,0
7,2018,9,Away,SF,L,3-34,2,2,20,10,11,0,0,0,0,0,0,0,0
8,2018,10,Home,LAC,L,20-6,4,9,52,13,31,0,0,0,0,0,0,0,0
9,2018,11,Away,ARI,W,23-21,3,6,31,10.3,23,1,0,0,0,0,0,0,0
10,2018,12,Away,BAL,L,17-34,2,5,32,16,16,1,0,0,0,0,0,0,0
11,2018,13,Home,KC,L,40-33,7,8,100,14.3,29,1,0,0,0,0,0,0,0
12,2018,14,Home,PIT,W,21-24,7,10,116,16.6,30,0,0,0,0,0,0,0,0
13,2018,15,Away,CIN,L,16-30,2,5,23,11.5,13,0,0,0,0,0,0,0,0
14,2018,16,Home,DEN,W,14-27,2,3,20,10,14,0,0,0,0,0,0,0,0
15,2018,17,Away,KC,L,3-35,3,5,28,9.3,13,0,0,0,0,0,0,0,0
0,2019,1,Home,HOU,W,28-30,2,3,37,18.5,31,0,0,0,0,0,0,0,0
1,2019,2,Away,LAR,L,9-27,2,7,25,12.5,18,0,0,0,0,0,0,0,0
2,2019,3,Away,SEA,W,33-27,1,2,7,7,7,0,0,0,0,0,0,0,0
3,2019,4,Home,DAL,W,10-12,3,6,21,7,9,0,0,0,0,0,0,0,0
4,2019,5,Home,TB,W,24-31,4,6,41,10.3,16,1,0,0,0,0,0,0,0
5,2019,6,Away,JAC,W,13-6,3,3,37,12.3,20,1,0,0,0,0,0,0,0
6,2019,7,Away,CHI,W,36-25,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2019,8,Home,ARI,W,9-31,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2019,10,Home,ATL,L,26-9,6,10,74,12.3,22,0,0,0,0,0,0,0,0
9,2019,11,Away,TB,W,34-17,2,2,33,16.5,30,1,0,0,0,0,0,0,0
10,2019,12,Home,CAR,W,31-34,6,8,99,16.5,21,1,0,0,0,0,0,0,0
11,2019,13,Away,ATL,W,26-18,3,6,85,28.3,40,0,0,0,0,0,0,0,0
12,2019,14,Home,SF,L,48-46,2,2,64,32,38,2,0,0,0,0,0,0,0
13,2019,15,Home,IND,W,7-34,4,4,54,13.5,20,0,0,0,0,0,0,0,0
14,2019,16,Away,TEN,W,38-28,3,4,84,28,61,2,0,0,0,0,0,0,0
15,2019,17,Away,CAR,W,42-10,2,2,44,22,23,1,0,0,0,0,0,0,0
