,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Yu-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2013,1,Home,ATL,W,17-23,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2013,2,Away,TB,W,16-14,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,3,Home,ARI,W,7-31,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2013,4,Home,MIA,W,17-38,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2013,5,Away,CHI,W,26-18,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2013,6,Away,NE,L,27-30,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2013,8,Home,BUF,W,17-35,2,2,17,8.5,9,0,0,0,0,0,0,0,0
7,2013,9,Away,NYJ,L,20-26,0,1,0,0,0,0,1,-8,-8,-8,0,0,0
8,2013,10,Home,DAL,W,17-49,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2013,11,Home,SF,W,20-23,1,2,3,3,3,1,0,0,0,0,0,0,0
10,2013,12,Away,ATL,W,17-13,2,3,16,8,9,0,0,0,0,0,0,0,0
11,2013,13,Away,SEA,L,7-34,0,1,0,0,0,0,0,0,0,0,0,0,0
12,2013,14,Home,CAR,W,13-31,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2013,15,Away,STL,L,16-27,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2013,16,Away,CAR,L,13-17,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2013,17,Home,TB,W,17-42,1,1,8,8,8,0,0,0,0,0,0,0,0
0,2014,1,Away,ATL,L,34-37,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2014,2,Away,CLE,L,24-26,1,2,-1,-1,-1,0,0,0,0,0,0,0,0
2,2014,3,Home,MIN,W,9-20,2,2,48,24,34,1,0,0,0,0,0,0,0
3,2014,4,Away,DAL,L,17-38,1,1,12,12,12,1,0,0,0,0,0,0,0
4,2014,5,Home,TB,W,31-37,3,3,53,17.7,37,0,0,0,0,0,0,0,0
5,2014,7,Away,DET,L,23-24,1,1,8,8,8,0,0,0,0,0,0,0,0
6,2014,8,Home,GB,W,23-44,1,1,2,2,2,1,0,0,0,0,0,0,0
7,2014,9,Away,CAR,W,28-10,0,2,0,0,0,0,0,0,0,0,0,0,0
8,2014,10,Home,SF,L,27-24,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2014,11,Home,CIN,L,27-10,0,1,0,0,0,0,0,0,0,0,0,0,0
10,2014,12,Home,BAL,L,34-27,2,2,22,11,17,0,0,0,0,0,0,0,0
11,2014,13,Away,PIT,W,35-32,1,2,17,17,17,0,0,0,0,0,0,0,0
12,2014,14,Home,CAR,L,41-10,0,1,0,0,0,0,0,0,0,0,0,0,0
13,2014,15,Away,CHI,W,31-15,2,2,15,7.5,8,2,0,0,0,0,0,0,0
14,2014,16,Home,ATL,L,30-14,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2014,17,Away,TB,W,23-20,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,1,Away,ARI,L,19-31,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2015,2,Home,TB,L,26-19,1,4,2,2,2,0,0,0,0,0,0,0,0
2,2015,3,Away,CAR,L,22-27,1,1,10,10,10,0,0,0,0,0,0,0,0
3,2015,4,Home,DAL,W,20-26,2,2,11,5.5,8,1,0,0,0,0,0,0,0
4,2015,5,Away,PHI,L,17-39,0,1,0,0,0,0,0,0,0,0,0,0,0
5,2015,6,Home,ATL,W,21-31,3,5,38,12.7,19,0,0,0,0,0,0,0,0
6,2015,7,Away,IND,W,27-21,0,1,0,0,0,0,0,0,0,0,0,0,0
7,2015,8,Home,NYG,W,49-52,1,2,5,5,5,0,0,0,0,0,0,0,0
8,2015,9,Home,TEN,L,34-28,2,2,21,10.5,11,1,0,0,0,0,0,0,0
9,2015,10,Away,WAS,L,14-47,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2015,12,Away,HOU,L,6-24,0,1,0,0,0,0,0,0,0,0,0,0,0
11,2015,13,Home,CAR,L,41-38,2,3,11,5.5,7,0,0,0,0,0,0,0,0
12,2015,14,Away,TB,W,24-17,1,2,6,6,6,0,0,0,0,0,0,0,0
13,2015,15,Home,DET,L,35-27,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2015,16,Home,JAC,W,27-38,2,3,12,6,6,0,0,0,0,0,0,0,0
15,2015,17,Away,ATL,W,20-17,1,3,4,4,4,0,0,0,0,0,0,0,0
0,2016,1,Home,OAK,L,35-34,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2016,2,Away,NYG,L,13-16,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2016,3,Home,ATL,L,45-32,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2016,4,Away,SD,W,35-34,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2016,6,Home,CAR,W,38-41,2,5,23,11.5,15,1,0,0,0,0,0,0,0
5,2016,7,Away,KC,L,21-27,1,1,6,6,6,0,0,0,0,0,0,0,0
6,2016,8,Home,SEA,W,20-25,1,1,3,3,3,0,0,0,0,0,0,0,0
7,2016,9,Away,SF,W,41-23,4,4,40,10,32,0,0,0,0,0,0,0,0
8,2016,10,Home,DEN,L,25-23,0,1,0,0,0,0,0,0,0,0,0,0,0
9,2016,11,Away,CAR,L,20-23,0,2,0,0,0,0,0,0,0,0,0,0,0
10,2016,12,Home,LAR,W,21-49,6,6,74,12.3,35,0,0,0,0,0,0,0,0
11,2016,13,Home,DET,L,28-13,1,2,3,3,3,0,0,0,0,0,0,0,0
12,2016,14,Away,TB,L,11-16,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2016,15,Away,ARI,W,48-41,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2016,16,Home,TB,W,24-31,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2016,17,Away,ATL,L,32-38,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2017,1,Away,MIN,L,19-29,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2017,2,Home,NE,L,36-20,3,3,29,9.7,13,0,0,0,0,0,0,0,0
2,2017,3,Away,CAR,W,34-13,1,1,3,3,3,0,0,0,0,0,0,0,0
3,2017,4,Away,MIA,W,20-0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2017,6,Home,DET,W,38-52,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2017,7,Away,GB,W,26-17,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2017,8,Home,CHI,W,12-20,3,4,29,9.7,19,0,0,0,0,0,0,0,0
7,2017,9,Home,TB,W,10-30,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2017,10,Away,BUF,W,47-10,1,1,-2,-2,-2,0,0,0,0,0,0,1,1
9,2017,11,Home,WAS,W,31-34,1,1,3,3,3,1,1,-8,-8,-8,0,0,0
10,2017,12,Away,LAR,L,20-26,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2017,13,Home,CAR,W,21-31,1,2,8,8,8,0,0,0,0,0,0,1,1
12,2017,14,Away,ATL,L,17-20,2,3,14,7,12,0,0,0,0,0,0,0,0
13,2017,15,Home,NYJ,W,19-31,1,2,22,22,22,0,0,0,0,0,0,0,0
14,2017,16,Home,ATL,W,13-23,2,3,11,5.5,7,0,0,0,0,0,0,0,0
15,2017,17,Away,TB,L,24-31,1,2,8,8,8,0,0,0,0,0,0,0,0
0,2018,1,Home,TB,L,48-40,1,1,15,15,15,0,0,0,0,0,0,0,0
1,2018,2,Home,CLE,W,18-21,1,1,5,5,5,0,0,0,0,0,0,0,0
2,2018,3,Away,ATL,W,43-37,1,1,17,17,17,0,0,0,0,0,0,0,0
3,2018,4,Away,NYG,W,33-18,3,3,63,21,22,0,0,0,0,0,0,0,0
4,2018,5,Home,WAS,W,19-43,2,2,24,12,23,1,0,0,0,0,0,0,0
5,2018,7,Away,BAL,W,24-23,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2018,8,Away,MIN,W,30-20,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2018,9,Home,LAR,W,35-45,2,4,10,5,6,0,0,0,0,0,0,0,0
8,2018,10,Away,CIN,W,51-14,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2018,11,Home,PHI,W,7-48,2,4,26,13,16,0,0,0,0,0,0,0,0
10,2018,12,Home,ATL,W,17-31,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2018,13,Away,DAL,L,10-13,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2018,14,Away,TB,W,28-14,0,1,0,0,0,0,0,0,0,0,0,0,0
