,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2014,1,Away,STL,W,34-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2014,2,Away,MIN,L,30-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2014,3,Away,NO,L,9-20,83.3,12,20,60,150,7.5,0,0,2,6,27,4.5,15,0,0,0
3,2014,4,Home,ATL,W,28-41,98.9,19,30,63.3,317,10.6,0,0,0,5,27,5.4,13,1,0,0
4,2014,5,Away,GB,L,10-42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2014,6,Home,DET,L,17-3,41.3,23,37,62.2,188,5.1,0,3,8,3,11,3.7,8,0,1,0
6,2014,7,Away,BUF,L,16-17,56.1,15,26,57.7,157,6,1,2,5,1,7,7,7,0,0,0
7,2014,8,Away,TB,W,19-13,81.5,24,42,57.1,241,5.7,1,0,1,1,3,3,3,0,0,0
8,2014,9,Home,WAS,W,26-29,88.2,26,42,61.9,268,6.4,1,0,2,3,20,6.7,16,0,0,0
9,2014,11,Away,CHI,L,13-21,76.2,18,28,64.3,158,5.6,1,1,2,4,2,0.5,2,0,0,0
10,2014,12,Home,GB,L,24-21,79.8,21,37,56.8,210,5.7,2,1,2,5,32,6.4,11,0,0,0
11,2014,13,Home,CAR,W,13-31,120.7,15,21,71.4,138,6.6,2,0,3,2,12,6,8,0,1,0
12,2014,14,Home,NYJ,W,24-30,117.7,19,27,70.4,309,11.4,2,1,3,3,7,2.3,3,0,0,0
13,2014,15,Away,DET,L,14-16,84.9,31,41,75.6,315,7.7,1,2,4,3,30,10,16,0,1,0
14,2014,16,Away,MIA,L,35-37,114.1,19,26,73.1,259,10,2,1,4,5,13,2.6,6,0,0,0
15,2014,17,Home,CHI,W,9-13,90.2,17,25,68,209,8.4,1,1,3,6,18,3,14,0,0,0
0,2015,1,Away,SF,L,3-20,79,23,32,71.9,231,7.2,0,1,5,3,16,5.3,10,0,0,0
1,2015,2,Home,DET,W,16-26,120.6,14,18,77.8,153,8.5,1,0,1,6,21,3.5,8,1,0,0
2,2015,3,Home,SD,W,14-31,50.9,13,24,54.2,121,5,0,1,0,1,-1,-1,-1,0,0,0
3,2015,4,Away,DEN,L,20-23,92.4,27,41,65.9,269,6.6,1,0,7,3,23,7.7,11,0,1,1
4,2015,6,Home,KC,W,10-16,65.1,17,31,54.8,249,8,1,2,2,3,-5,-1.7,-1,0,0,0
5,2015,7,Away,DET,W,28-19,118.3,25,35,71.4,316,9,2,0,4,3,1,0.3,2,0,2,1
6,2015,8,Away,CHI,W,23-20,72.5,17,30,56.7,187,6.2,1,1,1,2,21,10.5,19,0,0,0
7,2015,9,Home,STL,W,18-21,62.4,13,21,61.9,144,6.9,0,1,0,3,17,5.7,6,1,0,0
8,2015,10,Away,OAK,W,30-14,96.8,14,22,63.6,140,6.4,1,0,4,2,23,11.5,18,0,1,0
9,2015,11,Home,GB,L,30-13,100.7,25,37,67.6,296,8,1,0,6,4,43,10.8,18,0,0,0
10,2015,12,Away,ATL,W,20-10,72.6,20,28,71.4,174,6.2,0,1,0,4,-3,-0.7,1,0,0,0
11,2015,13,Home,SEA,L,38-7,55.4,17,28,60.7,118,4.2,0,1,4,1,2,2,2,0,1,0
