,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
4,2016,5,Home,TEN,L,30-17,62.3,12,18,66.7,191,10.6,0,2,6,0,0,0,0,0,0,0
5,2016,6,Home,PIT,W,15-30,97.4,24,32,75,252,7.9,0,0,0,2,3,1.5,4,0,0,0
6,2016,7,Home,BUF,W,25-28,99.4,15,25,60,204,8.2,1,0,1,6,21,3.5,13,0,0,0
7,2016,9,Home,NYJ,W,23-27,86.8,17,28,60.7,149,5.3,1,0,1,2,-3,-1.5,-1,0,0,0
8,2016,10,Away,SD,W,31-24,130.6,17,24,70.8,240,10,2,0,1,3,16,5.3,18,0,1,0
9,2016,11,Away,LAR,W,14-10,89.3,24,34,70.6,172,5.1,2,1,4,2,19,9.5,10,0,0,0
10,2016,12,Home,SF,W,24-31,130.6,20,30,66.7,285,9.5,3,0,2,6,34,5.7,17,0,0,0
11,2016,13,Away,BAL,L,6-38,63.1,29,40,72.5,226,5.7,1,3,2,1,0,0,0,0,1,0
12,2016,14,Home,ARI,W,23-26,124,15,20,75,195,9.8,3,1,1,5,20,4,12,0,3,1
13,2016,15,Away,NYJ,W,34-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2016,16,Away,BUF,W,34-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2016,17,Away,MIA,L,35-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2018,1,Home,TEN,W,20-27,89.9,20,28,71.4,230,8.2,2,2,1,4,4,1,4,0,0,0
1,2018,2,Away,NYJ,W,20-12,123.1,17,23,73.9,168,7.3,2,0,4,8,44,5.5,20,0,2,1
2,2018,3,Home,OAK,W,20-28,155.3,17,23,73.9,289,12.6,3,0,1,3,26,8.7,18,0,0,0
