,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2013,1,Away,WAS,W,33-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2013,2,Home,SD,L,33-30,39.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,3,Away,PHI,L,26-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2013,4,Away,DEN,L,20-52,155.2,3,4,75,49,12.3,1,0,0,0,0,0,0,0,0,0
4,2013,5,Away,NYG,W,36-21,114.9,16,25,64,197,7.9,2,0,1,3,1,0.3,3,0,0,0
5,2013,6,Away,TB,W,31-20,133.3,22,31,71,296,9.5,3,0,1,3,2,0.7,4,1,0,0
6,2013,7,Home,DAL,L,17-3,46.2,11,29,37.9,80,2.8,0,0,3,3,25,8.3,12,0,0,0
7,2013,8,Away,PHI,L,15-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2013,9,Away,OAK,W,49-20,158.3,22,28,78.6,406,14.5,7,0,1,4,10,2.5,9,0,0,0
9,2013,10,Away,GB,W,27-13,149.3,12,18,66.7,228,12.7,3,0,3,8,38,4.8,16,0,1,1
10,2013,11,Home,WAS,W,16-24,104.3,17,26,65.4,298,11.5,0,0,3,9,47,5.2,14,1,0,0
11,2013,13,Home,ARI,W,21-24,112,21,34,61.8,237,7,3,0,5,9,22,2.4,9,0,1,0
12,2013,14,Home,DET,W,20-34,73.9,11,22,50,179,8.1,1,1,0,6,23,3.8,20,1,1,0
13,2013,15,Away,MIN,L,30-48,103.5,30,48,62.5,428,8.9,3,1,4,5,41,8.2,21,0,0,0
14,2013,16,Home,CHI,W,11-54,131.7,21,25,84,230,9.2,2,0,2,2,17,8.5,10,0,0,0
15,2013,17,Away,DAL,W,24-22,124.4,17,26,65.4,263,10.1,2,0,5,5,-5,-1,0,0,1,1
0,2014,1,Home,JAC,W,17-34,87.5,27,45,60,322,7.2,2,1,5,0,0,0,0,0,3,2
1,2014,2,Away,IND,W,30-27,84.4,21,37,56.8,331,8.9,1,1,0,4,22,5.5,7,0,0,0
2,2014,3,Home,WAS,W,34-37,114.4,27,41,65.9,325,7.9,3,0,0,4,12,3,9,0,0,0
3,2014,4,Away,SF,L,21-26,42.3,21,43,48.8,195,4.5,0,2,1,1,1,1,1,0,0,0
4,2014,5,Home,STL,W,28-34,86.2,24,37,64.9,207,5.6,2,1,0,2,13,6.5,14,0,1,1
5,2014,6,Home,NYG,W,0-27,79,21,34,61.8,248,7.3,2,2,1,2,5,2.5,4,0,0,0
6,2014,8,Away,ARI,L,20-24,75.4,36,62,58.1,411,6.6,2,2,0,2,14,7,11,0,0,0
7,2014,9,Away,HOU,W,31-21,100.7,9,12,75,124,10.3,1,1,2,1,1,1,1,0,0,0
8,2014,10,Away,PHI,W,21-45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2014,11,Away,GB,L,20-53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2014,12,Away,PHI,W,24-43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2014,13,Away,DAL,W,33-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2014,14,Away,PHI,L,24-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2014,15,Away,PHI,L,38-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2014,16,Away,WAS,L,24-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2014,17,Away,NYG,W,34-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2016,1,Away,KC,W,27-33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2016,2,Away,HOU,L,12-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2016,3,Away,KC,W,3-24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2016,4,Away,PIT,L,14-43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2016,6,Away,OAK,W,26-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2016,7,Away,KC,W,21-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2016,8,Away,IND,W,30-14,135.2,16,22,72.7,223,10.1,2,0,2,1,-1,-1,-1,0,0,0
7,2016,9,Home,JAC,W,14-19,86.3,20,33,60.6,187,5.7,1,0,2,3,-3,-1,-1,0,0,0
8,2016,10,Away,CAR,W,20-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2016,11,Away,KC,L,19-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2016,12,Away,DEN,W,30-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2016,13,Away,ATL,W,29-28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2016,14,Away,KC,W,13-21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2016,15,Away,KC,L,19-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2016,16,Away,KC,W,10-33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2016,17,Away,SD,W,37-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2017,1,Away,WAS,W,30-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2017,2,Away,KC,L,20-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2017,3,Away,PHI,W,24-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2017,4,Away,LAC,W,26-24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2017,5,Away,PHI,W,7-34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2017,6,Away,CAR,W,28-23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2017,7,Away,PHI,W,24-34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2017,8,Home,SF,W,10-33,0,0,0,0,0,0,0,0,0,2,-2,-1,-1,0,0,0
8,2017,9,Home,DEN,W,23-51,118.8,1,1,100,35,35,0,0,1,1,-1,-1,-1,0,1,1
9,2017,11,Away,DAL,W,37-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2017,12,Home,CHI,W,3-31,95.8,3,3,100,21,7,0,0,0,4,-3,-0.7,0,0,1,1
11,2017,13,Away,SEA,L,10-24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2017,14,Away,LAR,W,43-35,69.6,6,10,60,42,4.2,0,0,1,1,9,9,9,0,1,0
13,2017,15,Away,NYG,W,34-29,115.8,24,38,63.2,237,6.2,4,0,1,2,0,0,1,0,1,0
14,2017,16,Home,OAK,W,10-19,59.4,19,38,50,163,4.3,1,1,2,0,0,0,0,0,1,0
15,2017,17,Home,DAL,L,6-0,9.3,4,11,36.4,39,3.5,0,1,0,1,0,0,0,0,1,0
0,2018,1,Home,ATL,W,12-18,50.7,19,34,55.9,117,3.4,0,1,2,1,-1,-1,-1,0,1,0
1,2018,2,Away,TB,L,21-27,98.8,35,48,72.9,334,7,1,0,3,3,8,2.7,4,0,1,1
2,2018,3,Away,PHI,W,16-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2018,4,Away,TEN,L,23-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2018,5,Away,PHI,L,23-21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2018,6,Away,NYG,W,34-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2018,7,Away,PHI,L,21-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2018,8,Away,JAC,W,24-18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2018,10,Away,PHI,L,27-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2018,11,Away,NO,L,7-48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2018,12,Away,PHI,W,22-25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
