,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
10,2016,12,Away,MIA,W,24-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2016,13,Away,BAL,L,6-38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2016,14,Home,ARI,W,23-26,91.2,3,5,60,47,9.4,0,0,0,0,0,0,0,0,0,0
13,2016,15,Away,NYJ,W,34-13,126.2,12,18,66.7,236,13.1,4,1,1,0,0,0,0,0,0,0
14,2016,16,Away,BUF,W,34-31,87.2,16,30,53.3,233,7.8,2,1,0,1,-1,-1,-1,0,0,0
15,2016,17,Home,NE,L,35-14,93.4,24,34,70.6,205,6,2,1,0,0,0,0,0,0,1,0
0,2017,1,Away,MIA,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2017,2,Away,LAC,W,19-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2017,3,Away,NYJ,L,6-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2017,4,Away,MIA,L,20-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2017,5,Away,MIA,W,10-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2017,6,Away,ATL,W,20-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2017,7,Home,NYJ,W,28-31,102.9,13,21,61.9,188,9,2,1,1,0,0,0,0,0,0,0
7,2017,8,Away,BAL,L,0-40,47.2,25,44,56.8,176,4,0,2,3,0,0,0,0,0,0,0
8,2017,9,Away,MIA,L,27-24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2017,10,Away,CAR,L,21-45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2017,11,Home,TB,L,30-20,106.5,17,28,60.7,282,10.1,1,0,1,1,0,0,0,0,0,0
11,2017,12,Away,NE,L,17-35,70.1,23,34,67.6,215,6.3,1,2,7,2,9,4.5,7,0,0,0
12,2017,13,Away,MIA,W,9-35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2017,14,Away,MIA,W,20-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2017,15,Away,BUF,L,16-24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2017,16,Away,KC,L,13-29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,2017,17,Away,MIA,L,22-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2019,1,Away,JAC,W,40-26,39.6,0,1,0,0,0,0,0,0,1,-1,-1,-1,0,0,0
1,2019,2,Away,OAK,W,28-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2019,3,Away,KC,W,28-33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2019,4,Away,DET,W,34-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2019,5,Away,KC,L,19-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2019,6,Away,KC,L,31-24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2019,7,Away,DEN,W,30-6,89.1,10,19,52.6,117,6.2,1,0,1,1,-1,-1,-1,0,0,0
7,2019,8,Home,GB,L,31-24,107.1,24,36,66.7,267,7.4,2,0,2,1,3,3,3,0,0,0
8,2019,9,Home,MIN,W,23-26,103.9,25,35,71.4,275,7.9,1,0,5,0,0,0,0,0,2,0
9,2019,10,Away,TEN,L,32-35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2019,11,Away,LAC,W,24-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2019,13,Home,OAK,W,9-40,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0
12,2019,14,Away,NE,W,23-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2019,15,Away,KC,W,3-23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2019,16,Away,CHI,W,26-3,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0
15,2019,17,Away,KC,W,21-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
