,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2018,1,Away,CLE,T,21-21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2018,2,Away,PIT,L,42-37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2018,3,Away,TB,W,30-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2018,4,Away,PIT,L,26-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2018,5,Home,ATL,W,17-41,0,0,0,0,0,0,0,0,0,1,-3,-3,-3,0,0,0
5,2018,6,Away,CIN,W,28-21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2018,8,Home,CLE,W,18-33,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0
7,2018,9,Away,BAL,W,23-16,118.8,1,1,100,22,22,0,0,0,0,0,0,0,0,0,0
8,2018,10,Home,CAR,W,21-52,56.2,1,2,50,-3,-1.5,0,0,0,0,0,0,0,0,0,0
9,2018,11,Home,PIT,W,20-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2018,12,Away,DEN,L,17-24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2018,13,Away,PIT,L,33-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2018,14,Away,OAK,L,21-24,12,4,9,44.4,24,2.7,0,1,0,2,15,7.5,10,0,0,0
13,2018,15,Away,PIT,W,10-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2018,16,Away,NO,L,28-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2018,17,Away,PIT,W,13-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2019,1,Away,NE,W,3-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
