,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
4,2016,5,Away,CLE,W,33-13,127.7,28,40,70,406,10.2,3,0,1,2,14,7,10,0,0,0
5,2016,6,Home,CIN,W,17-35,140,29,35,82.9,376,10.7,3,0,3,2,2,1,2,0,0,0
6,2016,7,Away,PIT,W,27-16,124.2,19,26,73.1,222,8.5,2,0,0,5,13,2.6,5,0,0,0
7,2016,8,Away,BUF,W,41-25,137,22,33,66.7,315,9.5,4,0,4,1,15,15,15,0,0,0
8,2016,10,Home,SEA,L,31-24,90.1,23,32,71.9,316,9.9,0,1,2,5,7,1.4,3,0,1,0
9,2016,11,Away,SF,W,30-17,114.6,24,40,60,280,7,4,0,1,4,12,3,7,0,0,0
10,2016,12,Away,NYJ,W,22-17,89.2,30,50,60,286,5.7,2,0,0,3,-4,-1.3,-1,0,1,0
11,2016,13,Home,LAR,W,10-26,93.5,33,46,71.7,269,5.8,1,0,0,3,1,0.3,3,0,0,0
12,2016,14,Home,BAL,W,23-30,116.8,25,38,65.8,406,10.7,3,1,1,1,-1,-1,-1,0,0,0
13,2016,15,Away,DEN,W,16-3,68.2,16,32,50,188,5.9,0,0,2,1,-1,-1,-1,0,2,0
14,2016,16,Home,NYJ,W,3-41,124.6,17,27,63,214,7.9,3,0,1,0,0,0,0,0,1,0
15,2016,17,Away,MIA,W,35-14,130.4,25,33,75.8,276,8.4,3,0,0,1,6,6,6,0,0,0
0,2017,1,Home,KC,L,42-27,70,16,36,44.4,267,7.4,0,0,3,2,0,0,1,0,0,0
1,2017,2,Away,NO,W,36-20,139.6,30,39,76.9,447,11.5,3,0,2,2,9,4.5,7,0,0,0
2,2017,3,Home,HOU,W,33-36,146.2,25,35,71.4,378,10.8,5,0,5,1,6,6,6,0,3,1
3,2017,4,Home,CAR,L,33-30,104.6,32,45,71.1,307,6.8,2,0,3,1,2,2,2,0,0,0
4,2017,5,Away,TB,W,19-14,94.1,30,40,75,303,7.6,1,1,3,2,5,2.5,4,0,1,1
5,2017,6,Away,NYJ,W,24-17,80.7,20,38,52.6,257,6.8,2,1,0,1,-1,-1,-1,0,0,0
6,2017,7,Home,ATL,W,7-23,121.2,21,29,72.4,249,8.6,2,0,2,5,5,1,6,0,1,0
7,2017,8,Home,LAC,W,13-21,95.4,32,47,68.1,333,7.1,1,0,3,1,2,2,2,0,0,0
8,2017,10,Away,DEN,W,41-16,125.4,25,34,73.5,266,7.8,3,0,1,1,0,0,0,0,0,0
9,2017,11,Away,OAK,W,33-8,132,30,37,81.1,340,9.2,3,0,1,0,0,0,0,0,0,0
10,2017,12,Home,MIA,W,17-35,114.1,18,28,64.3,227,8.1,4,1,1,5,-4,-0.8,0,0,2,1
11,2017,13,Away,BUF,W,23-3,82.4,21,30,70,258,8.6,0,1,3,0,0,0,0,0,0,0
12,2017,14,Away,MIA,L,20-27,59.5,24,43,55.8,233,5.4,1,2,2,0,0,0,0,0,0,0
13,2017,15,Away,PIT,W,27-24,87.6,22,35,62.9,298,8.5,1,1,2,2,-2,-1,-1,0,0,0
14,2017,16,Home,BUF,W,16-37,106.8,21,28,75,224,8,2,1,2,2,6,3,4,0,0,0
15,2017,17,Home,NYJ,W,6-26,82,18,37,48.6,190,5.1,2,0,2,0,0,0,0,0,0,0
0,2018,1,Home,HOU,W,20-27,102.2,26,39,66.7,277,7.1,3,1,2,1,2,2,2,0,0,0
1,2018,2,Away,JAC,L,20-31,106.1,24,35,68.6,234,6.7,2,0,2,3,10,3.3,10,0,1,1
2,2018,3,Away,DET,L,10-26,65.1,14,26,53.8,133,5.1,1,1,2,1,2,2,2,0,0,0
3,2018,4,Home,MIA,W,7-38,94.2,23,35,65.7,274,7.8,3,2,0,0,0,0,0,0,0,0
4,2018,5,Home,IND,W,24-38,102.6,34,44,77.3,341,7.8,3,2,0,3,-1,-0.3,1,1,0,0
5,2018,6,Home,KC,W,40-43,109.2,24,35,68.6,340,9.7,1,0,2,3,2,0.7,4,1,2,1
6,2018,7,Away,CHI,W,38-31,108.2,25,36,69.4,277,7.7,3,1,1,1,6,6,6,0,0,0
7,2018,8,Away,BUF,W,25-6,85.8,29,45,64.4,324,7.2,0,0,2,1,8,8,8,0,1,0
8,2018,9,Home,GB,W,17-31,99,22,35,62.9,294,8.4,1,0,2,5,-1,-0.2,2,0,0,0
9,2018,10,Away,TEN,L,10-34,70.6,21,41,51.2,254,6.2,0,0,3,1,0,0,0,0,0,0
10,2018,12,Away,NYJ,W,27-13,115.4,20,31,64.5,283,9.1,2,0,0,1,-1,-1,-1,0,0,0
11,2018,13,Home,MIN,W,10-24,102.5,24,32,75,311,9.7,1,1,0,2,5,2.5,5,0,0,0
12,2018,14,Away,MIA,L,33-34,112.4,27,43,62.8,358,8.3,3,0,2,1,3,3,3,0,0,0
13,2018,15,Away,PIT,L,10-17,89.9,25,36,69.4,279,7.8,1,1,1,0,0,0,0,0,0,0
14,2018,16,Home,BUF,W,12-24,48.3,13,24,54.2,126,5.3,1,2,1,0,0,0,0,0,0,0
15,2018,17,Home,NYJ,W,3-38,133.8,24,33,72.7,250,7.6,4,0,1,0,0,0,0,0,0,0
0,2019,1,Home,PIT,W,3-33,124.9,24,36,66.7,341,9.5,3,0,1,0,0,0,0,0,0,0
1,2019,2,Away,MIA,W,43-0,124.7,20,28,71.4,264,9.4,2,0,2,2,1,0.5,1,1,0,0
2,2019,3,Home,NYJ,W,14-30,103.9,28,42,66.7,306,7.3,2,0,0,2,-1,-0.5,0,0,0,0
3,2019,4,Away,BUF,W,16-10,45.9,18,39,46.2,150,3.8,0,1,0,3,-3,-1,-1,0,0,0
4,2019,5,Away,WAS,W,33-7,106.1,28,42,66.7,348,8.3,3,1,4,0,0,0,0,0,0,0
5,2019,6,Home,NYG,W,14-35,88.9,31,41,75.6,334,8.1,0,1,3,7,6,0.9,2,2,2,1
6,2019,7,Away,NYJ,W,33-0,80.7,31,45,68.9,249,5.5,1,1,0,0,0,0,0,0,0,0
7,2019,8,Home,CLE,W,13-27,96.9,20,36,55.6,259,7.2,2,0,3,0,0,0,0,0,0,0
8,2019,9,Away,BAL,L,20-37,80.4,30,46,65.2,285,6.2,1,1,2,0,0,0,0,0,1,0
9,2019,11,Away,PHI,W,17-10,67.3,26,47,55.3,216,4.6,0,0,1,1,-1,-1,-1,0,0,0
10,2019,12,Home,DAL,W,9-13,70.8,17,37,45.9,190,5.1,1,0,2,2,-3,-1.5,-1,0,1,0
11,2019,13,Away,HOU,L,22-28,85.9,24,47,51.1,326,6.9,3,1,3,1,13,13,13,0,0,0
12,2019,14,Home,KC,L,23-16,63.3,19,36,52.8,169,4.7,1,1,3,2,20,10,17,0,0,0
13,2019,15,Away,CIN,W,34-13,86.6,15,29,51.7,128,4.4,2,0,2,2,-2,-1,-1,0,0,0
14,2019,16,Home,BUF,W,17-24,111,26,33,78.8,271,8.2,1,0,0,4,4,1,3,0,0,0
15,2019,17,Home,MIA,L,27-24,88.4,16,29,55.2,221,7.6,2,1,1,0,0,0,0,0,0,0
