,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2017,16,Home,PIT,W,34-6,108.3,1,1,100,10,10,0,0,1,1,2,2,2,0,0,0
0,2018,1,Away,CAR,W,8-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2018,2,Away,ATL,L,24-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2018,3,Away,CAR,W,21-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2018,5,Away,CAR,W,31-33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2018,6,Away,WAS,L,17-23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2018,7,Away,PHI,W,21-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2018,8,Home,BAL,W,21-36,118.8,1,1,100,13,13,0,0,0,2,-2,-1,-1,0,0,0
7,2018,9,Away,CAR,W,28-42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2018,10,Away,PIT,L,21-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2018,11,Away,DET,L,19-20,39.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2018,12,Away,CAR,L,30-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2018,13,Away,TB,L,17-24,39.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2018,14,Away,CLE,L,20-26,118.8,1,1,100,33,33,0,0,0,0,0,0,0,0,0,0
13,2018,15,Away,CAR,L,12-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2018,16,Home,ATL,L,24-10,58.2,33,53,62.3,274,5.2,1,3,2,3,33,11,19,0,1,0
15,2018,17,Away,NO,W,33-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
