,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2018,1,Away,IND,W,34-23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2018,2,Away,CIN,W,23-34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2018,3,Away,CAR,L,21-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2018,4,Away,ATL,W,37-36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2018,5,Away,CIN,W,17-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2018,6,Away,CIN,L,28-21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2018,7,Away,KC,L,10-45,107.3,4,4,100,39,9.8,0,0,0,1,5,5,5,0,0,0
7,2018,8,Away,CIN,W,34-37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2018,10,Home,NO,L,51-14,109.7,2,3,66.7,45,15,0,0,0,2,35,17.5,27,1,0,0
9,2018,11,Away,BAL,L,21-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2018,12,Home,CLE,L,35-20,84.7,17,29,58.6,155,5.3,1,0,1,3,9,3,6,1,0,0
11,2018,13,Home,DEN,L,24-10,80.6,25,38,65.8,236,6.2,1,1,4,3,3,1,5,0,1,1
12,2018,14,Away,LAC,L,21-26,96.2,18,27,66.7,170,6.3,1,0,3,2,12,6,9,0,0,0
13,2018,15,Home,OAK,W,16-30,51.3,14,33,42.4,130,3.9,1,1,1,7,32,4.6,15,0,0,0
14,2018,16,Away,CLE,L,18-26,123.4,13,19,68.4,133,7,2,0,3,5,21,4.2,15,0,1,0
15,2018,17,Away,PIT,L,13-16,60.2,12,24,50,95,4,0,0,4,2,13,6.5,12,0,2,0
0,2019,1,Away,SEA,W,20-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2019,10,Away,CHI,W,13-20,73.6,27,46,58.7,269,5.8,1,1,2,5,37,7.4,11,0,0,0
2,2019,11,Home,DAL,W,35-27,109.3,15,26,57.7,209,8,2,0,3,8,51,6.4,23,1,0,0
3,2019,12,Away,WAS,W,16-19,50.9,20,33,60.6,207,6.3,1,3,6,9,63,7,18,0,1,0
