,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
4,2016,6,Home,ATL,W,24-26,88.8,25,37,67.6,270,7.3,0,0,1,6,7,1.2,6,0,1,0
5,2016,7,Away,ARI,T,6-6,81.5,24,37,64.9,225,6.1,0,0,1,1,-2,-2,-2,0,2,0
6,2016,8,Away,NO,L,20-25,74.8,22,34,64.7,253,7.4,0,1,1,3,11,3.7,5,0,0,0
7,2016,9,Home,BUF,W,25-31,137,20,26,76.9,282,10.8,2,0,4,3,10,3.3,8,1,0,0
8,2016,10,Away,NE,W,31-24,124.6,25,37,67.6,348,9.4,3,0,3,3,6,2,6,0,0,0
9,2016,11,Home,PHI,W,15-26,97.8,18,31,58.1,272,8.8,1,0,1,8,19,2.4,7,0,0,0
10,2016,12,Away,TB,L,5-14,38.8,17,33,51.5,151,4.6,0,2,6,8,80,10,17,0,1,0
11,2016,13,Home,CAR,W,7-40,92,26,36,72.2,277,7.7,1,1,3,3,29,9.7,18,0,0,0
12,2016,14,Away,GB,L,10-38,43.7,22,39,56.4,240,6.2,1,5,3,4,19,4.8,8,0,0,0
13,2016,15,Home,LAR,W,3-24,122.1,19,26,73.1,229,8.8,3,1,2,6,12,2,9,0,0,0
14,2016,16,Home,ARI,L,34-31,117.8,29,45,64.4,350,7.8,4,0,6,10,36,3.6,15,0,1,1
15,2016,17,Away,SF,W,25-23,95.6,19,32,59.4,258,8.1,1,0,1,2,4,2,4,0,1,0
0,2017,1,Away,GB,L,9-17,69.7,14,27,51.9,158,5.9,0,0,3,2,40,20,29,0,1,1
1,2017,2,Home,SF,W,9-12,80.9,23,39,59,198,5.1,1,0,3,12,34,2.8,11,0,1,0
2,2017,3,Away,TEN,L,27-33,110.3,29,49,59.2,373,7.6,4,0,1,7,26,3.7,11,0,2,0
3,2017,4,Home,IND,W,18-46,107.5,21,26,80.8,295,11.3,2,2,3,4,38,9.5,23,1,0,0
4,2017,5,Away,LAR,W,16-10,76.2,24,37,64.9,198,5.4,1,1,3,5,16,3.2,9,0,0,0
5,2017,7,Away,NYG,W,24-7,121.1,27,39,69.2,334,8.6,3,0,1,2,10,5,7,0,0,0
6,2017,8,Home,HOU,W,38-41,123.2,26,41,63.4,452,11,4,1,2,4,30,7.5,21,0,1,0
7,2017,9,Home,WAS,L,17-14,70.3,24,45,53.3,297,6.6,2,2,2,10,77,7.7,13,0,1,0
8,2017,10,Away,ARI,W,22-16,111.2,22,32,68.8,238,7.4,2,0,5,5,19,3.8,10,0,1,0
9,2017,11,Home,ATL,L,34-31,85.2,26,42,61.9,258,6.1,2,1,3,7,86,12.3,17,1,1,1
10,2017,12,Away,SF,W,24-13,86.4,20,34,58.8,228,6.7,2,1,0,7,25,3.6,11,1,1,0
11,2017,13,Home,PHI,W,10-24,118.6,20,31,64.5,227,7.3,3,0,2,6,31,5.2,10,0,0,0
12,2017,14,Away,JAC,L,24-30,76.9,17,31,54.8,271,8.7,3,3,2,5,50,10,19,0,0,0
13,2017,15,Home,LAR,L,42-7,71.8,14,30,46.7,142,4.7,1,0,7,5,39,7.8,15,0,2,1
14,2017,16,Away,DAL,W,21-12,107.8,14,21,66.7,93,4.4,2,0,3,9,29,3.2,14,0,1,0
15,2017,17,Home,ARI,L,26-24,108.5,18,29,62.1,221,7.6,2,0,3,5,36,7.2,31,0,2,0
0,2018,1,Away,DEN,L,24-27,92.7,19,33,57.6,298,9,3,2,6,2,5,2.5,5,0,2,0
1,2018,2,Away,CHI,L,17-24,86.1,22,36,61.1,226,6.3,2,1,6,3,17,5.7,9,0,2,1
2,2018,3,Home,DAL,W,13-24,109.8,16,26,61.5,192,7.4,2,0,2,2,-1,-0.5,0,0,1,0
3,2018,4,Away,ARI,W,20-17,90.5,19,26,73.1,172,6.6,0,0,2,4,21,5.3,10,0,1,0
4,2018,5,Home,LAR,L,33-31,132.5,13,21,61.9,198,9.4,3,0,2,0,0,0,0,0,0,0
5,2018,6,Away,OAK,W,27-3,125.4,17,23,73.9,222,9.7,3,1,1,6,20,3.3,9,0,1,0
