,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
3,2019,4,Away,GB,W,34-27,113.2,16,27,59.3,160,5.9,3,0,0,6,13,2.2,6,0,0,0
4,2019,5,Home,NYJ,W,6-31,89.6,17,29,58.6,189,6.5,1,0,1,2,5,2.5,5,0,0,0
5,2019,6,Away,MIN,L,20-38,94.4,26,40,65,306,7.7,2,1,2,2,23,11.5,16,0,0,0
6,2019,7,Away,DAL,L,10-37,80.8,16,26,61.5,191,7.3,1,1,3,4,12,3,6,0,2,2
7,2019,8,Away,BUF,W,31-13,104.9,17,24,70.8,172,7.2,1,0,3,8,35,4.4,13,0,1,0
8,2019,9,Home,CHI,W,14-22,91.7,26,39,66.7,239,6.1,1,0,4,4,15,3.8,8,0,0,0
9,2019,11,Home,NE,L,17-10,74.4,20,40,50,214,5.4,1,0,5,3,17,5.7,8,0,2,1
10,2019,12,Home,SEA,L,17-9,75.8,33,45,73.3,256,5.7,1,2,3,5,27,5.4,11,0,3,2
11,2019,13,Away,MIA,L,31-37,93.6,28,46,60.9,310,6.7,3,1,2,0,0,0,0,0,1,0
12,2019,14,Home,NYG,W,17-23,97.5,33,50,66,325,6.5,2,0,3,5,9,1.8,4,0,2,1
13,2019,15,Away,WAS,W,37-27,109.3,30,43,69.8,266,6.2,3,0,2,3,9,3,4,0,3,1
14,2019,16,Home,DAL,W,9-17,108.2,31,40,77.5,319,8,1,0,1,6,22,3.7,7,0,1,0
15,2019,17,Away,NYG,W,34-17,88.4,23,40,57.5,289,7.2,1,0,1,3,15,5,10,0,1,0
