,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
10,2017,12,Away,WAS,W,10-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2017,13,Away,DAL,L,14-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2017,14,Away,LAC,L,13-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2017,15,Away,WAS,W,15-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2017,16,Away,WAS,W,11-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2017,17,Home,WAS,L,10-18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2018,1,Away,ARI,W,24-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2018,2,Away,WAS,L,21-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2018,3,Away,WAS,W,17-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2018,5,Away,NO,L,19-43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2018,6,Away,WAS,W,17-23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2018,7,Away,WAS,W,17-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2018,8,Home,WAS,W,20-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2018,9,Away,WAS,L,38-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2018,10,Away,TB,W,16-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2018,11,Home,HOU,L,23-21,90.3,6,12,50,54,4.5,1,0,2,5,35,7,15,0,0,0
10,2018,12,Away,DAL,L,23-31,68.8,24,38,63.2,268,7.1,2,3,3,5,28,5.6,12,0,1,0
11,2018,13,Away,PHI,L,13-28,118.8,4,4,100,50,12.5,0,0,1,0,0,0,0,0,0,0
12,2018,14,Away,WAS,L,40-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2018,15,Away,JAC,W,16-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2018,16,Away,TEN,L,16-25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2018,17,Away,WAS,L,24-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2019,1,Away,PHI,L,27-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2019,2,Away,WAS,L,31-21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2019,3,Away,WAS,L,31-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2019,4,Home,WAS,L,3-24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2019,5,Home,NE,L,33-7,61,18,27,66.7,122,4.5,0,1,6,2,14,7,9,0,2,0
5,2019,6,Away,MIA,W,17-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2019,7,Away,WAS,L,9-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2019,8,Away,MIN,L,9-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2019,9,Away,BUF,L,9-24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2019,11,Away,WAS,L,34-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2019,12,Away,WAS,W,16-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2019,13,Away,CAR,W,29-21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2019,14,Away,GB,L,15-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2019,15,Away,WAS,L,37-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2019,16,Away,WAS,L,41-35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2019,17,Away,DAL,L,16-47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
