,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2019,1,Home,KC,L,40-26,122.5,22,25,88,275,11,2,1,1,1,6,6,6,0,0,0
1,2019,2,Away,HOU,L,12-13,97.2,23,33,69.7,213,6.5,1,0,4,6,56,9.3,21,0,3,1
2,2019,3,Home,TEN,W,7-20,108.2,20,30,66.7,204,6.8,2,0,0,4,18,4.5,10,0,0,0
3,2019,4,Away,DEN,W,26-24,97.2,19,33,57.6,213,6.5,2,0,5,1,2,2,2,0,1,0
4,2019,5,Away,CAR,L,27-34,101.9,26,44,59.1,374,8.5,2,0,2,7,42,6,11,0,3,3
5,2019,6,Home,NO,L,13-6,51.4,14,29,48.3,163,5.6,0,1,2,2,1,0.5,2,0,0,0
6,2019,7,Away,CIN,W,27-17,84.8,15,32,46.9,255,8,1,0,2,9,48,5.3,20,0,1,0
7,2019,8,Home,NYJ,W,15-29,119.6,22,34,64.7,279,8.2,3,0,2,8,28,3.5,13,0,1,1
8,2019,9,Home,HOU,L,26-3,59.6,27,47,57.4,309,6.6,0,2,3,4,34,8.5,10,0,2,2
9,2019,11,Away,IND,L,13-33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2019,12,Away,TEN,L,20-42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2019,13,Home,TB,L,28-11,71.1,16,27,59.3,147,5.4,1,1,2,2,8,4,4,0,1,0
12,2019,14,Home,LAC,L,45-10,83.4,24,37,64.9,162,4.4,1,0,2,6,31,5.2,8,0,0,0
13,2019,15,Away,OAK,W,20-16,102.8,17,29,58.6,201,6.9,2,0,2,5,27,5.4,11,0,0,0
14,2019,16,Away,ATL,L,12-24,72.1,13,31,41.9,181,5.8,1,0,3,7,36,5.1,17,0,0,0
15,2019,17,Home,IND,W,20-38,106.2,27,39,69.2,295,7.6,3,1,3,5,7,1.4,7,0,1,0
