,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2019,1,Away,DAL,L,17-35,82.3,3,4,75,17,4.3,0,0,0,1,5,5,5,0,1,1
1,2019,2,Home,BUF,L,28-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2019,3,Away,TB,W,32-31,112.7,23,36,63.9,336,9.3,2,0,5,4,28,7,11,2,2,2
3,2019,4,Home,WAS,W,3-24,78,23,31,74.2,225,7.3,1,2,0,5,33,6.6,16,0,0,0
4,2019,5,Home,MIN,L,28-10,65.9,21,38,55.3,182,4.8,1,1,4,3,12,4,8,0,0,0
5,2019,6,Away,NE,L,14-35,35.2,15,31,48.4,161,5.2,1,3,1,2,8,4,9,0,0,0
6,2019,7,Home,ARI,L,27-21,78.6,22,35,62.9,223,6.4,1,1,8,4,35,8.8,11,0,3,2
7,2019,8,Away,DET,L,26-31,124.2,28,41,68.3,322,7.9,4,0,3,4,13,3.3,9,0,2,1
8,2019,9,Home,DAL,L,37-18,74.2,26,41,63.4,210,5.1,1,1,5,6,54,9,16,0,2,2
9,2019,10,Away,NYJ,L,27-34,121.7,26,40,65,308,7.7,4,0,6,3,20,6.7,11,0,3,1
10,2019,12,Away,CHI,L,14-19,86.6,21,36,58.3,150,4.2,2,0,1,2,27,13.5,26,0,1,1
11,2019,13,Home,GB,L,31-13,49.4,20,37,54.1,240,6.5,1,3,0,5,6,1.2,6,0,1,0
12,2019,14,Away,PHI,L,17-23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2019,15,Home,MIA,W,20-36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2019,16,Away,WAS,W,41-35,132.1,28,42,66.7,352,8.4,5,0,1,3,12,4,11,0,1,0
15,2019,17,Home,PHI,L,34-17,76.6,28,47,59.6,301,6.4,1,1,4,3,26,8.7,17,0,2,1
