,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2015,1,Away,TB,W,42-14,158.3,13,15,86.7,209,13.9,4,0,2,2,6,3,9,0,0,0
1,2015,2,Away,CLE,L,14-28,96.3,21,37,56.8,257,6.9,2,0,7,3,19,6.3,12,0,3,2
2,2015,3,Home,IND,L,35-33,84.2,27,44,61.4,367,8.3,2,2,3,0,0,0,0,0,0,0
3,2015,5,Home,BUF,L,14-13,68.1,21,32,65.6,187,5.8,0,1,2,5,47,9.4,22,0,0,0
4,2015,6,Home,MIA,L,38-10,67.6,21,33,63.6,219,6.6,1,2,5,0,0,0,0,0,2,2
5,2015,7,Away,TEN,L,10-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2015,8,Away,HOU,L,6-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2015,9,Away,NO,W,34-28,135.7,28,39,71.8,371,9.5,4,0,0,1,5,5,5,0,0,0
8,2015,10,Home,CAR,L,27-10,72.4,16,24,66.7,185,7.7,0,1,1,5,24,4.8,10,0,2,0
9,2015,11,Away,JAC,L,13-19,82,22,35,62.9,231,6.6,0,0,4,5,29,5.8,23,1,0,0
10,2015,12,Home,OAK,L,24-21,69.4,17,37,45.9,218,5.9,3,2,2,1,7,7,7,0,0,0
11,2015,13,Home,JAC,W,39-42,118.2,20,29,69,268,9.2,3,1,4,9,112,12.4,87,1,1,1
12,2015,14,Away,NYJ,L,8-30,65.5,21,39,53.8,274,7,0,1,5,3,3,1,3,0,1,0
13,2015,15,Away,NE,L,16-33,66,3,6,50,32,5.3,0,0,3,0,0,0,0,0,1,1
14,2015,16,Away,TEN,L,34-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2015,17,Away,IND,L,24-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2016,1,Home,MIN,L,25-16,86.5,25,41,61,271,6.6,2,1,2,4,19,4.8,10,0,1,1
1,2016,2,Away,DET,W,16-15,102.8,25,33,75.8,238,7.2,2,1,3,2,11,5.5,6,0,0,0
2,2016,3,Home,OAK,L,17-10,46.8,17,33,51.5,214,6.5,0,2,1,3,22,7.3,9,0,2,1
3,2016,4,Away,HOU,L,20-27,54.1,13,29,44.8,202,7,0,1,1,4,20,5,9,0,0,0
4,2016,5,Away,MIA,W,30-17,117.5,20,29,69,163,5.6,3,0,0,7,60,8.6,21,1,0,0
5,2016,6,Home,CLE,W,26-28,132.6,17,24,70.8,284,11.8,3,1,2,7,64,9.1,41,0,0,0
6,2016,7,Home,IND,L,34-26,95.8,22,37,59.5,232,6.3,2,0,3,2,14,7,14,0,2,1
7,2016,8,Home,JAC,W,22-36,148.1,18,22,81.8,270,12.3,2,0,0,3,11,3.7,7,0,1,0
8,2016,9,Away,SD,L,35-43,88.6,27,43,62.8,313,7.3,3,2,0,3,14,4.7,14,1,1,1
9,2016,10,Home,GB,W,25-47,149.8,19,26,73.1,295,11.3,4,0,1,5,0,0,6,0,0,0
10,2016,11,Away,IND,L,17-24,106.2,25,38,65.8,290,7.6,2,0,5,5,29,5.8,12,0,0,0
11,2016,12,Away,CHI,W,27-21,126.4,15,23,65.2,226,9.8,2,0,0,4,46,11.5,29,0,0,0
12,2016,14,Home,DEN,W,10-13,45.4,6,20,30,88,4.4,0,0,2,8,38,4.8,13,0,1,0
13,2016,15,Away,KC,W,19-17,67.9,19,33,57.6,241,7.3,0,1,1,1,-2,-2,-2,0,1,1
14,2016,16,Away,JAC,L,17-38,72.7,8,20,40,99,5,1,0,2,2,3,1.5,4,0,0,0
15,2016,17,Away,TEN,W,17-24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2017,1,Home,OAK,L,26-16,78.9,25,41,61,256,6.2,0,0,1,3,26,8.7,15,1,0,0
1,2017,2,Away,JAC,W,37-16,78.5,15,27,55.6,215,8,1,1,1,6,24,4,8,0,0,0
2,2017,3,Home,SEA,W,27-33,104.3,20,32,62.5,225,7,2,0,0,7,27,3.9,10,0,0,0
3,2017,4,Away,HOU,L,14-57,52.5,6,10,60,96,9.6,0,2,0,4,39,9.8,34,2,0,0
4,2017,5,Away,MIA,L,10-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2017,6,Home,IND,W,22-36,99.2,23,32,71.9,306,9.6,1,1,1,2,0,0,1,0,0,0
6,2017,7,Away,CLE,W,12-9,78.4,21,34,61.8,203,6,0,0,2,1,8,8,8,0,0,0
7,2017,9,Home,BAL,W,20-23,100,19,28,67.9,218,7.8,2,1,3,3,6,2,7,0,0,0
8,2017,10,Home,CIN,W,20-24,72.5,25,44,56.8,264,6,1,1,4,6,51,8.5,28,0,0,0
9,2017,11,Away,PIT,L,17-40,66.8,22,33,66.7,306,9.3,1,4,5,5,5,1,7,1,0,0
10,2017,12,Away,IND,W,20-16,69.4,17,25,68,184,7.4,1,2,0,3,4,1.3,6,0,0,0
11,2017,13,Home,HOU,W,13-24,98.1,15,23,65.2,150,6.5,1,0,2,3,23,7.7,12,1,0,0
12,2017,14,Away,ARI,L,7-12,39.6,16,31,51.6,159,5.1,0,2,3,2,11,5.5,7,0,0,0
13,2017,15,Away,SF,L,23-25,110.8,23,33,69.7,241,7.3,2,0,1,2,4,2,2,0,0,0
14,2017,16,Home,LAR,L,27-23,67.8,22,39,56.4,275,7.1,0,1,1,3,24,8,14,0,1,0
15,2017,17,Home,JAC,W,10-15,92.2,12,21,57.1,134,6.4,1,0,3,10,60,6,15,0,1,1
0,2018,1,Away,MIA,L,20-27,36.2,9,16,56.3,103,6.4,0,2,0,3,15,5,7,0,0,0
1,2018,2,Away,TEN,W,17-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2018,3,Away,JAC,W,9-6,80.8,12,18,66.7,100,5.6,0,0,1,7,51,7.3,15,0,0,0
3,2018,4,Home,PHI,W,23-26,99.4,30,43,69.8,344,8,2,1,3,10,46,4.6,17,1,1,0
4,2018,5,Away,BUF,L,12-13,51.6,14,26,53.8,129,5,0,1,2,2,10,5,5,0,1,0
5,2018,6,Home,BAL,L,21-0,90.1,10,15,66.7,117,7.8,0,0,11,2,25,12.5,21,0,1,0
6,2018,7,Away,LAC,L,19-20,92.8,24,32,75,237,7.4,1,1,2,7,38,5.4,11,0,0,0
7,2018,9,Away,DAL,W,28-14,119.9,21,29,72.4,240,8.3,2,0,4,10,32,3.2,12,1,2,2
8,2018,10,Home,NE,W,10-34,125,16,24,66.7,228,9.5,2,0,2,2,21,10.5,20,0,0,0
9,2018,11,Away,IND,L,10-38,61.4,10,13,76.9,85,6.5,0,1,4,4,17,4.3,9,0,1,0
10,2018,12,Away,HOU,L,17-34,147.7,22,23,95.7,303,13.2,2,0,6,6,28,4.7,14,0,1,0
11,2018,13,Home,NYJ,W,22-26,90.4,20,35,57.1,282,8.1,2,1,3,4,43,10.8,27,0,2,0
12,2018,14,Home,JAC,W,9-30,75.3,18,24,75,162,6.8,0,1,1,4,13,3.3,12,0,0,0
13,2018,15,Away,NYG,W,17-0,70.4,12,20,60,88,4.4,0,0,1,2,11,5.5,11,0,0,0
14,2018,16,Home,WAS,W,16-25,101.4,10,13,76.9,110,8.5,0,0,2,1,7,7,7,0,0,0
15,2018,17,Away,TEN,L,33-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
