,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2018,1,Away,OAK,W,33-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2018,2,Away,LAR,W,0-34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2018,3,Away,LAR,W,23-35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2018,4,Away,LAR,W,31-38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2018,5,Away,SEA,W,33-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2018,6,Home,LAR,W,23-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2018,7,Away,SF,W,39-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2018,8,Away,LAR,W,27-29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2018,9,Away,NO,L,35-45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2018,10,Away,LAR,W,31-36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2018,11,Away,LAR,W,51-54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2018,13,Away,DET,W,30-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2018,14,Away,CHI,L,6-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2018,15,Away,LAR,L,30-23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2018,16,Away,ARI,W,31-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2018,17,Away,LAR,W,32-48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2019,1,Away,OAK,L,16-24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2019,2,Home,CHI,L,16-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2019,3,Away,GB,L,16-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2019,4,Home,JAC,L,26-24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2019,5,Away,LAC,W,20-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2019,6,Home,TEN,W,0-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2019,7,Home,KC,L,30-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2019,8,Away,IND,L,13-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2019,9,Home,CLE,W,19-24,125.6,12,20,60,193,9.7,2,0,3,5,13,2.6,11,0,0,0
9,2019,11,Away,MIN,L,23-27,61.9,17,39,43.6,240,6.2,1,1,2,3,18,6,11,0,0,0
10,2019,12,Away,BUF,L,3-20,32.4,10,25,40,82,3.3,0,1,4,2,8,4,7,0,0,0
11,2019,13,Home,LAC,W,20-23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2019,14,Away,HOU,W,38-24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2019,15,Away,KC,L,3-23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2019,16,Home,DET,W,17-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2019,17,Home,OAK,W,15-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
