,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2018,1,Home,PIT,T,21-21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2018,2,Away,NO,L,18-21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2018,3,Home,NYJ,W,17-21,100.1,17,23,73.9,201,8.7,0,0,1,2,-2,-1,-1,0,1,0
3,2018,4,Away,OAK,L,42-45,70.7,21,41,51.2,295,7.2,2,2,2,4,10,2.5,7,0,2,2
4,2018,5,Home,BAL,W,9-12,81.7,25,43,58.1,342,8,1,1,5,2,23,11.5,13,0,0,0
5,2018,6,Home,LAC,L,38-14,52.6,22,46,47.8,238,5.2,1,2,5,2,8,4,6,0,0,0
6,2018,7,Away,TB,L,23-26,104.4,23,34,67.6,215,6.3,2,0,5,4,43,10.8,35,0,1,0
7,2018,8,Away,PIT,L,18-33,80.8,22,36,61.1,180,5,2,1,2,1,9,9,9,0,0,0
8,2018,9,Home,KC,L,37-21,95,29,42,69,297,7.1,2,1,2,0,0,0,0,0,0,0
9,2018,10,Home,ATL,W,16-28,151.2,17,20,85,216,10.8,3,0,0,6,20,3.3,10,0,1,0
10,2018,12,Away,CIN,W,35-20,143.9,19,26,73.1,258,9.9,4,0,0,4,-4,-1,5,0,0,0
11,2018,13,Away,HOU,L,13-29,75.4,29,43,67.4,397,9.2,1,3,0,0,0,0,0,0,0,0
12,2018,14,Home,CAR,W,20-26,126.9,18,22,81.8,238,10.8,1,0,1,4,2,0.5,3,0,1,0
13,2018,15,Away,DEN,W,17-16,83.8,18,31,58.1,188,6.1,2,1,2,4,6,1.5,9,0,1,1
14,2018,16,Home,CIN,W,18-26,121.9,27,37,73,284,7.7,3,0,0,6,16,2.7,10,0,0,0
15,2018,17,Away,BAL,L,24-26,79.1,23,42,54.8,376,9,3,3,0,0,0,0,0,0,0,0
0,2019,1,Home,TEN,L,43-13,64,25,38,65.8,285,7.5,1,3,5,0,0,0,0,0,0,0
1,2019,2,Away,NYJ,W,23-3,83.6,19,35,54.3,325,9.3,1,1,3,0,0,0,0,0,0,0
2,2019,3,Home,LAR,L,20-13,64,18,36,50,195,5.4,1,1,3,1,-1,-1,-1,0,1,0
3,2019,4,Away,BAL,W,40-25,102.4,20,30,66.7,342,11.4,1,1,1,3,1,0.3,1,0,0,0
4,2019,5,Away,SF,L,3-31,13.4,8,22,36.4,100,4.5,0,2,4,0,0,0,0,0,2,1
5,2019,6,Home,SEA,L,32-28,54.9,22,37,59.5,249,6.7,1,3,0,4,35,8.8,15,1,0,0
6,2019,8,Away,NE,L,13-27,79.2,20,31,64.5,194,6.3,1,1,5,1,18,18,18,0,0,0
7,2019,9,Away,DEN,L,19-24,90.7,27,42,64.3,273,6.5,1,0,2,3,22,7.3,16,0,0,0
8,2019,10,Home,BUF,W,16-19,102.7,26,38,68.4,238,6.3,2,0,2,2,1,0.5,2,0,0,0
9,2019,11,Home,PIT,W,7-21,92.3,17,32,53.1,193,6,2,0,1,1,1,1,1,1,0,0
10,2019,12,Home,MIA,W,24-41,118.1,24,34,70.6,327,9.6,3,1,1,2,5,2.5,5,0,1,0
11,2019,13,Away,PIT,L,13-20,71.9,18,32,56.3,196,6.1,1,1,5,1,2,2,2,0,1,1
12,2019,14,Home,CIN,W,19-27,38.9,11,24,45.8,192,8,0,2,1,2,13,6.5,7,1,0,0
13,2019,15,Away,ARI,L,24-38,90,30,43,69.8,247,5.7,2,1,1,2,11,5.5,7,0,0,0
14,2019,16,Home,BAL,L,31-15,84.4,20,33,60.6,192,5.8,2,1,0,2,4,2,5,0,0,0
15,2019,17,Away,CIN,L,23-33,79.6,12,27,44.4,279,10.3,3,3,6,4,29,7.3,11,0,1,0
