,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2014,1,Away,MIA,L,20-33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2014,2,Away,MIN,W,30-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2014,3,Away,NE,W,9-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2014,4,Away,KC,L,14-41,147.9,6,7,85.7,70,10,1,0,1,0,0,0,0,0,0,0
4,2014,5,Home,CIN,W,17-43,0,0,0,0,0,0,0,0,0,3,-4,-1.3,-1,0,0,0
5,2014,6,Away,BUF,W,37-22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2014,7,Away,NE,W,25-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2014,8,Home,CHI,W,23-51,97.2,3,3,100,22,7.3,0,0,1,1,-1,-1,-1,0,0,0
8,2014,9,Away,NE,W,21-43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2014,11,Away,IND,W,42-20,0,0,0,0,0,0,0,0,0,2,-2,-1,-1,0,0,0
10,2014,12,Away,NE,W,9-34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2014,13,Away,GB,L,21-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2014,14,Away,SD,W,23-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2014,15,Home,MIA,W,13-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2014,16,Away,NYJ,W,17-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2014,17,Home,BUF,L,17-9,73.2,10,17,58.8,90,5.3,0,0,3,4,16,4,9,0,0,0
0,2015,1,Away,NE,W,21-28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2015,2,Away,BUF,W,40-32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2015,3,Home,JAC,W,17-51,0,0,0,0,0,0,0,0,0,2,-2,-1,-1,0,0,0
3,2015,5,Away,DAL,W,30-6,0,0,0,0,0,0,0,0,0,2,-2,-1,-1,0,0,0
4,2015,6,Away,IND,W,34-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2015,7,Away,NE,W,23-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2015,8,Home,MIA,W,7-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2015,9,Home,WAS,W,10-27,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0
8,2015,10,Away,NYG,W,27-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2015,11,Away,NE,W,13-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2015,12,Away,DEN,L,24-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2015,13,Away,NE,L,35-28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2015,14,Away,HOU,W,27-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2015,15,Away,NE,W,16-33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2015,16,Away,NYJ,L,20-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2015,17,Away,MIA,L,10-20,39.6,1,4,25,6,1.5,0,0,0,0,0,0,0,0,0,0
0,2016,1,Away,ARI,W,23-21,106.1,24,33,72.7,264,8,1,0,2,4,12,3,10,0,2,1
1,2016,2,Home,MIA,W,24-31,135.4,18,26,69.2,232,8.9,3,0,0,0,0,0,0,0,0,0
2,2016,3,Away,NE,W,0-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2016,4,Away,NE,L,16-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2016,5,Away,CLE,W,33-13,39.6,0,1,0,0,0,0,0,0,2,-3,-1.5,-1,0,0,0
5,2016,6,Away,NE,W,17-35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2016,7,Away,PIT,W,27-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2016,8,Away,BUF,W,41-25,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,0,0,0
8,2016,10,Away,NE,L,31-24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2016,11,Home,NE,W,30-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2016,12,Away,NYJ,W,22-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2016,13,Away,NE,W,10-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2016,14,Away,NE,W,23-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
