,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
5,2016,6,Away,SEA,L,24-26,102.8,27,42,64.3,335,8,3,1,4,1,2,2,2,0,1,1
6,2016,7,Home,SD,L,33-30,87,22,34,64.7,273,8,1,1,3,3,8,2.7,7,0,0,0
7,2016,8,Home,GB,W,32-33,129.5,28,35,80,288,8.2,3,0,2,2,9,4.5,10,0,0,0
8,2016,9,Away,TB,W,43-28,144.7,25,34,73.5,344,10.1,4,0,2,2,0,0,0,0,2,1
9,2016,10,Away,PHI,L,15-24,78.7,18,33,54.5,267,8.1,1,1,2,0,0,0,0,0,0,0
10,2016,12,Home,ARI,W,19-38,106.1,26,34,76.5,269,7.9,2,1,3,4,15,3.8,11,0,0,0
11,2016,13,Home,KC,L,29-28,90,22,34,64.7,297,8.7,1,1,2,3,23,7.7,12,0,0,0
12,2016,14,Away,LAR,W,42-14,126.6,18,28,64.3,237,8.5,3,0,2,0,0,0,0,0,0,0
13,2016,15,Home,SF,W,13-41,144.5,17,23,73.9,286,12.4,2,0,1,1,-1,-1,-1,0,0,0
14,2016,16,Away,CAR,W,33-16,121.8,27,33,81.8,277,8.4,2,0,4,2,9,4.5,7,0,1,0
15,2016,17,Home,NO,W,32-38,139.9,27,36,75,331,9.2,4,0,1,2,2,1,3,0,0,0
0,2017,1,Away,CHI,W,23-17,116.1,21,30,70,321,10.7,1,0,2,3,11,3.7,13,0,0,0
1,2017,2,Home,GB,W,23-34,108,19,28,67.9,252,9,1,0,3,1,8,8,8,0,0,0
2,2017,3,Away,DET,W,30-26,77.6,24,35,68.6,294,8.4,2,3,2,1,-1,-1,-1,0,0,0
3,2017,4,Home,BUF,L,23-17,61.8,24,42,57.1,242,5.8,1,2,1,1,8,8,8,0,1,1
4,2017,6,Home,MIA,L,20-17,86.4,24,35,68.6,248,7.1,1,1,2,0,0,0,0,0,0,0
5,2017,7,Away,NE,L,7-23,99.7,23,33,69.7,233,7.1,1,0,1,3,37,12.3,16,0,0,0
6,2017,8,Away,NYJ,W,25-20,113.3,18,29,62.1,254,8.8,2,0,1,6,17,2.8,14,0,3,2
7,2017,9,Away,CAR,L,17-20,95.6,24,38,63.2,313,8.2,2,1,2,1,-1,-1,-1,0,0,0
8,2017,10,Home,DAL,W,7-27,104.8,22,29,75.9,215,7.4,2,1,1,0,0,0,0,0,0,0
9,2017,11,Away,SEA,W,34-31,115.5,19,27,70.4,195,7.2,2,0,1,3,12,4,14,0,0,0
10,2017,12,Home,TB,W,20-34,111.2,26,35,74.3,317,9.1,1,0,0,1,1,1,1,0,0,0
11,2017,13,Home,MIN,L,14-9,72.9,16,29,55.2,173,6,0,0,0,1,1,1,1,0,0,0
12,2017,14,Home,NO,W,17-20,55.2,15,27,55.6,221,8.2,1,3,1,3,0,0,2,0,0,0
13,2017,15,Away,TB,W,24-21,87,17,31,54.8,212,6.8,1,0,1,3,29,9.7,12,0,0,0
14,2017,16,Away,NO,L,13-23,84,22,36,61.1,288,8,1,1,5,2,7,3.5,8,0,0,0
15,2017,17,Home,CAR,W,10-22,90.7,28,45,62.2,317,7,1,0,1,3,14,4.7,13,0,0,0
0,2018,1,Away,PHI,L,12-18,57.4,21,43,48.8,251,5.8,0,1,4,2,8,4,6,0,1,0
1,2018,2,Home,CAR,W,24-31,116.1,23,28,82.1,272,9.7,2,1,0,4,18,4.5,8,2,0,0
2,2018,3,Home,NO,L,43-37,148.1,26,35,74.3,374,10.7,5,0,3,4,12,3,7,0,0,0
3,2018,4,Home,CIN,L,37-36,134.5,29,39,74.4,419,10.7,3,0,3,2,5,2.5,4,0,0,0
4,2018,5,Away,PIT,L,17-41,99.1,26,38,68.4,285,7.5,1,0,6,1,10,10,10,0,1,1
5,2018,6,Home,TB,W,29-34,125.6,31,41,75.6,355,8.7,3,0,1,1,13,13,13,0,0,0
6,2018,7,Home,NYG,W,20-23,115.7,31,39,79.5,379,9.7,1,0,3,2,1,0.5,2,0,0,0
7,2018,9,Away,WAS,W,38-14,121.6,26,38,68.4,350,9.2,4,1,2,0,0,0,0,0,0,0
8,2018,10,Away,CLE,L,16-28,102.2,38,52,73.1,330,6.3,2,0,2,3,13,4.3,8,0,2,1
9,2018,11,Home,DAL,L,22-19,94.1,24,34,70.6,291,8.6,1,1,3,1,1,1,1,0,0,0
