,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2015,1,Home,TEN,L,42-14,64,16,33,48.5,210,6.4,2,2,4,6,18,3,8,0,2,0
1,2015,2,Away,NO,W,26-19,114.6,14,21,66.7,207,9.9,1,0,3,6,23,3.8,9,1,1,1
2,2015,3,Away,HOU,L,9-19,69.3,17,36,47.2,261,7.3,1,1,0,0,0,0,0,0,0,0
3,2015,4,Home,CAR,L,37-23,57,26,43,60.5,287,6.7,2,4,2,4,12,3,7,0,0,0
4,2015,5,Home,JAC,W,31-38,122.5,13,19,68.4,209,11,1,0,2,4,9,2.3,9,0,0,0
5,2015,7,Away,WAS,L,30-31,128.1,21,29,72.4,297,10.2,2,0,1,1,5,5,5,0,1,0
6,2015,8,Away,ATL,W,23-20,85,16,29,55.2,177,6.1,1,0,2,3,24,8,21,1,0,0
7,2015,9,Home,NYG,L,32-18,74.7,19,36,52.8,247,6.9,0,0,0,3,24,8,12,1,0,0
8,2015,10,Home,DAL,W,6-10,55.9,22,39,56.4,264,6.8,0,2,2,3,3,1,3,1,0,0
9,2015,11,Away,PHI,W,45-17,131.6,19,29,65.5,246,8.5,5,0,1,4,0,0,3,0,1,0
10,2015,12,Away,IND,L,12-25,74.4,20,36,55.6,245,6.8,1,1,5,3,27,9,14,0,0,0
11,2015,13,Home,ATL,W,19-23,89.6,18,27,66.7,227,8.4,1,1,1,5,15,3,20,1,0,0
12,2015,14,Home,NO,L,24-17,83.1,18,32,56.3,182,5.7,1,0,1,3,24,8,18,0,0,0
13,2015,15,Away,STL,L,23-31,85.7,29,50,58,363,7.3,2,1,0,2,5,2.5,5,0,1,1
14,2015,16,Home,CHI,L,26-21,96.2,15,29,51.7,295,10.2,2,1,1,4,10,2.5,7,0,0,0
