,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2018,1,Home,BUF,W,3-47,52.1,1,4,25,24,6,0,0,1,7,39,5.6,16,0,1,0
1,2018,2,Away,CIN,L,23-34,0,0,0,0,0,0,0,0,0,2,6,3,5,0,0,0
2,2018,3,Home,DEN,W,14-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2018,4,Away,PIT,W,26-14,0,0,0,0,0,0,0,0,0,4,17,4.3,8,0,0,0
4,2018,5,Away,CLE,L,9-12,39.6,0,1,0,0,0,0,0,0,3,10,3.3,4,0,0,0
5,2018,6,Away,TEN,W,21-0,0,0,0,0,0,0,0,0,0,1,22,22,22,0,0,0
6,2018,7,Home,NO,L,24-23,87.5,1,1,100,5,5,0,0,0,3,9,3,4,1,0,0
7,2018,8,Away,CAR,L,21-36,144.6,4,5,80,46,9.2,1,0,0,3,26,8.7,17,0,0,0
8,2018,9,Home,PIT,L,23-16,116.7,1,1,100,12,12,0,0,0,5,10,2,9,0,1,0
9,2018,11,Home,CIN,W,21-24,70.1,13,19,68.4,150,7.9,0,1,2,27,117,4.3,21,0,1,0
10,2018,12,Home,OAK,W,17-34,58.4,14,25,56,178,7.1,1,2,1,11,71,6.5,39,1,1,0
11,2018,13,Away,ATL,W,26-16,74.5,12,21,57.1,125,6,0,0,2,17,75,4.4,16,1,3,1
12,2018,14,Away,KC,L,24-27,100.5,13,24,54.2,147,6.1,2,0,3,13,71,5.5,21,0,1,1
13,2018,15,Home,TB,W,12-20,91,14,23,60.9,131,5.7,1,0,2,18,95,5.3,22,0,1,1
14,2018,16,Away,LAC,W,22-10,101.3,12,22,54.5,204,9.3,1,0,3,13,39,3,27,0,1,0
15,2018,17,Home,CLE,W,24-26,81.8,14,24,58.3,179,7.5,0,0,2,20,90,4.5,25,2,2,1
0,2019,1,Away,MIA,W,59-10,158.3,17,20,85,324,16.2,5,0,1,3,6,2,4,0,0,0
1,2019,2,Home,ARI,W,17-23,104.8,24,37,64.9,272,7.4,2,0,2,16,120,7.5,19,0,0,0
2,2019,3,Away,KC,L,28-33,70.6,22,43,51.2,267,6.2,0,0,3,8,46,5.8,9,1,0,0
3,2019,4,Home,CLE,L,40-25,96.1,24,34,70.6,247,7.3,3,2,4,9,66,7.3,29,0,1,0
4,2019,5,Away,PIT,W,26-23,54.9,19,28,67.9,161,5.8,1,3,5,14,70,5,9,0,1,0
5,2019,6,Home,CIN,W,17-23,84.9,21,33,63.6,236,7.2,0,0,1,19,152,8,36,1,0,0
6,2019,7,Away,SEA,W,30-16,69.4,9,20,45,143,7.2,0,0,1,14,116,8.3,30,1,2,0
7,2019,9,Home,NE,W,20-37,107.7,17,23,73.9,163,7.1,1,0,1,16,61,3.8,18,2,0,0
8,2019,10,Away,CIN,W,49-13,158.3,15,17,88.2,223,13.1,3,0,0,7,65,9.3,47,1,0,0
9,2019,11,Home,HOU,W,7-41,139.2,17,24,70.8,222,9.3,4,0,0,10,79,7.9,39,0,0,0
10,2019,12,Away,LAR,W,45-6,139.4,15,20,75,169,8.5,5,0,2,8,95,11.9,29,0,1,0
11,2019,13,Home,SF,W,17-20,86.3,14,23,60.9,105,4.6,1,0,1,16,101,6.3,14,1,1,1
12,2019,14,Away,BUF,W,24-17,102.5,16,25,64,145,5.8,3,1,1,11,40,3.6,16,0,0,0
13,2019,15,Home,NYJ,W,21-42,134.4,15,23,65.2,212,9.2,5,0,1,8,86,10.8,25,0,1,0
14,2019,16,Away,CLE,W,31-15,120.1,20,31,64.5,238,7.7,3,0,0,17,103,6.1,15,0,2,1
15,2019,17,Home,PIT,W,10-28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
