,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
5,2017,6,Home,LAC,L,17-16,67.5,21,30,70,171,5.7,1,2,1,1,0,0,0,0,1,0
6,2017,7,Home,KC,W,30-31,101.2,29,52,55.8,417,8,3,0,0,1,15,15,15,0,0,0
7,2017,8,Away,BUF,L,14-34,71.2,31,49,63.3,313,6.4,1,2,0,0,0,0,0,0,0,0
8,2017,9,Away,MIA,W,27-24,99.3,21,30,70,300,10,1,1,1,4,-3,-0.7,0,0,2,0
9,2017,11,Home,NE,L,33-8,68.2,28,49,57.1,237,4.8,1,1,1,0,0,0,0,0,0,0
10,2017,12,Home,DEN,W,14-21,136.3,18,24,75,253,10.5,2,0,2,3,-3,-1,-1,0,1,1
11,2017,13,Home,NYG,W,17-24,95.5,22,36,61.1,287,8,1,0,1,1,-1,-1,-1,0,0,0
12,2017,14,Away,KC,L,15-26,60.1,24,41,58.5,211,5.1,1,2,3,0,0,0,0,0,0,0
13,2017,15,Home,DAL,L,20-17,84.4,21,38,55.3,171,4.5,2,0,0,4,47,11.8,32,0,1,1
14,2017,16,Away,PHI,L,10-19,48.1,15,29,51.7,140,4.8,1,2,1,3,3,1,3,0,1,0
15,2017,17,Away,LAC,L,10-30,91.8,19,28,67.9,243,8.7,1,1,2,2,1,0.5,2,0,1,1
0,2018,1,Home,LAR,L,33-13,62.8,29,40,72.5,303,7.6,0,3,1,2,1,0.5,6,0,0,0
1,2018,2,Away,DEN,L,19-20,114.6,29,32,90.6,288,9,1,0,1,0,0,0,0,0,0,0
2,2018,3,Away,MIA,L,20-28,83.8,27,39,69.2,345,8.8,1,2,3,2,-2,-1,-1,0,0,0
3,2018,4,Home,CLE,W,42-45,92.4,35,58,60.3,437,7.5,4,2,3,2,1,0.5,2,0,0,0
4,2018,5,Away,LAC,L,10-26,94,24,33,72.7,268,8.1,1,1,3,1,5,5,5,0,0,0
5,2018,6,Home,SEA,L,27-3,83,23,31,74.2,142,4.6,0,0,6,4,31,7.8,15,0,2,2
6,2018,8,Home,IND,L,42-28,136.6,21,28,75,244,8.7,3,0,0,2,0,0,1,1,0,0
7,2018,9,Away,SF,L,3-34,99.5,16,21,76.2,171,8.1,0,0,7,3,5,1.7,4,0,1,0
8,2018,10,Home,LAC,L,20-6,83.5,24,37,64.9,243,6.6,0,0,4,2,2,1,3,0,1,1
9,2018,11,Away,ARI,W,23-21,100.5,19,31,61.3,192,6.2,2,0,4,0,0,0,0,0,0,0
10,2018,12,Away,BAL,L,17-34,74.9,16,34,47.1,194,5.7,1,0,3,0,0,0,0,0,1,1
11,2018,13,Home,KC,L,40-33,123.2,29,38,76.3,285,7.5,3,0,3,1,8,8,8,0,1,0
12,2018,14,Home,PIT,W,21-24,122.4,25,34,73.5,322,9.5,2,0,4,1,-1,-1,-1,0,1,1
13,2018,15,Away,CIN,L,16-30,85.7,21,38,55.3,263,6.9,1,0,5,0,0,0,0,0,1,1
14,2018,16,Home,DEN,W,14-27,89.7,19,26,73.1,167,6.4,0,0,1,4,-3,-0.7,0,0,1,0
15,2018,17,Away,KC,L,3-35,60.8,24,33,72.7,185,5.6,0,2,3,0,0,0,0,0,2,1
0,2019,1,Home,DEN,W,16-24,121,22,26,84.6,259,10,1,0,0,2,2,1,3,0,0,0
1,2019,2,Home,KC,L,28-10,61.1,23,38,60.5,198,5.2,1,2,3,2,18,9,10,0,2,0
2,2019,3,Away,MIN,L,14-34,103.7,27,34,79.4,242,7.1,2,1,4,1,0,0,0,0,0,0
3,2019,4,Away,IND,W,31-24,105.4,21,31,67.7,189,6.1,2,0,1,2,-1,-0.5,0,0,1,1
4,2019,5,Home,CHI,W,21-24,96.5,25,32,78.1,229,7.2,0,0,0,3,8,2.7,9,0,1,1
5,2019,7,Away,GB,L,24-42,119.2,22,28,78.6,293,10.5,2,1,0,2,0,0,1,0,1,1
6,2019,8,Away,HOU,L,24-27,125,18,30,60,285,9.5,3,0,0,0,0,0,0,0,0,0
7,2019,9,Home,DET,W,24-31,116.2,20,31,64.5,289,9.3,2,0,1,0,0,0,0,0,0,0
8,2019,10,Home,LAC,W,24-26,98.6,21,31,67.7,218,7,1,0,3,1,4,4,4,0,0,0
9,2019,11,Home,CIN,W,10-17,105.7,25,29,86.2,292,10.1,1,1,3,5,1,0.2,3,1,0,0
10,2019,12,Away,NYJ,L,3-34,52.5,15,27,55.6,127,4.7,0,1,1,1,11,11,11,0,0,0
11,2019,13,Away,KC,L,9-40,71.8,20,30,66.7,222,7.4,1,2,2,3,7,2.3,6,0,1,0
12,2019,14,Home,TEN,L,42-21,115.1,25,34,73.5,262,7.7,2,0,2,2,17,8.5,15,0,0,0
13,2019,15,Home,JAC,L,20-16,93.2,22,36,61.1,267,7.4,1,0,4,1,12,12,12,0,0,0
14,2019,16,Away,LAC,W,24-17,118.2,26,30,86.7,291,9.7,1,0,3,1,3,3,3,1,0,0
15,2019,17,Away,DEN,L,15-16,97.3,29,46,63,391,8.5,1,0,2,1,0,0,0,0,1,0
