,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2013,1,Away,SD,W,31-28,110,34,45,75.6,346,7.7,3,1,2,0,0,0,0,0,0,0
1,2013,2,Home,TEN,W,24-30,76.6,26,48,54.2,298,6.2,3,2,2,0,0,0,0,0,0,0
2,2013,3,Away,BAL,L,9-30,72.8,25,35,71.4,194,5.5,0,1,3,0,0,0,0,0,0,0
3,2013,4,Home,SEA,L,23-20,81.6,31,49,63.3,355,7.2,2,2,4,1,5,5,5,0,0,0
4,2013,5,Away,SF,L,3-34,32.2,19,35,54.3,173,4.9,0,3,1,0,0,0,0,0,0,0
5,2013,6,Home,STL,L,38-13,98.5,15,21,71.4,186,8.9,0,0,3,0,0,0,0,0,0,0
6,2013,7,Away,KC,L,16-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2013,9,Away,HOU,L,27-24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2013,10,Away,ARI,L,24-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2013,11,Home,OAK,L,28-23,67.9,12,25,48,155,6.2,0,0,0,0,0,0,0,0,0,0
10,2013,12,Away,HOU,L,13-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2013,13,Away,HOU,L,34-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2013,14,Away,JAC,L,20-27,76.5,17,29,58.6,198,6.8,1,1,2,1,7,7,7,0,0,0
13,2013,15,Away,IND,L,3-25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2013,16,Home,DEN,L,37-13,48.9,18,37,48.6,176,4.8,1,2,3,1,5,5,5,0,1,0
15,2013,17,Away,TEN,L,10-16,59.6,22,34,64.7,229,6.7,0,2,1,2,7,3.5,7,0,1,1
0,2014,1,Away,NYJ,L,14-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2014,2,Away,OAK,L,30-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2014,3,Away,NE,L,9-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2014,4,Away,OAK,L,38-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2014,6,Away,OAK,L,31-28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2014,7,Home,ARI,L,24-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2014,8,Away,CLE,L,13-23,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7,2014,9,Away,SEA,L,24-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2014,10,Home,DEN,L,41-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2014,11,Away,SD,L,6-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2014,12,Home,KC,W,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2014,13,Away,STL,L,0-52,35.2,5,9,55.6,57,6.3,0,1,3,0,0,0,0,0,2,1
12,2014,14,Home,SF,W,13-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2014,15,Away,KC,L,13-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2014,16,Home,BUF,W,24-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
