,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
7,2016,8,Away,CHI,W,10-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2016,10,Away,TB,L,10-36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2016,11,Away,NYG,L,16-22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2016,12,Away,CHI,L,27-21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2016,13,Away,CHI,W,6-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2016,14,Away,DET,L,17-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2016,15,Away,CHI,L,30-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2016,16,Away,CHI,L,41-21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2016,17,Away,MIN,L,10-38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2017,1,Home,CAR,W,23-3,70.3,24,35,68.6,193,5.5,0,1,4,1,-5,-5,-5,0,1,1
1,2017,2,Away,SEA,W,9-12,48.2,15,27,55.6,99,3.7,0,1,2,0,0,0,0,0,0,0
2,2017,3,Home,LAR,W,41-39,98,23,37,62.2,332,9,2,1,4,1,9,9,9,1,0,0
3,2017,4,Away,ARI,W,15-18,54.3,24,49,49,234,4.8,0,1,3,1,3,3,3,0,0,0
4,2017,5,Away,IND,W,23-26,101.1,29,46,63,353,7.7,2,0,2,2,0,0,0,0,2,0
5,2017,6,Away,WAS,W,24-26,45.3,4,11,36.4,34,3.1,0,0,1,0,0,0,0,0,0,0
6,2017,10,Away,DEN,W,41-16,118.1,3,3,100,37,12.3,0,0,0,0,0,0,0,0,0,0
7,2017,11,Away,OAK,W,33-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2017,13,Away,BUF,W,23-3,0,0,0,0,0,0,0,0,0,2,-2,-1,-1,0,0,0
9,2017,16,Home,BUF,W,16-37,0,0,0,0,0,0,0,0,0,2,-1,-0.5,0,0,0,0
10,2017,17,Home,NYJ,W,6-26,42.4,1,3,33.3,5,1.7,0,0,0,0,0,0,0,0,0,0
0,2018,1,Home,HOU,W,20-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2018,2,Away,JAC,L,20-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2018,3,Away,DET,L,10-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2018,4,Home,MIA,W,7-38,0,0,0,0,0,0,0,0,0,3,-3,-1,-1,0,0,0
4,2018,5,Home,IND,W,24-38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2018,6,Home,KC,W,40-43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2018,7,Away,CHI,W,38-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2018,8,Away,BUF,W,25-6,0,0,0,0,0,0,0,0,0,2,-2,-1,-1,0,0,0
8,2018,9,Home,GB,W,17-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2018,10,Away,TEN,L,10-34,95.8,1,1,100,7,7,0,0,0,1,2,2,2,0,0,0
10,2018,12,Away,NYJ,W,27-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2018,13,Home,MIN,W,10-24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2018,14,Away,MIA,L,33-34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2018,15,Away,PIT,L,10-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2018,16,Home,BUF,W,12-24,39.6,0,1,0,0,0,0,0,0,2,-2,-1,-1,0,0,0
15,2018,17,Home,NYJ,W,3-38,0,0,0,0,0,0,0,0,0,3,-3,-1,-1,0,0,0
0,2019,1,Away,LAC,L,24-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2019,2,Away,TEN,W,19-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2019,3,Away,IND,W,24-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2019,4,Away,IND,L,31-24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2019,5,Away,KC,W,19-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2019,7,Away,IND,W,23-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2019,8,Away,IND,W,13-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2019,9,Away,PIT,L,24-26,105.9,17,26,65.4,168,6.5,3,1,4,1,6,6,6,0,1,1
8,2019,10,Home,MIA,L,16-12,38.8,18,39,46.2,204,5.2,1,3,1,2,0,0,1,0,1,0
9,2019,11,Home,JAC,W,13-33,0,0,0,0,0,0,0,0,0,2,-2,-1,-1,0,0,0
10,2019,12,Away,HOU,L,17-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2019,13,Away,IND,L,31-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2019,14,Away,TB,L,35-38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2019,15,Away,NO,L,7-34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2019,16,Home,CAR,W,6-38,0,0,0,0,0,0,0,0,0,3,-2,-0.7,0,0,0,0
15,2019,17,Away,JAC,L,20-38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
