,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2017,1,Home,JAC,L,29-7,60.4,12,23,52.2,102,4.4,1,1,4,2,16,8,9,0,1,1
1,2017,2,Away,CIN,W,13-9,75.9,15,24,62.5,125,5.2,0,0,3,5,67,13.4,49,1,0,0
2,2017,3,Away,NE,L,33-36,90.6,22,33,66.7,301,9.1,2,2,2,8,41,5.1,7,0,2,0
3,2017,4,Home,TEN,W,14-57,125,25,34,73.5,283,8.3,4,1,1,4,24,6,10,1,0,0
4,2017,5,Home,KC,L,42-34,119.8,16,31,51.6,261,8.4,5,0,3,3,31,10.3,16,0,0,0
5,2017,6,Home,CLE,W,17-33,103.4,17,29,58.6,225,7.8,3,1,1,6,23,3.8,9,0,0,0
6,2017,8,Away,SEA,L,38-41,106.9,19,30,63.3,402,13.4,4,3,5,8,67,8.4,18,0,0,0
7,2017,9,Home,IND,L,20-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2017,10,Away,LAR,L,7-33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2017,11,Home,ARI,W,21-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2017,12,Away,BAL,L,16-23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2017,13,Away,TEN,L,13-24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2017,14,Home,SF,L,26-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2017,15,Away,JAC,L,7-45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2017,16,Home,PIT,L,34-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2017,17,Away,IND,L,13-22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2018,1,Away,NE,L,20-27,62.9,17,34,50,176,5.2,1,1,3,8,40,5,13,0,1,1
1,2018,2,Away,TEN,L,17-20,107.6,22,32,68.8,310,9.7,2,1,4,5,44,8.8,15,0,2,0
2,2018,3,Home,NYG,L,27-22,98.4,24,40,60,385,9.6,2,1,3,5,36,7.2,10,0,0,0
3,2018,4,Away,IND,W,37-34,102.8,29,42,69,375,8.9,2,1,7,6,41,6.8,18,1,0,0
4,2018,5,Home,DAL,W,16-19,98.2,33,44,75,375,8.5,1,1,1,10,40,4,11,0,1,0
5,2018,6,Home,BUF,W,13-20,61.6,15,25,60,177,7.1,1,2,7,2,2,1,3,0,3,1
6,2018,7,Away,JAC,W,20-7,81.8,12,24,50,139,5.8,1,0,1,7,13,1.9,4,0,0,0
7,2018,8,Home,MIA,W,23-42,156,16,20,80,239,12,5,0,0,1,14,14,14,0,0,0
8,2018,9,Away,DEN,W,19-17,125.9,17,24,70.8,213,8.9,2,0,4,6,38,6.3,8,0,0,0
9,2018,11,Away,WAS,W,23-21,72.9,16,24,66.7,208,8.7,1,2,3,3,7,2.3,6,0,1,0
10,2018,12,Home,TEN,W,17-34,130.9,19,24,79.2,210,8.8,2,0,4,9,70,7.8,34,1,0,0
11,2018,13,Home,CLE,W,13-29,102.1,22,31,71,224,7.2,1,0,4,7,30,4.3,11,0,0,0
12,2018,14,Home,IND,L,24-21,99.3,27,38,71.1,267,7,1,0,5,5,35,7,12,0,0,0
