,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
8,2016,9,Away,SEA,L,25-31,90.8,27,38,71.1,289,7.6,1,1,5,8,43,5.4,16,1,0,0
9,2016,11,Away,CIN,W,16-12,70.9,19,27,70.4,166,6.1,0,1,2,9,39,4.3,13,0,0,0
10,2016,12,Home,JAC,W,21-28,114.6,12,18,66.7,166,9.2,1,0,5,7,38,5.4,11,1,0,0
11,2016,13,Away,OAK,L,24-38,55.8,18,35,51.4,191,5.5,0,1,4,3,30,10,12,1,1,1
12,2016,14,Home,PIT,L,27-20,100.1,15,25,60,228,9.1,2,1,5,3,2,0.7,1,0,0,0
13,2016,15,Home,CLE,W,13-33,105.2,17,24,70.8,174,7.3,1,0,1,7,49,7,28,0,0,0
14,2016,16,Home,MIA,L,34-31,118.4,26,39,66.7,329,8.4,3,0,2,12,60,5,23,0,0,0
15,2016,17,Away,NYJ,L,10-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2017,1,Home,NYJ,W,12-21,92,16,28,57.1,224,8,2,1,2,8,38,4.8,14,0,0,0
1,2017,2,Away,CAR,L,3-9,79.6,17,25,68,125,5,0,0,3,8,55,6.9,13,0,0,0
2,2017,3,Home,DEN,W,16-26,126,20,26,76.9,213,8.2,2,0,4,8,13,1.6,7,0,0,0
3,2017,4,Away,ATL,W,23-17,106.7,12,20,60,182,9.1,1,0,3,7,12,1.7,6,0,0,0
4,2017,5,Away,CIN,L,16-20,63.6,20,37,54.1,166,4.5,1,1,6,1,3,3,3,0,0,0
5,2017,7,Home,TB,W,27-30,96.5,20,33,60.6,268,8.1,1,0,1,6,53,8.8,26,0,0,0
6,2017,8,Home,OAK,W,14-34,101.6,20,27,74.1,165,6.1,1,0,0,6,1,0.2,5,1,0,0
7,2017,9,Away,NYJ,L,21-34,108.9,29,40,72.5,285,7.1,2,0,7,6,35,5.8,18,1,2,1
8,2017,10,Home,NO,L,47-10,33.6,9,18,50,56,3.1,0,1,2,3,27,9,13,0,0,0
9,2017,11,Away,LAC,L,24-54,91.8,15,25,60,158,6.3,1,0,1,4,38,9.5,32,1,1,1
10,2017,12,Away,KC,W,16-10,94.5,19,29,65.5,183,6.3,1,0,2,9,27,3,9,0,0,0
