,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
0,2016,1,Away,SEA,W,10-12,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2016,2,Away,LAR,L,3-9,2,0,0,0,0,0,0,0,0,0,0,0,0
2,2016,3,Home,SF,W,18-37,4,12,3,4,0,2,2,19,9.5,10,0,0,0
3,2016,4,Away,NYJ,W,27-17,1,1,1,1,0,0,0,0,0,0,0,0,0
4,2016,6,Home,ATL,W,24-26,1,2,2,2,1,1,1,9,9,9,0,0,0
5,2016,7,Away,ARI,T,6-6,1,2,2,2,0,0,0,0,0,0,0,0,0
6,2016,8,Away,NO,L,20-25,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2016,9,Home,BUF,W,25-31,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2016,10,Away,NE,W,31-24,1,2,2,2,0,0,0,0,0,0,0,1,0
9,2016,11,Away,SEA,W,15-26,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2016,12,Away,TB,L,5-14,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2016,13,Away,SEA,W,7-40,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2016,14,Away,GB,L,10-38,7,23,3.3,8,0,3,3,33,11,14,0,1,1
13,2016,15,Away,SEA,W,3-24,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2016,16,Home,ARI,L,34-31,7,28,4,13,0,4,4,19,4.8,9,0,0,0
15,2016,17,Away,SF,W,25-23,7,55,7.9,26,0,1,1,4,4,4,0,0,0
0,2017,1,Away,CIN,W,20-0,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2017,2,Home,CLE,W,10-24,7,42,6,16,0,0,0,0,0,0,0,1,1
2,2017,3,Away,JAC,L,7-44,9,82,9.1,19,0,0,0,0,0,0,0,0,0
3,2017,4,Home,PIT,L,26-9,9,82,9.1,50,0,0,2,0,0,0,0,1,1
4,2017,5,Away,OAK,W,30-17,12,55,4.6,25,0,0,0,0,0,0,0,0,0
5,2017,6,Home,CHI,L,27-24,15,74,4.9,30,0,0,0,0,0,0,0,0,0
6,2017,7,Away,MIN,L,16-24,10,30,3,8,0,0,0,0,0,0,0,0,0
7,2017,8,Home,MIA,W,0-40,18,113,6.3,19,0,2,2,30,15,27,0,0,0
8,2017,9,Away,TEN,L,20-23,13,43,3.3,14,0,1,1,3,3,3,0,0,0
9,2017,11,Away,GB,W,23-0,20,49,2.5,9,1,4,7,22,5.5,21,0,0,0
10,2017,12,Home,HOU,W,16-23,16,60,3.8,29,1,2,2,-3,-1.5,0,0,0,0
11,2017,13,Home,DET,W,20-44,15,75,5,11,2,2,2,23,11.5,14,0,0,0
12,2017,14,Away,PIT,L,38-39,18,120,6.7,21,1,2,2,46,23,37,0,1,0
13,2017,15,Away,CLE,W,27-10,12,19,1.6,6,0,5,8,33,6.6,14,0,0,0
14,2017,16,Home,IND,W,16-23,18,51,2.8,14,0,3,4,15,5,15,0,1,0
15,2017,17,Home,CIN,L,31-27,20,78,3.9,17,1,2,6,18,9,11,0,0,0
0,2018,1,Home,BUF,W,3-47,7,13,1.9,8,1,1,1,6,6,6,0,1,1
1,2018,2,Away,CIN,L,23-34,9,35,3.9,14,0,3,4,55,18.3,24,0,0,0
2,2018,3,Home,DEN,W,14-27,18,68,3.8,14,1,3,4,6,2,8,0,0,0
3,2018,4,Away,PIT,W,26-14,11,42,3.8,11,0,1,1,3,3,3,1,1,1
4,2018,5,Away,CLE,L,9-12,12,59,4.9,19,0,1,4,7,7,7,0,0,0
5,2018,6,Away,TEN,W,21-0,19,54,2.8,13,2,0,0,0,0,0,0,0,0
6,2018,7,Home,NO,L,24-23,11,38,3.5,9,0,3,4,10,3.3,6,0,0,0
7,2018,8,Away,CAR,L,21-36,11,49,4.5,15,1,2,2,14,7,10,0,1,1
8,2018,9,Home,PIT,L,23-16,9,35,3.9,9,1,1,1,4,4,4,0,0,0
9,2018,11,Home,CIN,W,21-24,7,18,2.6,7,1,0,0,0,0,0,0,0,0
10,2018,12,Away,BAL,W,17-34,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2018,13,Away,ATL,W,26-16,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2018,14,Away,KC,L,24-27,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2018,15,Away,BAL,W,12-20,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2018,16,Away,LAC,W,22-10,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2018,17,Away,BAL,W,24-26,-,-,-,-,-,-,-,-,-,-,-,-,-
