,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
10,2015,12,Away,SEA,L,30-39,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2015,13,Away,PIT,W,10-45,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2015,14,Away,CIN,W,33-20,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2015,15,Away,PIT,W,27-34,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2015,16,Away,BAL,L,17-20,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2015,17,Away,CLE,W,28-12,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2016,1,Away,WAS,W,38-16,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2016,2,Away,PIT,W,16-24,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2016,3,Away,PHI,L,3-34,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2016,4,Home,KC,W,14-43,18,144,8,44,0,5,6,34,6.8,17,0,0,0
4,2016,5,Home,NYJ,W,13-31,20,66,3.3,10,0,9,11,88,9.8,16,0,0,0
5,2016,6,Away,MIA,L,15-30,10,53,5.3,13,0,6,7,55,9.2,18,0,0,0
6,2016,7,Home,NE,L,27-16,21,81,3.9,12,0,10,13,68,6.8,22,0,1,0
7,2016,9,Away,BAL,L,14-21,14,32,2.3,13,0,6,9,38,6.3,12,0,0,0
8,2016,10,Home,DAL,L,35-30,17,57,3.4,16,1,9,10,77,8.6,23,1,1,0
9,2016,11,Away,CLE,W,24-9,28,146,5.2,12,1,8,9,55,6.9,19,0,1,0
10,2016,12,Away,IND,W,28-7,23,120,5.2,12,1,4,5,22,5.5,10,0,0,0
11,2016,13,Home,NYG,W,14-24,29,118,4.1,19,0,6,7,64,10.7,21,0,1,1
12,2016,14,Away,BUF,W,27-20,38,236,6.2,33,3,4,5,62,15.5,32,0,0,0
13,2016,15,Away,CIN,W,24-20,23,93,4,12,0,5,8,38,7.6,10,0,0,0
14,2016,16,Home,BAL,W,27-31,20,122,6.1,23,1,3,4,15,5,7,1,0,0
15,2016,17,Away,PIT,W,24-27,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2017,1,Away,CLE,W,21-18,10,32,3.2,15,0,3,6,15,5,10,0,0,0
1,2017,2,Home,MIN,W,9-26,27,87,3.2,11,0,4,4,4,1,4,0,0,0
2,2017,3,Away,CHI,L,17-23,15,61,4.1,13,1,6,7,37,6.2,12,0,0,0
3,2017,4,Away,BAL,W,26-9,35,144,4.1,21,2,4,6,42,10.5,18,0,1,0
4,2017,5,Home,JAC,L,30-9,15,47,3.1,15,0,10,10,46,4.6,9,0,0,0
5,2017,6,Away,KC,W,19-13,32,179,5.6,27,1,3,6,12,4,9,0,0,0
6,2017,7,Home,CIN,W,14-29,35,134,3.8,15,0,3,3,58,19.3,42,0,0,0
7,2017,8,Away,DET,W,20-15,25,76,3,8,1,2,3,5,2.5,3,0,1,1
8,2017,10,Away,IND,W,20-17,26,80,3.1,15,0,5,6,32,6.4,13,0,0,0
9,2017,11,Home,TEN,W,17-40,12,46,3.8,7,0,9,11,57,6.3,14,0,0,0
10,2017,12,Home,GB,W,28-31,20,95,4.8,14,0,12,14,88,7.3,15,0,1,1
11,2017,13,Away,CIN,W,23-20,18,76,4.2,16,0,5,6,106,21.2,35,1,0,0
12,2017,14,Home,BAL,W,38-39,13,48,3.7,11,2,9,10,77,8.6,20,1,0,0
13,2017,15,Home,NE,L,27-24,24,117,4.9,18,1,5,6,48,9.6,17,0,0,0
14,2017,16,Away,HOU,W,34-6,14,69,4.9,22,1,5,8,28,5.6,10,0,0,0
15,2017,17,Away,PIT,W,24-28,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2019,1,Home,BUF,L,17-16,17,60,3.5,12,0,6,9,32,5.3,11,1,0,0
1,2019,2,Home,CLE,L,23-3,21,68,3.2,8,0,10,10,61,6.1,17,0,1,1
2,2019,3,Away,NE,L,14-30,18,35,1.9,8,0,4,4,28,7,16,0,0,0
3,2019,5,Away,PHI,L,6-31,15,43,2.9,13,0,7,9,45,6.4,14,0,0,0
4,2019,6,Home,DAL,W,22-24,14,50,3.6,13,1,1,1,3,3,3,0,0,0
5,2019,7,Home,NE,L,33-0,15,70,4.7,19,0,1,4,6,6,6,0,0,0
6,2019,8,Away,JAC,L,15-29,8,23,2.9,5,0,3,5,12,4,10,0,0,0
7,2019,9,Away,MIA,L,18-26,17,66,3.9,14,0,8,9,55,6.9,12,0,0,0
8,2019,10,Home,NYG,W,27-34,18,34,1.9,4,1,4,4,34,8.5,11,0,0,0
9,2019,11,Away,WAS,W,34-17,18,59,3.3,9,1,2,2,33,16.5,21,0,0,0
10,2019,12,Home,OAK,W,3-34,12,49,4.1,12,0,5,5,59,11.8,23,0,0,0
11,2019,13,Away,CIN,L,6-22,10,32,3.2,7,0,4,5,35,8.8,11,0,0,0
12,2019,14,Home,MIA,W,21-22,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2019,15,Away,BAL,L,21-42,21,87,4.1,15,0,2,2,1,0.5,3,0,0,0
14,2019,16,Home,PIT,W,10-16,25,72,2.9,11,0,4,4,21,5.3,12,0,0,0
15,2019,17,Away,BUF,W,13-6,16,41,2.6,12,0,5,5,36,7.2,15,0,0,0
