,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
0,2015,1,Away,SD,L,28-33,2,6,3,4,0,0,0,0,0,0,0,0,0
1,2015,2,Away,MIN,L,16-26,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,3,Home,DEN,L,24-12,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2015,4,Away,SEA,L,10-13,2,9,4.5,6,0,1,1,4,4,4,0,0,0
4,2015,5,Home,ARI,L,42-17,10,30,3,12,0,1,2,7,7,7,0,0,0
5,2015,6,Home,CHI,W,34-37,3,15,5,7,0,0,0,0,0,0,0,0,0
6,2015,7,Away,DET,L,28-19,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2015,8,Away,KC,L,10-45,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2015,10,Away,GB,W,18-16,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2015,11,Away,DET,W,13-18,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2015,12,Away,DET,W,14-45,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2015,13,Away,DET,L,27-23,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2015,14,Away,STL,L,14-21,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2015,15,Away,NO,W,35-27,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2015,16,Away,DET,W,17-32,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2015,17,Away,CHI,W,24-20,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2016,1,Away,IND,W,39-35,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2016,2,Away,DET,L,16-15,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2016,3,Away,GB,L,27-34,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2016,4,Away,CHI,L,14-17,3,12,4,10,0,1,1,22,22,22,0,0,0
4,2016,5,Home,PHI,W,23-24,7,9,1.3,6,0,2,2,23,11.5,19,0,0,0
5,2016,6,Home,LAR,W,28-31,14,58,4.1,19,0,2,2,19,9.5,15,0,0,0
6,2016,7,Home,WAS,W,17-20,9,29,3.2,9,1,0,2,0,0,0,0,0,0
7,2016,8,Away,HOU,L,13-20,3,2,0.7,2,0,1,1,5,5,5,0,0,0
8,2016,9,Away,MIN,W,22-16,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2016,11,Home,JAC,W,19-26,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2016,12,Home,MIN,W,13-16,1,0,0,0,0,0,0,0,0,0,0,0,0
11,2016,13,Away,NO,W,28-13,9,40,4.4,9,0,0,0,0,0,0,0,0,0
12,2016,14,Home,CHI,W,17-20,7,36,5.1,13,0,2,2,9,4.5,5,0,0,0
13,2016,15,Away,NYG,L,6-17,3,12,4,7,0,4,5,52,13,33,0,1,1
14,2016,16,Away,DAL,L,21-42,12,67,5.6,20,2,2,3,25,12.5,13,0,0,0
