,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
0,2015,1,Home,GB,L,31-23,1,1,1,1,0,0,0,0,0,0,0,0,0
1,2015,2,Home,ARI,L,48-23,6,21,3.5,6,1,0,0,0,0,0,0,0,0
2,2015,3,Away,SEA,L,0-26,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2015,4,Home,OAK,W,20-22,1,4,4,4,0,0,0,0,0,0,0,0,0
4,2015,5,Away,KC,W,18-17,2,-2,-1,0,0,1,2,14,14,14,0,0,0
5,2015,6,Away,DET,L,34-37,5,10,2,6,1,1,2,17,17,17,0,0,0
6,2015,8,Home,MIN,L,23-20,12,46,3.8,9,0,0,1,0,0,0,0,0,0
7,2015,9,Away,SD,W,22-19,18,72,4,16,1,3,4,70,23.3,31,0,0,0
8,2015,10,Away,STL,W,37-13,20,73,3.7,23,1,7,9,109,15.6,83,1,0,0
9,2015,11,Home,DEN,L,17-15,13,25,1.9,5,1,3,6,17,5.7,9,0,0,0
10,2015,12,Away,GB,W,17-13,12,48,4,14,1,1,3,5,5,5,0,0,0
11,2015,13,Home,SF,L,26-20,12,59,4.9,14,0,2,3,9,4.5,7,0,0,0
12,2015,14,Home,WAS,L,24-21,11,37,3.4,9,0,3,7,27,9,11,0,0,0
13,2015,15,Away,MIN,L,17-38,11,46,4.2,10,0,1,3,11,11,11,0,0,0
14,2015,16,Away,TB,W,26-21,19,83,4.4,11,0,0,2,0,0,0,0,0,0
15,2015,17,Home,DET,L,24-20,5,14,2.8,4,0,0,0,0,0,0,0,0,0
0,2016,1,Away,HOU,L,14-23,17,57,3.4,15,1,2,4,6,3,5,0,0,0
1,2016,2,Home,PHI,L,29-14,11,28,2.5,16,1,1,2,6,6,6,0,1,1
2,2016,3,Away,DAL,L,17-31,3,31,10.3,23,0,2,3,15,7.5,10,0,0,0
3,2016,4,Away,CHI,W,14-17,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2016,5,Away,IND,L,23-29,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2016,6,Away,CHI,L,17-16,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2016,7,Away,GB,L,10-26,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2016,8,Home,MIN,W,10-20,0,0,0,0,0,1,1,11,11,11,0,0,0
8,2016,10,Away,TB,L,10-36,2,16,8,13,0,4,5,10,2.5,5,0,0,0
9,2016,11,Away,NYG,L,16-22,6,8,1.3,6,1,3,3,30,10,14,0,0,0
10,2016,12,Home,TEN,L,27-21,1,5,5,5,0,0,2,0,0,0,0,0,0
11,2016,13,Home,SF,W,6-26,1,2,2,2,0,0,0,0,0,0,0,0,0
12,2016,14,Away,DET,L,17-20,3,4,1.3,3,0,1,1,1,1,1,0,0,0
13,2016,15,Home,GB,L,30-27,1,4,4,4,0,1,1,18,18,18,0,0,0
14,2016,16,Home,WAS,L,41-21,7,19,2.7,5,1,1,2,4,4,4,0,0,0
15,2016,17,Away,MIN,L,10-38,10,26,2.6,5,0,3,3,41,13.7,19,0,1,1
0,2018,17,Away,TB,W,34-32,9,25,2.8,7,0,0,0,0,0,0,0,0,0
