,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
0,2016,1,Away,NO,W,35-34,3,84,28,75,1,2,2,11,5.5,8,0,0,0
1,2016,2,Home,ATL,L,35-28,6,17,2.8,7,0,1,1,10,10,10,0,0,0
2,2016,3,Away,TEN,W,17-10,6,28,4.7,10,0,1,1,13,13,13,0,0,0
3,2016,4,Away,BAL,W,28-27,2,15,7.5,9,0,1,3,5,5,5,0,0,0
4,2016,5,Home,SD,W,31-34,8,31,3.9,7,0,6,7,66,11,22,0,0,0
5,2016,6,Home,KC,L,26-10,4,7,1.8,6,0,2,3,5,2.5,6,0,0,0
6,2016,7,Away,JAC,W,33-16,1,1,1,1,0,1,1,0,0,0,0,0,0
7,2016,8,Away,TB,W,30-24,5,34,6.8,20,0,2,2,3,1.5,6,0,0,0
8,2016,9,Home,DEN,W,20-30,8,62,7.8,28,0,2,3,10,5,11,0,0,0
9,2016,11,Home,HOU,W,20-27,3,2,0.7,4,0,3,3,50,16.7,29,1,0,0
10,2016,12,Home,CAR,W,32-35,7,23,3.3,9,0,0,0,0,0,0,0,0,0
11,2016,13,Home,BUF,W,24-38,9,53,5.9,21,0,0,0,0,0,0,0,0,0
12,2016,14,Away,KC,L,13-21,6,29,4.8,9,0,0,4,0,0,0,0,0,0
13,2016,15,Away,SD,W,19-16,6,36,6,23,0,4,5,13,3.3,10,0,0,0
14,2016,16,Home,IND,W,25-33,6,66,11,19,0,3,3,13,4.3,8,1,0,0
15,2016,17,Away,DEN,L,6-24,3,3,1,2,0,1,1,-5,-5,-5,0,0,0
0,2017,1,Away,TEN,W,26-16,5,22,4.4,9,0,1,1,6,6,6,0,1,0
1,2017,2,Home,NYJ,W,20-45,6,58,9.7,52,1,2,2,51,25.5,39,0,0,0
2,2017,3,Away,WAS,L,10-27,2,4,2,11,0,1,1,4,4,4,0,0,0
3,2017,4,Away,DEN,L,10-16,2,7,3.5,7,0,1,1,20,20,20,0,0,0
4,2017,5,Home,BAL,L,30-17,9,37,4.1,14,0,0,2,0,0,0,0,0,0
5,2017,6,Home,LAC,L,17-16,2,-1,-0.5,2,0,3,4,27,9,11,0,1,0
6,2017,7,Home,KC,W,30-31,9,31,3.4,10,0,4,4,45,11.3,17,0,0,0
7,2017,8,Away,BUF,L,14-34,5,21,4.2,14,0,5,7,35,7,15,0,1,1
8,2017,9,Away,MIA,W,27-24,5,14,2.8,5,0,0,1,0,0,0,0,0,0
9,2017,11,Home,NE,L,33-8,4,19,4.8,7,0,2,3,9,4.5,5,0,0,0
10,2017,12,Home,DEN,W,14-21,2,17,8.5,9,0,2,2,13,6.5,7,1,0,0
11,2017,13,Home,NYG,W,17-24,1,4,4,4,0,1,3,5,5,5,0,3,0
12,2017,14,Away,KC,L,15-26,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2017,15,Home,DAL,L,20-17,0,0,0,0,0,2,2,21,10.5,11,0,0,0
14,2017,16,Away,PHI,L,10-19,4,42,10.5,34,0,2,2,14,7,23,0,2,2
15,2017,17,Away,LAC,L,10-30,0,0,0,0,0,1,1,6,6,6,0,0,0
0,2018,1,Home,LAR,L,33-13,5,24,4.8,9,0,9,11,55,6.1,9,0,0,0
1,2018,2,Away,DEN,L,19-20,2,3,1.5,2,0,0,0,0,0,0,0,0,0
2,2018,3,Away,MIA,L,20-28,0,0,0,0,0,6,7,59,9.8,12,0,0,0
3,2018,4,Home,CLE,W,42-45,1,-2,-2,-2,0,3,5,38,12.7,18,0,0,0
4,2018,5,Away,LAC,L,10-26,1,4,4,4,0,6,6,53,8.8,32,0,0,0
5,2018,6,Home,SEA,L,27-3,2,3,1.5,2,0,7,8,48,6.9,21,0,0,0
6,2018,8,Home,IND,L,42-28,2,14,7,13,0,8,8,50,6.3,13,0,0,0
7,2018,9,Away,SF,L,3-34,2,4,2,4,0,4,4,45,11.3,25,0,0,0
8,2018,10,Home,LAC,L,20-6,3,7,2.3,6,0,5,6,52,10.4,20,0,0,0
9,2018,11,Away,ARI,W,23-21,11,61,5.5,24,0,3,4,32,10.7,16,0,1,0
10,2018,12,Away,BAL,L,17-34,1,1,1,1,0,2,4,15,7.5,16,0,0,0
11,2018,13,Home,KC,L,40-33,6,95,15.8,30,0,3,4,31,10.3,15,0,1,1
