,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
0,2013,1,Away,IND,L,17-21,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2013,2,Home,JAC,W,9-19,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,3,Away,DEN,L,21-37,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2013,4,Home,WAS,L,24-14,1,19,19,19,0,0,0,0,0,0,0,0,0
4,2013,5,Home,SD,W,17-27,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2013,6,Away,KC,L,7-24,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2013,8,Home,PIT,W,18-21,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2013,9,Home,PHI,L,49-20,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2013,10,Away,NYG,L,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2013,11,Away,HOU,W,28-23,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2013,12,Home,TEN,L,23-19,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2013,13,Away,DAL,L,24-31,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2013,14,Away,NYJ,L,27-37,2,3,1.5,2,0,1,1,3,3,3,0,0,0
13,2013,15,Home,KC,L,56-31,0,0,0,0,0,1,2,52,52,52,0,1,1
14,2013,16,Away,SD,L,13-26,2,1,0.5,1,0,0,0,0,0,0,0,0,0
15,2013,17,Home,DEN,L,34-14,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2014,1,Away,NYJ,L,14-19,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2014,2,Away,OAK,L,30-14,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2014,3,Away,NE,L,9-16,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2014,4,Away,OAK,L,38-14,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2014,6,Away,OAK,L,31-28,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2014,7,Away,OAK,L,24-13,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2014,8,Away,CLE,L,13-23,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2014,9,Away,SEA,L,24-30,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2014,10,Away,OAK,L,41-17,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2014,11,Away,SD,L,6-13,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2014,12,Away,OAK,W,20-24,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2014,13,Away,STL,L,0-52,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2014,14,Away,OAK,W,13-24,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2014,15,Away,KC,L,13-31,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2014,16,Away,OAK,W,24-26,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2014,17,Away,DEN,L,14-47,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2015,1,Home,CIN,L,33-13,3,5,1.7,4,0,1,1,13,13,13,0,0,0
1,2015,2,Home,BAL,W,33-37,2,9,4.5,7,0,1,1,6,6,6,0,0,0
2,2015,3,Away,CLE,W,27-20,2,16,8,9,0,0,0,0,0,0,0,0,0
3,2015,4,Away,CHI,L,20-22,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2015,5,Away,OAK,L,16-10,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2015,7,Away,SD,W,37-29,3,35,11.7,19,0,2,3,17,8.5,16,0,0,0
6,2015,8,Home,NYJ,W,20-34,2,5,2.5,3,0,1,1,59,59,59,1,0,0
7,2015,9,Away,PIT,L,35-38,2,0,0,1,0,1,1,6,6,6,0,2,1
8,2015,10,Home,MIN,L,30-14,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2015,11,Away,DET,L,13-18,1,2,2,2,0,0,0,0,0,0,0,0,0
10,2015,12,Away,TEN,W,24-21,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2015,13,Away,OAK,L,34-20,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2015,14,Away,DEN,W,15-12,1,2,2,2,0,0,0,0,0,0,0,0,0
13,2015,15,Home,GB,L,30-20,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2015,16,Home,SD,W,20-23,0,0,0,0,0,1,2,5,5,5,0,0,0
15,2015,17,Away,KC,L,17-23,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2016,1,Away,NO,W,35-34,1,-8,-8,-8,0,2,2,17,8.5,16,0,0,0
1,2016,2,Home,ATL,L,35-28,0,0,0,0,0,0,0,0,0,0,0,0,0
