,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
0,2019,1,Away,NYJ,W,17-16,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2019,2,Away,NYG,W,28-14,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,3,Home,CIN,W,17-21,8,30,3.8,10,0,2,3,19,9.5,12,0,1,1
3,2019,4,Home,NE,L,16-10,0,0,0,0,0,4,4,68,17,23,0,0,0
4,2019,5,Away,TEN,W,14-7,2,15,7.5,11,0,4,4,13,3.3,8,0,0,0
5,2019,7,Home,MIA,W,21-31,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2019,8,Home,PHI,L,31-13,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2019,9,Home,WAS,W,9-24,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2019,10,Away,CLE,L,16-19,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2019,11,Away,MIA,W,37-20,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2019,12,Home,DEN,W,3-20,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2019,13,Away,DAL,W,26-15,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2019,14,Home,BAL,L,24-17,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2019,15,Away,PIT,W,17-10,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2019,16,Away,NE,L,17-24,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2019,17,Home,NYJ,L,13-6,7,18,2.6,12,0,3,4,24,8,13,0,0,0
