,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
0,2016,1,Home,CLE,W,10-29,1,1,1,1,0,0,0,0,0,0,0,0,0
1,2016,2,Away,CHI,W,29-14,2,16,8,11,0,0,1,0,0,0,0,0,0
2,2016,3,Home,PIT,W,3-34,17,79,4.6,14,1,0,0,0,0,0,0,0,0
3,2016,5,Away,DET,L,23-24,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2016,6,Away,WAS,L,20-27,4,6,1.5,7,0,1,2,14,14,14,0,0,0
5,2016,7,Home,MIN,W,10-21,4,13,3.3,4,0,0,0,0,0,0,0,0,0
6,2016,8,Away,DAL,L,23-29,1,-5,-5,-5,0,0,0,0,0,0,0,1,1
7,2016,9,Away,NYG,L,23-28,2,25,12.5,19,0,0,0,0,0,0,0,0,0
8,2016,10,Home,ATL,W,15-24,13,70,5.4,19,0,0,1,0,0,0,0,0,0
9,2016,11,Away,SEA,L,15-26,13,48,3.7,18,0,4,5,31,7.8,18,0,0,0
10,2016,12,Home,GB,L,27-13,9,37,4.1,9,0,1,1,10,10,10,0,0,0
11,2016,13,Away,CIN,L,14-32,8,19,2.4,9,0,0,3,0,0,0,0,0,0
12,2016,14,Home,WAS,L,27-22,3,3,1,5,0,0,0,0,0,0,0,0,0
13,2016,15,Away,BAL,L,26-27,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2016,16,Away,PHI,W,19-24,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2016,17,Away,PHI,W,13-27,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2017,1,Away,WAS,W,30-17,4,4,1,3,0,1,1,5,5,5,0,0,0
1,2017,2,Away,KC,L,20-27,3,4,1.3,8,0,1,2,-3,-3,-3,0,0,0
2,2017,3,Home,NYG,W,24-27,12,71,5.9,20,0,1,2,9,9,9,0,0,0
3,2017,4,Away,LAC,W,26-24,10,34,3.4,11,1,4,6,45,11.3,24,0,0,0
4,2017,5,Away,PHI,W,7-34,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2017,6,Away,CAR,W,28-23,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2017,7,Home,WAS,W,24-34,8,25,3.1,9,0,2,2,14,7,8,0,0,0
7,2017,8,Home,SF,W,10-33,1,5,5,5,0,1,2,9,9,9,0,0,0
8,2017,9,Home,DEN,W,23-51,5,25,5,26,0,0,0,0,0,0,0,0,0
9,2017,11,Away,DAL,W,37-9,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2017,12,Away,PHI,W,3-31,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2017,13,Away,SEA,L,10-24,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2017,14,Away,LAR,W,43-35,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2017,15,Away,NYG,W,34-29,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2017,16,Away,PHI,W,10-19,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2017,17,Home,DAL,L,6-0,4,6,1.5,5,0,3,3,24,8,12,0,0,0
0,2018,1,Home,ATL,W,12-18,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2018,2,Away,TB,L,21-27,7,28,4,8,0,1,1,2,2,2,0,1,1
2,2018,3,Home,IND,W,16-20,10,56,5.6,11,1,3,5,35,11.7,34,0,0,0
3,2018,4,Away,TEN,L,23-26,5,39,7.8,15,0,3,5,15,5,11,0,0,0
4,2018,5,Home,MIN,L,23-21,3,27,9,13,0,3,4,44,14.7,23,1,0,0
5,2018,6,Away,NYG,W,34-13,18,51,2.8,8,0,1,2,0,0,0,0,1,0
6,2018,7,Home,CAR,L,21-17,9,32,3.6,10,0,2,2,5,2.5,7,0,0,0
7,2018,8,Away,JAC,W,24-18,8,24,3,10,0,2,3,42,21,36,1,0,0
8,2018,10,Home,DAL,L,27-20,2,4,2,3,0,3,3,30,10,18,0,0,0
9,2018,11,Away,NO,L,7-48,1,-4,-4,-4,0,0,0,0,0,0,0,0,0
10,2018,12,Home,NYG,W,22-25,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2018,13,Home,WAS,W,13-28,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2018,14,Away,DAL,L,23-29,1,3,3,3,0,0,0,0,0,0,0,0,0
13,2018,15,Away,LAR,W,30-23,10,48,4.8,11,2,2,2,9,4.5,5,0,0,0
14,2018,16,Home,HOU,W,30-32,1,3,3,3,0,4,4,24,6,10,0,0,0
15,2018,17,Away,WAS,W,24-0,12,53,4.4,13,0,4,4,24,6,9,0,0,0
0,2019,1,Away,PHI,L,27-32,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2019,2,Home,DAL,L,31-21,1,4,4,4,0,2,2,9,4.5,5,0,0,0
2,2019,3,Home,CHI,L,31-15,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2019,4,Away,NYG,L,3-24,0,0,0,0,0,1,1,14,14,14,0,0,0
4,2019,5,Home,NE,L,33-7,6,27,4.5,12,0,0,0,0,0,0,0,0,0
5,2019,6,Away,MIA,W,17-16,1,4,4,4,0,0,0,0,0,0,0,0,0
6,2019,7,Home,SF,L,9-0,5,23,4.6,17,0,1,1,18,18,18,0,0,0
7,2019,8,Away,MIN,L,9-19,2,9,4.5,11,0,1,2,11,11,11,0,0,0
8,2019,9,Away,BUF,L,9-24,2,5,2.5,3,0,2,3,-2,-1,2,0,0,0
9,2019,11,Home,NYJ,L,34-17,0,0,0,0,0,1,3,11,11,11,0,0,0
10,2019,12,Home,DET,W,16-19,0,0,0,0,0,1,1,3,3,3,0,0,0
11,2019,13,Away,CAR,W,29-21,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2019,14,Away,GB,L,15-20,2,4,2,4,0,0,0,0,0,0,0,0,0
13,2019,15,Home,PHI,L,37-27,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2019,16,Home,NYG,L,41-35,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2019,17,Away,DAL,L,16-47,3,5,1.7,6,0,0,0,0,0,0,0,0,0
