,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
0,2018,1,Away,IND,W,34-23,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2018,2,Home,BAL,W,23-34,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,9,Away,NE,W,17-31,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2018,10,Home,MIA,W,12-31,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2018,11,Away,SEA,W,24-27,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2018,12,Away,MIN,W,17-24,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2019,1,Away,SEA,W,20-21,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2019,5,Away,DAL,W,34-24,6,14,2.3,7,0,4,4,18,4.5,8,0,0,0
2,2019,6,Home,DET,W,22-23,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2019,8,Home,NYG,W,26-31,12,34,2.8,12,0,0,0,0,0,0,0,0,0
