,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
0,2018,1,Home,CIN,L,34-23,5,19,3.8,6,0,7,9,33,4.7,17,0,0,0
1,2018,2,Away,WAS,W,21-9,4,7,1.8,8,1,1,1,-2,-2,-2,0,0,0
2,2018,3,Away,PHI,L,16-20,5,18,3.6,14,0,5,5,25,5,12,0,0,0
3,2018,4,Home,HOU,L,37-34,4,10,2.5,7,0,9,11,63,7,14,2,0,0
4,2018,5,Away,NE,L,24-38,15,45,3,9,0,7,9,45,6.4,21,0,0,0
5,2018,6,Away,NYJ,L,34-42,3,14,4.7,8,0,2,3,21,10.5,11,0,0,0
6,2018,7,Home,BUF,W,5-37,5,47,9.4,18,0,1,2,-5,-5,-5,0,0,0
7,2018,8,Away,OAK,W,42-28,11,78,7.1,15,0,2,2,7,3.5,7,0,0,0
8,2018,10,Home,JAC,W,26-29,3,3,1,2,0,3,4,19,6.3,9,0,0,0
9,2018,11,Home,TEN,W,10-38,5,14,2.8,8,0,1,3,20,20,20,0,1,0
10,2018,12,Home,MIA,W,24-27,9,28,3.1,9,0,2,2,22,11,19,0,0,0
11,2018,13,Away,JAC,L,0-6,4,5,1.3,3,0,9,9,50,5.6,11,0,0,0
12,2018,14,Away,HOU,W,24-21,3,1,0.3,2,0,3,5,16,5.3,10,0,0,0
13,2018,15,Home,DAL,W,0-23,6,19,3.2,8,0,4,6,45,11.3,19,0,0,0
14,2018,16,Home,NYG,W,27-28,2,2,1,1,1,4,5,41,10.3,28,0,0,0
15,2018,17,Away,TEN,W,33-17,1,4,4,4,0,3,5,25,8.3,17,0,0,0
0,2019,1,Away,LAC,L,24-30,4,13,3.3,6,0,4,4,4,1,8,0,0,0
1,2019,2,Away,TEN,W,19-17,2,9,4.5,5,0,1,2,5,5,5,0,0,0
2,2019,3,Home,ATL,W,24-27,2,3,1.5,2,0,3,4,26,8.7,17,0,0,0
3,2019,4,Home,OAK,L,31-24,3,6,2,4,0,6,6,39,6.5,14,0,0,0
4,2019,5,Away,KC,W,19-13,2,-1,-0.5,3,0,4,5,46,11.5,18,0,0,0
5,2019,7,Home,HOU,W,23-30,1,3,3,3,0,1,2,13,13,13,0,0,0
6,2019,8,Home,DEN,W,13-15,4,12,3,11,0,3,3,34,11.3,20,0,0,0
7,2019,9,Away,PIT,L,24-26,1,7,7,7,0,1,3,21,21,21,0,0,0
8,2019,10,Home,MIA,L,16-12,3,14,4.7,7,0,4,7,30,7.5,12,0,0,0
9,2019,11,Home,JAC,W,13-33,3,11,3.7,7,1,3,4,24,8,19,0,0,0
10,2019,12,Away,HOU,L,17-20,9,51,5.7,18,0,2,3,10,5,5,0,0,0
11,2019,13,Home,TEN,L,31-17,4,22,5.5,14,1,2,2,18,9,11,0,0,0
12,2019,14,Away,TB,L,35-38,4,1,0.3,5,0,4,5,24,6,8,0,1,1
13,2019,15,Away,NO,L,7-34,2,10,5,5,0,2,2,2,1,1,0,0,0
14,2019,16,Home,CAR,W,6-38,1,4,4,4,0,1,1,2,2,2,0,0,0
15,2019,17,Away,JAC,L,20-38,7,34,4.9,15,0,3,5,22,7.3,9,0,0,0
