,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
0,2015,1,Away,NYJ,L,10-31,0,0,0,0,0,2,2,14,7,8,0,0,0
1,2015,2,Home,TEN,W,14-28,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2015,3,Home,OAK,L,27-20,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2015,4,Away,SD,L,27-30,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2015,5,Away,BAL,W,33-30,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015,6,Home,DEN,L,26-23,0,0,0,0,0,1,1,0,0,0,0,0,0
6,2015,7,Away,STL,L,6-24,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2015,8,Home,ARI,L,34-20,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2015,9,Away,CIN,L,10-31,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2015,10,Away,PIT,L,9-30,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2015,12,Home,BAL,L,33-27,0,0,0,0,0,1,1,1,1,1,0,0,0
11,2015,13,Home,CIN,L,37-3,0,0,0,0,0,0,1,0,0,0,0,0,0
12,2015,14,Away,CLE,W,10-24,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2015,15,Away,SEA,L,13-30,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2015,16,Away,KC,L,13-17,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2015,17,Away,CLE,L,28-12,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2016,1,Away,PHI,L,10-29,0,0,0,0,0,2,2,9,4.5,6,0,0,0
1,2016,2,Home,BAL,L,25-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2016,3,Away,MIA,L,24-30,0,0,0,0,0,1,1,3,3,3,0,0,0
3,2016,4,Away,WAS,L,20-31,1,2,2,2,0,1,1,11,11,11,0,1,1
4,2016,5,Home,NE,L,33-13,0,0,0,0,0,0,1,0,0,0,0,0,0
5,2016,6,Away,TEN,L,26-28,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2016,7,Away,CIN,L,17-31,0,0,0,0,0,1,2,21,21,21,0,0,0
7,2016,8,Away,CLE,L,31-28,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2016,9,Away,CLE,L,35-10,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2016,10,Away,BAL,L,7-28,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2016,11,Away,CLE,L,24-9,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2016,12,Away,CLE,L,27-13,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2016,14,Away,CLE,L,23-10,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2016,15,Away,BUF,L,13-33,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2016,16,Away,CLE,W,17-20,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2016,17,Away,PIT,L,24-27,-,-,-,-,-,-,-,-,-,-,-,-,-
