,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
0,2016,1,Home,MIN,L,25-16,5,3,0.6,5,0,2,2,41,20.5,29,0,0,0
1,2016,2,Away,DET,W,16-15,9,40,4.4,9,0,1,1,9,9,9,0,0,0
2,2016,3,Home,OAK,L,17-10,10,45,4.5,13,0,0,0,0,0,0,0,0,0
3,2016,4,Away,HOU,L,20-27,3,9,3,6,0,0,0,0,0,0,0,0,0
4,2016,5,Away,MIA,W,30-17,7,54,7.7,22,0,0,0,0,0,0,0,0,0
5,2016,6,Home,CLE,W,26-28,2,7,3.5,4,0,2,2,20,10,12,0,0,0
6,2016,7,Home,IND,L,34-26,1,3,3,3,0,0,1,0,0,0,0,0,0
7,2016,8,Home,JAC,W,22-36,16,60,3.8,15,1,4,5,37,9.3,15,0,0,0
8,2016,9,Away,SD,L,35-43,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2016,10,Home,GB,W,25-47,9,31,3.4,19,0,0,0,0,0,0,0,0,0
10,2016,11,Away,IND,L,17-24,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2016,12,Away,CHI,W,27-21,8,60,7.5,17,1,0,0,0,0,0,0,0,0
12,2016,14,Home,DEN,W,10-13,12,42,3.5,6,0,1,1,5,5,5,0,0,0
13,2016,15,Away,KC,W,19-17,9,58,6.4,15,2,0,0,0,0,0,0,0,0
14,2016,16,Away,JAC,L,17-38,4,13,3.3,10,0,2,2,22,11,11,0,0,0
15,2016,17,Home,HOU,W,17-24,15,65,4.3,14,1,1,1,3,3,3,0,0,0
0,2017,1,Home,OAK,L,26-16,6,25,4.2,8,0,0,0,0,0,0,0,0,0
1,2017,2,Away,JAC,W,37-16,14,92,6.6,17,1,0,0,0,0,0,0,0,0
2,2017,3,Home,SEA,W,27-33,13,54,4.2,25,0,1,1,10,10,10,0,0,0
3,2017,4,Away,HOU,L,14-57,6,7,1.2,3,0,0,0,0,0,0,0,0,0
4,2017,5,Away,MIA,L,10-16,4,9,2.3,11,0,0,0,0,0,0,0,0,0
5,2017,6,Home,IND,W,22-36,19,131,6.9,72,1,1,1,14,14,14,0,0,0
6,2017,7,Away,CLE,W,12-9,13,13,1,9,0,2,3,11,5.5,8,0,0,0
7,2017,9,Home,BAL,W,20-23,8,26,3.3,10,1,2,2,10,5,6,0,0,0
8,2017,10,Home,CIN,W,20-24,11,52,4.7,23,0,0,3,0,0,0,0,0,0
9,2017,11,Away,PIT,L,17-40,7,32,4.6,16,0,0,0,0,0,0,0,0,0
10,2017,12,Away,IND,W,20-16,13,79,6.1,16,0,1,2,10,10,10,0,0,0
11,2017,13,Home,HOU,W,13-24,11,109,9.9,75,1,0,0,0,0,0,0,1,0
12,2017,14,Away,ARI,L,7-12,8,20,2.5,9,1,0,0,0,0,0,0,0,0
13,2017,15,Away,SF,L,23-25,7,19,2.7,10,0,2,2,9,4.5,8,0,0,0
14,2017,16,Home,LAR,L,27-23,8,25,3.1,10,0,1,1,6,6,6,0,0,0
15,2017,17,Home,JAC,W,10-15,28,51,1.8,13,0,1,2,66,66,66,1,0,0
0,2018,1,Away,MIA,L,20-27,10,26,2.6,5,0,1,1,5,5,5,0,0,0
1,2018,2,Home,HOU,W,17-20,18,56,3.1,9,0,0,0,0,0,0,0,0,0
2,2018,3,Away,JAC,W,9-6,18,57,3.2,14,0,0,1,0,0,0,0,0,0
3,2018,4,Home,PHI,W,23-26,8,24,3,14,0,2,2,7,3.5,13,0,0,0
4,2018,5,Away,BUF,L,12-13,11,56,5.1,14,0,0,1,0,0,0,0,0,0
5,2018,6,Home,BAL,L,21-0,7,21,3,6,0,1,1,5,5,5,0,0,0
6,2018,7,Away,LAC,L,19-20,12,33,2.8,7,1,2,2,32,16,21,0,0,0
7,2018,9,Away,DAL,W,28-14,6,27,4.5,13,1,2,2,5,2.5,3,0,0,0
8,2018,10,Home,NE,W,10-34,11,58,5.3,14,2,0,0,0,0,0,0,0,0
9,2018,11,Away,IND,L,10-38,9,46,5.1,16,0,0,0,0,0,0,0,0,0
10,2018,12,Away,HOU,L,17-34,8,30,3.8,8,0,2,3,19,9.5,11,0,1,1
