,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
0,2018,1,Away,DEN,L,24-27,7,8,1.1,5,0,4,5,35,8.8,15,0,0,0
1,2018,2,Away,CHI,L,17-24,10,30,3,10,0,0,2,0,0,0,0,0,0
2,2018,3,Home,DAL,W,13-24,3,5,1.7,5,0,0,0,0,0,0,0,0,0
3,2018,4,Away,ARI,W,20-17,9,49,5.4,15,0,0,0,0,0,0,0,0,0
4,2018,5,Home,LAR,L,33-31,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2018,6,Away,OAK,W,27-3,9,43,4.8,13,0,2,2,27,13.5,24,0,0,0
6,2018,8,Away,DET,W,28-14,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2018,9,Home,LAC,L,25-17,4,11,2.8,9,0,3,3,13,4.3,6,0,0,0
8,2018,10,Away,LAR,L,31-36,12,108,9,38,1,0,0,0,0,0,0,0,0
9,2018,11,Home,GB,W,24-27,8,46,5.8,30,0,0,0,0,0,0,0,0,0
10,2018,12,Away,CAR,W,30-27,4,4,1,2,0,0,0,0,0,0,0,0,0
11,2018,13,Home,SF,W,16-43,7,65,9.3,20,1,0,0,0,0,0,0,0,0
12,2018,14,Home,MIN,W,7-21,8,44,5.5,17,0,0,0,0,0,0,0,0,0
13,2018,15,Away,SF,L,23-26,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2018,16,Home,KC,W,31-38,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2018,17,Home,ARI,W,24-27,4,6,1.5,3,0,0,0,0,0,0,0,0,0
0,2019,1,Home,CIN,W,20-21,6,18,3,5,0,0,0,0,0,0,0,0,0
1,2019,2,Away,PIT,W,28-26,10,62,6.2,37,1,1,1,3,3,3,0,0,0
2,2019,3,Home,NO,L,33-27,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2019,4,Away,ARI,W,27-10,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2019,5,Home,LAR,W,29-30,6,18,3,8,0,2,2,31,15.5,30,0,0,0
5,2019,6,Away,CLE,W,32-28,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2019,7,Home,BAL,L,30-16,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2019,8,Away,ATL,W,27-20,8,55,6.9,17,0,0,0,0,0,0,0,0,0
8,2019,9,Home,TB,W,34-40,4,12,3,6,0,0,1,0,0,0,0,0,0
9,2019,10,Away,SF,W,27-24,2,2,1,2,0,0,0,0,0,0,0,1,1
10,2019,12,Away,PHI,W,17-9,14,129,9.2,58,1,0,1,0,0,0,0,0,0
11,2019,13,Home,MIN,W,30-37,15,74,4.9,13,1,4,5,33,8.3,13,1,0,0
12,2019,14,Away,LAR,L,12-28,0,0,0,0,0,1,1,16,16,16,0,0,0
13,2019,15,Away,CAR,W,30-24,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2019,16,Home,ARI,L,27-13,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2019,17,Home,SF,L,26-21,-,-,-,-,-,-,-,-,-,-,-,-,-
