,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
0,2018,1,Home,HOU,W,20-27,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2018,2,Away,JAC,L,20-31,10,34,3.4,15,0,1,2,7,7,7,0,0,0
2,2018,3,Away,DET,L,10-26,14,50,3.6,12,0,1,3,-1,-1,-1,0,0,0
3,2018,4,Home,MIA,W,7-38,25,112,4.5,23,1,0,0,0,0,0,0,0,0
4,2018,5,Home,IND,W,24-38,18,98,5.4,34,1,1,1,12,12,12,0,0,0
5,2018,6,Home,KC,W,40-43,24,106,4.4,15,2,0,1,0,0,0,0,0,0
6,2018,7,Away,CHI,W,38-31,4,22,5.5,18,0,1,1,13,13,13,0,1,1
7,2018,8,Away,BUF,W,25-6,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2018,9,Home,GB,W,17-31,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2018,10,Away,TEN,L,10-34,11,31,2.8,7,0,0,0,0,0,0,0,0,0
10,2018,12,Away,NYJ,W,27-13,21,133,6.3,33,1,2,2,12,6,8,0,0,0
11,2018,13,Home,MIN,W,10-24,17,63,3.7,8,0,1,1,7,7,7,0,0,0
12,2018,14,Away,MIA,L,33-34,20,57,2.9,9,0,0,0,0,0,0,0,0,0
13,2018,15,Away,PIT,L,10-17,13,59,4.5,13,0,0,0,0,0,0,0,0,0
14,2018,16,Home,BUF,W,12-24,18,116,6.4,19,1,0,0,0,0,0,0,0,0
15,2018,17,Home,NYJ,W,3-38,14,50,3.6,14,0,0,0,0,0,0,0,0,0
0,2019,1,Home,PIT,W,3-33,15,14,0.9,5,0,0,0,0,0,0,0,0,0
1,2019,2,Away,MIA,W,43-0,21,83,4,12,1,0,0,0,0,0,0,1,1
2,2019,3,Home,NYJ,W,14-30,9,11,1.2,5,1,0,1,0,0,0,0,0,0
3,2019,4,Away,BUF,W,16-10,17,63,3.7,15,0,0,0,0,0,0,0,0,0
4,2019,5,Away,WAS,W,33-7,16,91,5.7,25,1,3,3,32,10.7,15,0,0,0
5,2019,6,Home,NYG,W,14-35,22,86,3.9,26,0,2,3,27,13.5,19,0,0,0
6,2019,7,Away,NYJ,W,33-0,19,42,2.2,11,3,1,2,-8,-8,-8,0,0,0
7,2019,8,Home,CLE,W,13-27,21,74,3.5,16,0,0,0,0,0,0,0,0,0
8,2019,9,Away,BAL,L,20-37,4,18,4.5,10,0,1,2,12,12,12,0,0,0
9,2019,11,Away,PHI,W,17-10,10,33,3.3,12,0,2,4,11,5.5,12,0,0,0
10,2019,12,Home,DAL,W,9-13,20,85,4.3,17,0,0,0,0,0,0,0,0,0
11,2019,13,Away,HOU,L,22-28,10,45,4.5,17,0,0,0,0,0,0,0,0,0
12,2019,14,Home,KC,L,23-16,5,8,1.6,3,0,1,1,1,1,1,0,0,0
13,2019,15,Away,CIN,W,34-13,19,89,4.7,12,0,1,2,14,14,14,0,1,0
14,2019,16,Home,BUF,W,17-24,21,96,4.6,25,0,1,2,5,5,5,0,0,0
15,2019,17,Home,MIA,L,27-24,18,74,4.1,9,1,0,0,0,0,0,0,0,0
