,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
0,2016,1,Home,DET,L,39-35,1,-2,-2,-2,0,2,2,26,13,14,0,0,0
1,2016,2,Away,DEN,L,20-34,2,7,3.5,6,0,5,5,29,5.8,11,0,0,0
2,2016,3,Home,SD,W,22-26,1,2,2,2,0,3,4,29,9.7,14,0,0,0
3,2016,4,Away,JAC,L,27-30,3,-2,-0.7,1,0,7,10,33,4.7,9,0,0,0
4,2016,5,Home,CHI,W,23-29,1,3,3,3,0,2,3,10,5,9,0,0,0
5,2016,6,Away,HOU,L,23-26,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2016,7,Away,TEN,W,34-26,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2016,8,Home,KC,L,30-14,0,0,0,0,0,0,0,0,0,0,0,1,0
8,2016,9,Away,GB,W,31-26,0,0,0,0,0,1,1,9,9,9,0,0,0
9,2016,11,Home,TEN,W,17-24,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2016,12,Home,PIT,L,28-7,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2016,13,Away,NYJ,W,41-10,5,11,2.2,11,0,0,0,0,0,0,0,0,0
12,2016,14,Home,HOU,L,22-17,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2016,15,Away,MIN,W,34-6,2,1,0.5,1,0,0,0,0,0,0,0,0,0
14,2016,16,Away,OAK,L,25-33,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2016,17,Home,JAC,W,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2017,1,Away,LAR,L,9-46,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2017,2,Away,IND,L,16-13,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2017,3,Away,IND,W,28-31,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2017,4,Away,SEA,L,18-46,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2017,5,Away,IND,W,23-26,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2017,6,Away,TEN,L,22-36,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2017,7,Home,JAC,L,27-0,1,5,5,5,0,0,0,0,0,0,0,0,0
7,2017,8,Away,CIN,L,23-24,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2017,9,Away,HOU,W,20-14,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2017,10,Home,PIT,L,20-17,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2017,12,Home,TEN,L,20-16,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2017,13,Away,JAC,L,10-30,0,0,0,0,0,3,3,16,5.3,8,0,0,0
12,2017,14,Away,BUF,L,7-13,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2017,15,Home,DEN,L,25-13,0,0,0,0,0,0,1,0,0,0,0,0,0
14,2017,16,Away,BAL,L,16-23,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2017,17,Home,HOU,W,13-22,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2019,1,Away,PHI,L,27-32,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2019,2,Home,DAL,L,31-21,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2019,3,Home,CHI,L,31-15,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2019,4,Away,NYG,L,3-24,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2019,5,Home,NE,L,33-7,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2019,6,Away,MIA,W,17-16,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2019,7,Home,SF,L,9-0,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2019,8,Away,MIN,L,9-19,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2019,9,Away,BUF,L,9-24,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2019,11,Home,NYJ,L,34-17,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2019,12,Home,DET,W,16-19,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2019,13,Away,CAR,W,29-21,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2019,14,Away,GB,L,15-20,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2019,15,Home,PHI,L,37-27,3,9,3,7,0,0,0,0,0,0,0,0,0
14,2019,16,Home,NYG,L,41-35,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2019,17,Away,DAL,L,16-47,0,0,0,0,0,0,0,0,0,0,0,0,0
