,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
0,2014,1,Away,MIA,L,20-33,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2014,2,Away,MIN,W,30-7,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2014,3,Home,OAK,W,9-16,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2014,4,Away,KC,L,14-41,3,21,7,11,0,3,3,15,5,11,0,0,0
4,2014,5,Home,CIN,W,17-43,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2014,6,Away,BUF,W,37-22,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2014,7,Home,NYJ,W,25-27,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2014,8,Home,CHI,W,23-51,6,17,2.8,4,0,0,0,0,0,0,0,0,0
8,2014,9,Home,DEN,W,21-43,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2014,11,Away,IND,W,42-20,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2014,12,Home,DET,W,9-34,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2014,13,Away,GB,L,21-26,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2014,14,Away,SD,W,23-14,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2014,15,Home,MIA,W,13-41,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2014,16,Away,NYJ,W,17-16,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2014,17,Home,BUF,L,17-9,0,0,0,0,0,2,2,8,4,5,0,0,0
0,2015,1,Home,PIT,W,21-28,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2015,2,Away,BUF,W,40-32,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2015,3,Home,JAC,W,17-51,2,8,4,5,0,4,4,26,6.5,11,0,0,0
3,2015,5,Away,DAL,W,30-6,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2015,6,Away,IND,W,34-27,0,0,0,0,0,0,1,0,0,0,0,0,0
5,2015,7,Home,NYJ,W,23-30,2,4,2,3,0,3,5,26,8.7,12,0,0,0
6,2015,8,Home,MIA,W,7-36,3,3,1,3,0,0,0,0,0,0,0,0,0
7,2015,9,Home,WAS,W,10-27,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2015,10,Away,NYG,W,27-26,1,5,5,5,0,1,1,6,6,6,0,0,0
9,2015,11,Home,BUF,W,13-20,2,14,7,8,1,2,3,32,16,20,1,0,0
10,2015,12,Away,DEN,L,24-30,3,1,0.3,1,0,2,5,5,2.5,5,0,0,0
11,2015,13,Home,PHI,L,35-28,2,4,2,8,0,10,13,115,11.5,25,1,0,0
12,2015,14,Away,HOU,W,27-6,1,2,2,2,1,4,6,38,9.5,27,0,0,0
13,2015,15,Home,TEN,W,16-33,1,6,6,6,0,7,8,71,10.1,30,1,0,0
14,2015,16,Away,NYJ,L,20-26,2,4,2,3,0,5,5,28,5.6,13,1,0,0
15,2015,17,Away,MIA,L,10-20,3,5,1.7,4,0,2,3,63,31.5,68,0,0,0
0,2016,1,Away,ARI,W,23-21,1,4,4,4,0,5,7,40,8,21,0,0,0
1,2016,2,Home,MIA,W,24-31,4,19,4.8,16,0,2,4,10,5,5,0,0,0
2,2016,3,Home,HOU,W,0-27,3,12,4,7,0,1,2,2,2,2,0,0,0
3,2016,4,Home,BUF,L,16-0,4,12,3,7,0,5,5,50,10,16,0,0,0
4,2016,5,Away,CLE,W,33-13,5,26,5.2,8,0,4,6,63,15.8,36,0,0,0
5,2016,6,Home,CIN,W,17-35,7,19,2.7,7,0,8,9,47,5.9,15,2,0,0
6,2016,7,Away,PIT,W,27-16,0,0,0,0,0,2,5,32,16,19,1,0,0
7,2016,8,Away,BUF,W,41-25,2,15,7.5,8,0,2,5,14,7,8,0,0,0
8,2016,10,Home,SEA,L,31-24,2,5,2.5,3,0,4,4,32,8,13,0,0,0
9,2016,11,Away,SF,W,30-17,0,0,0,0,0,6,6,63,10.5,25,1,0,0
10,2016,12,Away,NYJ,W,22-17,0,0,0,0,0,4,9,22,5.5,11,0,0,0
11,2016,13,Home,LAR,W,10-26,3,17,5.7,9,0,4,5,18,4.5,9,0,0,0
12,2016,14,Home,BAL,W,23-30,2,3,1.5,5,0,3,3,81,27,61,0,0,0
13,2016,15,Away,DEN,W,16-3,3,11,3.7,8,0,3,8,24,8,16,0,0,0
14,2016,16,Home,NYJ,W,3-41,1,14,14,14,0,3,4,32,10.7,25,1,0,0
15,2016,17,Away,MIA,W,35-14,2,9,4.5,7,0,4,4,21,5.3,8,0,0,0
0,2017,1,Home,KC,L,42-27,10,38,3.8,10,0,3,5,30,10,26,0,0,0
1,2017,2,Away,NO,W,36-20,2,11,5.5,7,0,8,8,85,10.6,24,0,0,0
2,2017,3,Home,HOU,W,33-36,5,17,3.4,6,0,1,1,11,11,11,0,0,0
