,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
0,2014,1,Home,NO,W,34-37,2,15,7.5,10,0,2,2,18,9,13,0,0,0
1,2014,2,Away,CIN,L,10-24,0,0,0,0,0,2,3,22,11,18,0,0,0
2,2014,3,Home,TB,W,14-56,11,12,1.1,6,0,1,1,7,7,7,0,1,1
3,2014,4,Away,MIN,L,28-41,2,8,4,5,0,2,2,12,6,6,0,0,0
4,2014,5,Away,NYG,L,20-30,4,38,9.5,24,0,5,6,44,8.8,19,0,0,0
5,2014,6,Home,CHI,L,27-13,2,5,2.5,3,0,2,3,26,13,14,0,0,0
6,2014,7,Away,BAL,L,7-29,2,20,10,18,0,5,5,17,3.4,9,0,0,0
7,2014,8,Home,DET,L,22-21,3,5,1.7,2,0,1,1,7,7,7,1,0,0
8,2014,10,Away,TB,W,27-17,3,16,5.3,9,0,1,1,-2,-2,-2,0,0,0
9,2014,11,Away,CAR,W,19-17,6,28,4.7,15,0,0,0,0,0,0,0,0,0
10,2014,12,Home,CLE,L,26-24,5,7,1.4,6,0,0,1,0,0,0,0,0,0
11,2014,13,Home,ARI,W,18-29,8,26,3.3,19,0,1,1,4,4,4,0,0,0
12,2014,14,Away,GB,L,37-43,2,-2,-1,0,0,2,2,10,5,6,0,0,0
13,2014,15,Home,PIT,L,27-20,4,21,5.3,10,0,1,2,9,9,9,0,0,0
14,2014,16,Away,NO,W,30-14,5,36,7.2,31,1,3,4,48,16,36,0,0,0
15,2014,17,Home,CAR,L,34-3,6,13,2.2,5,0,2,3,3,1.5,7,0,0,0
0,2015,1,Home,PHI,W,24-26,10,18,1.8,9,0,3,4,29,9.7,12,0,0,0
1,2015,2,Away,NYG,W,24-20,12,25,2.1,7,1,4,8,34,8.5,11,0,0,0
2,2015,3,Away,DAL,W,39-28,30,141,4.7,17,3,5,5,52,10.4,35,0,0,0
3,2015,4,Home,HOU,W,21-48,14,68,4.9,23,3,5,6,81,16.2,44,0,0,0
4,2015,5,Home,WAS,W,19-25,27,153,5.7,18,1,7,8,44,6.3,9,0,1,0
5,2015,6,Away,NO,L,21-31,13,100,7.7,25,1,8,10,56,7,13,1,0,0
6,2015,7,Away,TEN,W,10-7,25,116,4.6,19,0,2,3,14,7,8,0,0,0
7,2015,8,Home,TB,L,23-20,21,88,4.2,20,0,6,8,43,7.2,13,0,0,0
8,2015,9,Away,SF,L,16-17,12,12,1,7,0,8,10,67,8.4,17,1,0,0
9,2015,11,Home,IND,L,24-21,3,43,14.3,39,0,0,0,0,0,0,0,0,0
10,2015,12,Away,ATL,L,20-10,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2015,13,Away,TB,L,19-23,14,47,3.4,14,0,10,11,56,5.6,13,0,0,0
12,2015,14,Away,CAR,L,0-38,12,40,3.3,22,0,3,5,22,7.3,12,0,1,1
13,2015,15,Away,JAC,W,23-17,25,56,2.2,21,1,7,10,45,6.4,13,0,0,0
14,2015,16,Home,CAR,W,13-20,22,73,3.3,14,1,3,5,17,5.7,12,0,0,0
15,2015,17,Home,NO,L,20-17,25,76,3,10,0,2,4,18,9,14,1,1,1
0,2016,1,Home,TB,L,31-24,11,20,1.8,10,0,4,4,20,5,11,0,0,0
1,2016,2,Away,OAK,W,35-28,17,93,5.5,18,0,0,0,0,0,0,0,0,0
2,2016,3,Away,NO,W,45-32,14,152,10.9,48,0,5,5,55,11,26,1,0,0
3,2016,4,Home,CAR,W,33-48,13,57,4.4,19,1,2,3,7,3.5,6,0,0,0
4,2016,5,Away,DEN,W,23-16,23,88,3.8,15,1,3,5,35,11.7,14,0,0,0
5,2016,6,Away,SEA,L,24-26,12,40,3.3,18,0,3,5,10,3.3,11,0,0,0
6,2016,7,Home,SD,L,33-30,15,58,3.9,15,0,5,6,42,8.4,15,0,0,0
7,2016,8,Home,GB,W,32-33,11,35,3.2,17,1,4,6,23,5.8,9,1,0,0
8,2016,9,Away,TB,W,43-28,17,77,4.5,20,0,2,2,28,14,27,0,0,0
9,2016,10,Away,PHI,L,15-24,12,49,4.1,17,0,3,3,32,10.7,15,0,0,0
10,2016,12,Home,ARI,W,19-38,16,60,3.8,16,2,2,3,17,8.5,12,0,0,0
11,2016,13,Home,KC,L,29-28,15,56,3.7,14,2,4,5,49,12.3,16,0,0,0
12,2016,14,Away,LAR,W,42-14,6,6,1,5,0,2,3,12,6,9,0,0,0
13,2016,15,Home,SF,W,13-41,20,139,7,34,3,2,2,16,8,8,0,1,1
14,2016,16,Away,CAR,W,33-16,13,53,4.1,13,0,8,8,35,4.4,9,0,0,0
15,2016,17,Home,NO,W,32-38,12,96,8,75,1,5,5,81,16.2,35,0,0,0
0,2017,1,Away,CHI,W,23-17,12,37,3.1,6,1,2,2,2,1,2,0,0,0
1,2017,2,Home,GB,W,23-34,19,84,4.4,17,2,2,2,16,8,10,0,0,0
2,2017,3,Away,DET,W,30-26,21,106,5,18,1,3,3,32,10.7,18,0,0,0
3,2017,4,Home,BUF,L,23-17,18,58,3.2,16,1,2,2,20,10,13,0,0,0
4,2017,6,Home,MIA,L,20-17,9,68,7.6,44,0,2,4,11,5.5,11,0,0,0
5,2017,7,Away,NE,L,7-23,12,72,6,21,0,3,3,18,6,9,0,0,0
6,2017,8,Away,NYJ,W,25-20,12,41,3.4,7,0,1,3,20,20,20,0,0,0
7,2017,9,Away,CAR,L,17-20,11,46,4.2,20,0,4,5,18,4.5,14,0,0,0
8,2017,10,Home,DAL,W,7-27,2,3,1.5,2,0,0,0,0,0,0,0,0,0
9,2017,11,Away,SEA,W,34-31,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2017,12,Away,ATL,W,20-34,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2017,13,Home,MIN,L,14-9,12,74,6.2,13,0,1,2,7,7,7,0,0,0
12,2017,14,Home,NO,W,17-20,24,91,3.8,19,1,0,0,0,0,0,0,1,0
13,2017,15,Away,TB,W,24-21,22,126,5.7,32,1,5,7,68,13.6,29,0,2,0
14,2017,16,Away,NO,L,13-23,11,36,3.3,15,0,2,3,20,10,12,0,1,1
15,2017,17,Home,CAR,W,10-22,11,23,2.1,5,0,9,11,85,9.4,26,1,0,0
0,2018,1,Away,PHI,L,12-18,6,36,6,20,0,3,5,14,4.7,14,0,0,0
1,2018,2,Away,ATL,W,24-31,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2018,3,Away,ATL,L,43-37,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2018,4,Away,ATL,L,37-36,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2018,5,Away,PIT,L,17-41,8,32,4,20,0,2,2,9,4.5,9,0,0,0
5,2018,6,Away,ATL,W,29-34,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2018,7,Away,ATL,W,20-23,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2018,9,Away,WAS,W,38-14,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2018,10,Away,CLE,L,16-28,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2018,11,Away,ATL,L,22-19,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2018,12,Away,NO,L,17-31,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2018,13,Away,ATL,L,26-16,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2018,14,Away,GB,L,20-34,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2018,15,Away,ATL,W,14-40,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2018,16,Away,CAR,W,24-10,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2018,17,Away,TB,W,34-32,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2019,1,Away,MIN,L,12-28,8,19,2.4,5,0,3,4,12,4,7,0,1,1
1,2019,2,Home,PHI,W,20-24,11,22,2,9,0,3,4,42,14,28,0,0,0
2,2019,3,Away,IND,L,24-27,16,88,5.5,28,0,3,4,7,2.3,7,0,0,0
3,2019,4,Home,TEN,L,24-10,12,28,2.3,8,0,8,9,72,9,22,0,0,0
