,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
1,2017,2,Home,NE,W,36-20,8,26,3.3,6,0,0,0,0,0,0,0,0,0
2,2017,3,Away,CAR,W,34-13,9,33,3.7,11,0,2,2,4,2,3,0,0,0
3,2017,4,Away,MIA,W,20-0,4,4,1,4,0,0,0,0,0,0,0,0,0
4,2017,6,Home,TB,W,33-38,26,134,5.2,27,2,0,0,0,0,0,0,1,0
5,2017,7,Away,LAR,W,0-33,11,21,1.9,6,0,1,4,12,12,12,0,0,0
6,2017,9,Away,SF,W,20-10,37,159,4.3,25,0,2,4,8,4,6,0,1,1
7,2017,10,Home,SEA,W,22-16,21,29,1.4,9,0,1,2,13,13,13,0,1,1
8,2017,11,Away,HOU,W,21-31,14,26,1.9,7,0,1,1,13,13,13,0,0,0
9,2017,12,Home,JAC,W,24-27,20,79,4,10,0,4,5,20,5,9,0,0,0
0,2018,1,Away,ARI,W,24-6,26,96,3.7,17,1,2,3,70,35,52,0,1,1
1,2018,2,Home,IND,L,21-9,11,20,1.8,14,0,3,3,30,10,21,0,0,0
2,2018,3,Home,GB,W,17-31,19,120,6.3,41,2,0,0,0,0,0,0,0,0
3,2018,5,Away,NO,L,19-43,4,6,1.5,4,0,2,3,36,18,24,0,0,0
4,2018,6,Home,CAR,W,17-23,17,97,5.7,19,0,0,1,0,0,0,0,0,0
5,2018,7,Home,DAL,W,17-20,24,99,4.1,23,0,1,2,8,8,8,0,0,0
6,2018,8,Away,NYG,W,20-13,26,149,5.7,64,1,1,1,7,7,7,1,1,1
7,2018,9,Home,ATL,L,38-14,9,17,1.9,11,0,3,3,16,5.3,8,0,0,0
8,2018,10,Away,TB,W,16-3,19,68,3.6,18,0,2,2,1,0.5,2,0,0,0
9,2018,11,Home,HOU,L,23-21,16,51,3.2,9,2,0,0,0,0,0,0,1,0
10,2018,12,Away,DAL,L,23-31,12,35,2.9,9,0,2,2,9,4.5,9,0,0,0
11,2018,13,Away,PHI,L,13-28,9,98,10.9,90,1,0,0,0,0,0,0,0,0
12,2018,14,Home,NYG,L,40-16,10,16,1.6,12,0,1,1,3,3,3,0,0,0
13,2018,15,Away,JAC,W,16-13,19,51,2.7,15,0,2,3,20,10,13,0,0,0
14,2018,16,Away,TEN,L,16-25,26,119,4.6,13,0,1,2,8,8,8,0,0,0
15,2018,17,Home,PHI,L,24-0,4,0,0,4,0,0,0,0,0,0,0,0,0
0,2019,1,Away,PHI,L,27-32,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2019,2,Home,DAL,L,31-21,10,25,2.5,10,1,2,2,7,3.5,7,0,0,0
2,2019,3,Home,CHI,L,31-15,12,37,3.1,7,0,1,3,-3,-3,-3,0,0,0
3,2019,4,Away,NYG,L,3-24,11,28,2.5,9,0,0,0,0,0,0,0,0,0
4,2019,5,Home,NE,L,33-7,7,18,2.6,7,0,0,0,0,0,0,0,0,0
5,2019,6,Away,MIA,W,17-16,23,118,5.1,25,0,2,2,18,9,13,0,0,0
