,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
0,2018,1,Away,PHI,L,12-18,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2018,2,Home,CAR,W,24-31,9,46,5.1,18,0,1,1,8,8,8,0,1,0
2,2018,3,Home,NO,L,43-37,2,-6,-3,-2,0,3,4,41,13.7,18,0,0,0
3,2018,4,Home,CIN,L,37-36,7,35,5,13,1,3,3,13,4.3,5,0,0,0
4,2018,5,Away,PIT,L,17-41,3,5,1.7,4,1,1,1,5,5,5,0,0,0
5,2018,6,Home,TB,W,29-34,11,22,2,14,1,2,2,-1,-0.5,4,0,0,0
6,2018,7,Home,NYG,W,20-23,7,16,2.3,6,0,2,2,29,14.5,20,0,0,0
7,2018,9,Away,WAS,W,38-14,10,60,6,13,1,1,2,4,4,4,0,0,0
8,2018,10,Away,CLE,L,16-28,4,11,2.8,4,0,4,5,15,3.8,8,0,0,0
9,2018,11,Home,DAL,L,22-19,6,10,1.7,5,0,2,2,12,6,9,0,0,0
10,2018,12,Away,NO,L,17-31,4,0,0,3,0,2,2,7,3.5,4,0,0,0
11,2018,13,Home,BAL,L,26-16,7,22,3.1,11,0,1,1,0,0,0,0,0,0
12,2018,14,Away,GB,L,20-34,11,60,5.5,17,0,3,4,14,4.7,11,0,0,0
13,2018,15,Home,ARI,W,14-40,9,34,3.8,16,0,2,3,5,2.5,8,0,0,0
14,2018,16,Away,CAR,W,24-10,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2018,17,Away,TB,W,34-32,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2019,1,Away,MIN,L,12-28,6,31,5.2,16,0,1,1,9,9,9,0,0,0
1,2019,2,Home,PHI,W,20-24,4,32,8,28,0,2,3,13,6.5,8,0,0,0
2,2019,3,Away,IND,L,24-27,1,0,0,0,0,0,0,0,0,0,0,0,0
3,2019,4,Home,TEN,L,24-10,2,11,5.5,10,1,2,4,20,10,11,0,0,0
4,2019,5,Away,HOU,L,32-53,5,19,3.8,11,0,6,6,45,7.5,10,0,0,0
5,2019,6,Away,ARI,L,33-34,3,6,2,3,0,0,0,0,0,0,0,0,0
6,2019,7,Home,LAR,L,37-10,1,7,7,7,0,0,0,0,0,0,0,0,0
7,2019,8,Home,SEA,L,27-20,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2019,10,Away,NO,W,26-9,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2019,11,Away,CAR,W,29-3,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2019,12,Home,TB,L,35-22,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2019,13,Home,NO,L,26-18,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2019,14,Home,CAR,W,20-40,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2019,15,Away,SF,W,29-22,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2019,16,Home,JAC,W,12-24,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2019,17,Away,TB,W,28-22,-,-,-,-,-,-,-,-,-,-,-,-,-
