,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
0,2019,1,Home,DET,T,27-27,18,82,4.6,18,0,6,7,55,9.2,27,1,0,0
1,2019,2,Away,BAL,L,17-23,7,14,2,4,1,1,1,0,0,0,0,0,0
2,2019,3,Home,CAR,L,38-20,11,37,3.4,15,0,6,9,28,4.7,17,1,0,0
3,2019,4,Home,SEA,L,27-10,11,40,3.6,14,0,8,11,99,12.4,31,0,0,0
4,2019,5,Away,CIN,W,26-23,17,91,5.4,17,0,3,5,65,21.7,24,0,0,0
5,2019,6,Home,ATL,W,33-34,12,34,2.8,17,1,6,8,68,11.3,30,1,0,0
6,2019,7,Away,NYG,W,27-21,1,2,2,2,0,0,0,0,0,0,0,0,0
7,2019,8,Away,NO,L,9-31,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2019,9,Away,ARI,L,28-25,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2019,10,Away,TB,L,27-30,5,2,0.4,5,0,1,1,8,8,8,0,1,1
10,2019,11,Away,SF,L,26-36,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2019,13,Home,LAR,L,34-7,4,15,3.8,9,0,2,2,9,4.5,5,0,0,0
12,2019,14,Home,PIT,L,23-17,3,19,6.3,9,0,2,2,34,17,24,1,0,0
13,2019,15,Home,CLE,W,24-38,3,6,2,5,0,0,0,0,0,0,0,0,0
14,2019,16,Away,SEA,W,27-13,2,3,1.5,2,0,1,1,4,4,4,0,0,0
15,2019,17,Away,LAR,L,24-31,-,-,-,-,-,-,-,-,-,-,-,-,-
