,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
0,2017,1,Home,SEA,W,9-17,2,9,4.5,6,0,0,0,0,0,0,0,0,0
1,2017,2,Away,ATL,L,23-34,2,6,3,4,0,1,1,5,5,5,0,0,0
2,2017,3,Home,CIN,W,24-27,1,6,6,6,0,0,0,0,0,0,0,0,0
3,2017,4,Home,CHI,W,14-35,4,11,2.8,4,0,1,1,2,2,2,0,0,0
4,2017,5,Away,DAL,W,35-31,1,1,1,1,0,0,0,0,0,0,0,0,0
5,2017,6,Away,MIN,L,10-23,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2017,7,Home,NO,L,26-17,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2017,9,Home,DET,L,30-17,1,1,1,1,1,2,2,31,15.5,18,0,0,0
8,2017,10,Away,CHI,W,23-16,20,67,3.4,7,0,1,1,7,7,7,0,0,0
9,2017,11,Home,BAL,L,23-0,18,57,3.2,8,0,4,6,38,9.5,16,0,0,0
10,2017,12,Away,PIT,L,28-31,21,66,3.1,12,1,4,5,69,17.3,54,1,0,0
11,2017,13,Home,TB,W,20-26,21,113,5.4,25,1,2,3,10,5,12,0,0,0
12,2017,14,Away,CLE,W,27-21,15,49,3.3,12,1,7,7,69,9.9,30,1,0,0
13,2017,15,Away,CAR,L,24-31,10,30,3,9,0,0,0,0,0,0,0,0,0
14,2017,16,Home,MIN,L,16-0,15,58,3.9,9,0,0,3,0,0,0,0,0,0
15,2017,17,Away,DET,L,11-35,22,82,3.7,14,0,3,5,31,10.3,27,0,0,0
0,2018,1,Home,CHI,W,23-24,15,47,3.1,11,0,0,2,0,0,0,0,0,0
1,2018,2,Home,MIN,T,29-29,16,59,3.7,11,0,3,4,12,4,7,0,0,0
2,2018,3,Away,WAS,L,17-31,5,29,5.8,10,0,2,3,16,8,11,0,0,0
3,2018,4,Home,BUF,W,0-22,11,27,2.5,11,0,0,0,0,0,0,0,0,0
4,2018,5,Away,DET,L,23-31,6,33,5.5,11,0,2,4,19,9.5,12,0,0,0
5,2018,6,Home,SF,W,30-33,6,29,4.8,9,0,1,3,10,10,10,0,0,0
6,2018,8,Away,LAR,L,27-29,4,9,2.3,5,1,0,1,0,0,0,0,0,0
7,2018,9,Away,NE,L,17-31,7,34,4.9,10,0,2,2,20,10,16,0,0,0
8,2018,10,Home,MIA,W,12-31,3,3,1,2,0,0,0,0,0,0,0,0,0
9,2018,11,Away,SEA,L,24-27,1,5,5,5,0,0,0,0,0,0,0,0,0
10,2018,12,Away,MIN,L,17-24,1,5,5,5,0,0,0,0,0,0,0,0,0
11,2018,13,Home,ARI,L,20-17,7,13,1.9,4,0,4,4,14,3.5,10,0,0,0
12,2018,14,Home,ATL,W,20-34,4,17,4.3,9,0,0,1,0,0,0,0,0,0
13,2018,15,Away,CHI,L,17-24,12,55,4.6,20,1,4,5,42,10.5,21,0,0,0
14,2018,16,Away,NYJ,W,44-38,15,95,6.3,19,1,6,9,61,10.2,26,0,0,0
15,2018,17,Home,DET,L,31-0,8,4,0.5,5,0,3,3,16,5.3,9,0,0,0
0,2019,1,Away,CHI,W,10-3,5,0,0,5,0,2,2,15,7.5,10,0,0,0
1,2019,2,Home,MIN,W,16-21,9,28,3.1,10,0,3,4,13,4.3,15,1,0,0
2,2019,3,Home,DEN,W,16-27,12,59,4.9,12,0,2,2,27,13.5,17,0,0,0
3,2019,4,Home,PHI,L,34-27,0,0,0,0,0,1,1,0,0,0,0,0,0
4,2019,5,Away,DAL,W,34-24,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2019,6,Home,DET,W,22-23,14,104,7.4,45,0,4,5,32,8,16,1,0,0
6,2019,7,Home,OAK,W,24-42,3,5,1.7,3,0,4,5,26,6.5,9,1,0,0
7,2019,8,Away,KC,W,31-24,7,22,3.1,14,1,3,3,14,4.7,7,1,0,0
8,2019,9,Away,LAC,L,11-26,2,10,5,5,0,6,6,39,6.5,10,1,0,0
9,2019,10,Home,CAR,W,16-24,13,63,4.8,16,0,0,1,0,0,0,0,0,0
10,2019,12,Away,SF,L,8-37,11,45,4.1,12,0,7,8,35,5,15,0,0,0
11,2019,13,Away,NYG,W,31-13,10,41,4.1,9,0,4,4,26,6.5,10,0,0,0
12,2019,14,Home,WAS,W,15-20,7,24,3.4,7,0,0,1,0,0,0,0,0,0
13,2019,15,Home,CHI,W,13-21,8,26,3.3,6,0,1,1,7,7,7,0,0,0
14,2019,16,Away,MIN,W,23-10,6,33,5.5,8,0,2,2,19,9.5,11,0,0,0
15,2019,17,Away,DET,W,23-20,-,-,-,-,-,-,-,-,-,-,-,-,-
