,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
0,2016,1,Away,SEA,L,10-12,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2016,2,Away,NE,L,24-31,2,12,6,7,1,2,2,6,3,4,0,0,0
2,2016,3,Home,CLE,W,24-30,9,37,4.1,11,0,2,2,11,5.5,7,0,0,0
3,2016,4,Away,CIN,L,7-22,2,15,7.5,12,0,0,0,0,0,0,0,0,0
4,2016,5,Home,TEN,L,30-17,2,4,2,6,0,2,3,16,8,9,0,0,0
5,2016,6,Home,PIT,W,15-30,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2016,7,Home,BUF,W,25-28,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2016,9,Home,NYJ,W,23-27,0,0,0,0,0,1,1,6,6,6,0,0,0
8,2016,10,Away,SD,W,31-24,1,9,9,9,0,0,0,0,0,0,0,0,0
9,2016,11,Away,LAR,W,14-10,1,2,2,2,0,0,0,0,0,0,0,0,0
10,2016,12,Home,SF,W,24-31,1,9,9,9,0,0,0,0,0,0,0,1,0
11,2016,13,Away,BAL,L,6-38,1,1,1,1,0,1,1,4,4,4,0,0,0
12,2016,14,Home,ARI,W,23-26,1,8,8,8,0,1,1,3,3,3,0,0,0
13,2016,15,Away,NYJ,W,34-13,5,16,3.2,16,0,0,0,0,0,0,0,0,0
14,2016,16,Away,BUF,W,34-31,4,56,14,45,1,0,0,0,0,0,0,0,0
15,2016,17,Home,NE,L,35-14,4,10,2.5,4,0,0,0,0,0,0,0,0,0
0,2017,1,Away,MIA,-,,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2017,2,Away,LAC,W,19-17,1,-3,-3,-3,0,0,0,0,0,0,0,0,0
2,2017,3,Away,NYJ,L,6-20,1,0,0,0,0,1,2,2,2,2,0,0,0
3,2017,4,Home,NO,L,20-0,1,6,6,6,0,2,3,5,2.5,4,0,0,0
4,2017,5,Home,TEN,W,10-16,1,0,0,0,0,0,0,0,0,0,0,0,0
5,2017,6,Away,ATL,W,20-17,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2017,7,Home,NYJ,W,28-31,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2017,8,Away,BAL,L,0-40,6,22,3.7,12,0,0,1,0,0,0,0,0,0
8,2017,9,Home,OAK,L,27-24,9,69,7.7,42,0,6,6,35,5.8,10,0,1,1
9,2017,10,Away,CAR,L,21-45,7,82,11.7,66,1,2,2,10,5,5,0,0,0
10,2017,11,Home,TB,L,30-20,7,4,0.6,6,0,1,2,10,10,10,0,0,0
11,2017,12,Away,NE,L,17-35,9,20,2.2,13,0,3,4,27,9,17,1,1,1
12,2017,13,Home,DEN,W,9-35,23,120,5.2,42,1,3,5,21,7,13,0,0,0
13,2017,14,Home,NE,W,20-27,25,114,4.6,31,0,5,6,79,15.8,47,0,0,0
14,2017,15,Away,BUF,L,16-24,16,78,4.9,31,1,6,11,35,5.8,11,0,0,0
15,2017,16,Away,KC,L,13-29,13,57,4.4,18,0,0,3,0,0,0,0,0,0
16,2017,17,Home,BUF,L,22-16,14,75,5.4,32,0,3,3,15,5,11,0,0,0
0,2018,1,Home,TEN,W,20-27,14,48,3.4,16,0,3,4,18,6,10,0,0,0
1,2018,2,Away,NYJ,W,20-12,11,53,4.8,20,1,4,4,17,4.3,10,0,0,0
2,2018,3,Home,OAK,W,20-28,5,3,0.6,3,0,2,4,7,3.5,6,0,0,0
