,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
0,2017,1,Away,DEN,L,21-24,18,54,3,21,0,5,6,25,5,11,1,0,0
1,2017,2,Home,MIA,L,19-17,9,13,1.4,11,1,7,8,65,9.3,16,0,0,0
2,2017,3,Home,KC,L,24-10,17,79,4.6,14,1,0,2,0,0,0,0,0,0
3,2017,4,Home,PHI,L,26-24,10,22,2.2,12,0,1,3,7,7,7,0,0,0
4,2017,5,Away,NYG,W,27-22,20,105,5.3,16,0,6,8,58,9.7,22,2,0,0
5,2017,6,Away,OAK,W,17-16,25,83,3.3,18,1,9,12,67,7.4,14,1,0,0
6,2017,7,Home,DEN,W,0-21,18,38,2.1,21,0,1,4,6,6,6,0,0,0
7,2017,8,Away,NE,L,13-21,14,132,9.4,87,1,1,2,7,7,7,0,0,0
8,2017,10,Away,JAC,L,17-20,16,27,1.7,5,0,5,8,15,3,9,0,0,0
9,2017,11,Home,BUF,W,24-54,20,80,4,20,1,0,2,0,0,0,0,0,0
10,2017,12,Away,DAL,W,28-6,21,65,3.1,11,0,3,3,23,7.7,16,0,0,0
11,2017,13,Home,CLE,W,10-19,19,77,4.1,29,0,4,4,29,7.3,14,0,0,0
12,2017,14,Home,WAS,W,13-30,22,78,3.5,10,1,1,3,5,5,5,0,0,0
13,2017,15,Away,KC,L,13-30,19,78,4.1,15,1,6,8,91,15.2,49,0,0,0
14,2017,16,Away,NYJ,W,14-7,19,81,4.3,19,1,3,3,47,15.7,39,0,0,0
15,2017,17,Home,OAK,W,10-30,17,93,5.5,17,0,6,7,31,5.2,14,0,1,0
0,2018,1,Home,KC,L,38-28,15,64,4.3,18,0,9,13,102,11.3,25,0,0,0
1,2018,2,Away,BUF,W,31-20,9,28,3.1,20,1,6,7,38,6.3,10,2,0,0
2,2018,3,Away,LAR,L,23-35,15,80,5.3,23,1,2,4,4,2,3,0,0,0
3,2018,4,Home,SF,W,27-29,15,104,6.9,34,0,7,10,55,7.9,16,1,1,0
4,2018,5,Home,OAK,W,10-26,19,58,3.1,16,1,4,4,62,15.5,34,0,0,0
5,2018,6,Away,CLE,W,38-14,18,132,7.3,16,3,2,4,18,9,14,0,0,0
6,2018,7,Away,LAC,W,19-20,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2018,9,Away,SEA,W,25-17,16,113,7.1,34,1,1,4,10,10,10,0,0,0
8,2018,10,Away,OAK,W,20-6,18,93,5.2,15,0,5,6,72,14.4,66,1,0,0
9,2018,11,Home,DEN,L,23-22,18,69,3.8,20,0,6,6,87,14.5,32,0,0,0
10,2018,12,Home,ARI,W,10-45,10,61,6.1,28,2,2,2,5,2.5,5,0,0,0
11,2018,13,Away,PIT,W,33-30,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2018,14,Away,LAC,W,21-26,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2018,15,Away,KC,W,29-28,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2018,16,Home,BAL,L,22-10,12,41,3.4,13,1,3,3,13,4.3,12,0,0,0
15,2018,17,Away,DEN,W,23-9,10,42,4.2,9,0,3,3,24,8,13,0,0,0
0,2019,1,Away,LAC,W,24-30,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2019,2,Away,DET,L,10-13,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2019,3,Away,LAC,L,27-20,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2019,4,Away,MIA,W,30-10,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2019,5,Home,DEN,L,20-13,12,31,2.6,7,0,4,6,7,1.8,5,0,0,0
5,2019,6,Home,PIT,L,24-17,8,18,2.3,7,0,3,4,30,10,14,0,0,0
6,2019,7,Away,TEN,L,20-23,16,32,2,6,0,2,3,-3,-1.5,1,1,2,1
7,2019,8,Away,CHI,W,17-16,8,31,3.9,19,1,2,3,3,1.5,3,0,0,0
8,2019,9,Home,GB,W,11-26,20,80,4,16,2,3,4,29,9.7,13,0,0,0
9,2019,10,Away,OAK,L,24-26,22,108,4.9,24,1,1,1,25,25,25,0,0,0
10,2019,11,Home,KC,L,24-17,14,69,4.9,21,0,3,5,21,7,12,0,0,0
11,2019,13,Away,DEN,L,20-23,20,99,5,19,0,2,3,11,5.5,6,0,0,0
12,2019,14,Away,JAC,W,45-10,12,55,4.6,17,1,5,5,29,5.8,19,0,0,0
13,2019,15,Home,MIN,L,39-10,7,28,4,12,0,5,7,36,7.2,10,0,2,2
14,2019,16,Home,OAK,L,24-17,9,15,1.7,10,2,6,7,32,5.3,9,0,0,0
15,2019,17,Away,KC,L,21-31,14,46,3.3,15,1,6,7,76,12.7,23,0,0,0
