,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
0,2015,1,Away,NYJ,L,10-31,7,22,3.1,8,0,0,0,0,0,0,0,0,0
1,2015,2,Home,TEN,W,14-28,12,43,3.6,20,0,0,0,0,0,0,0,0,0
2,2015,3,Home,OAK,L,27-20,4,3,0.8,6,0,6,7,32,5.3,18,0,0,0
3,2015,4,Away,SD,L,27-30,8,31,3.9,9,0,9,10,85,9.4,34,1,0,0
4,2015,5,Away,BAL,W,33-30,9,22,2.4,6,0,6,8,55,9.2,27,0,0,0
5,2015,6,Home,DEN,L,26-23,9,38,4.2,12,0,3,4,18,6,11,0,0,0
6,2015,7,Away,STL,L,6-24,6,17,2.8,10,0,7,7,73,10.4,21,0,0,0
7,2015,8,Home,ARI,L,34-20,1,3,3,3,0,2,2,68,34,52,0,0,0
8,2015,9,Away,CIN,L,10-31,3,0,0,5,0,2,4,38,19,26,1,0,0
9,2015,10,Away,PIT,L,9-30,4,10,2.5,9,0,4,4,18,4.5,10,0,0,0
10,2015,12,Home,BAL,L,33-27,7,27,3.9,7,0,5,6,23,4.6,21,0,0,0
11,2015,13,Home,CIN,L,37-3,5,2,0.4,5,0,4,4,30,7.5,10,0,0,0
12,2015,14,Home,SF,W,10-24,13,78,6,19,0,1,3,6,6,6,0,0,0
13,2015,15,Away,SEA,L,13-30,4,46,11.5,39,0,5,5,39,7.8,22,0,1,0
14,2015,16,Away,KC,L,13-17,8,26,3.3,11,0,3,4,15,5,8,0,0,0
15,2015,17,Home,PIT,L,28-12,4,11,2.8,7,0,4,6,34,8.5,20,0,0,0
0,2016,1,Away,PHI,L,10-29,3,22,7.3,17,0,3,5,28,9.3,16,0,0,0
1,2016,2,Home,BAL,L,25-20,3,12,4,8,0,4,5,44,11,28,0,0,0
2,2016,3,Away,MIA,L,24-30,10,69,6.9,17,0,5,7,12,2.4,7,0,0,0
3,2016,4,Away,WAS,L,20-31,8,45,5.6,13,0,6,8,31,5.2,12,0,1,1
4,2016,5,Home,NE,L,33-13,4,1,0.3,2,0,2,3,21,10.5,15,0,0,0
5,2016,6,Away,TEN,L,26-28,4,18,4.5,6,1,4,6,56,14,28,0,0,0
6,2016,7,Away,CIN,L,17-31,6,15,2.5,5,0,4,5,18,4.5,13,0,0,0
7,2016,8,Home,NYJ,L,31-28,4,29,7.3,16,0,6,8,87,14.5,32,0,0,0
8,2016,9,Home,DAL,L,35-10,5,30,6,9,0,2,2,16,8,9,0,0,0
9,2016,10,Away,BAL,L,7-28,2,6,3,6,0,3,5,25,8.3,15,0,0,0
10,2016,11,Home,PIT,L,24-9,2,10,5,12,0,3,4,46,15.3,22,0,0,0
11,2016,12,Home,NYG,L,27-13,5,14,2.8,6,0,3,5,26,8.7,12,0,0,0
12,2016,14,Home,CIN,L,23-10,4,24,6,21,0,1,2,21,21,21,0,0,0
13,2016,15,Away,BUF,L,13-33,5,31,6.2,13,0,5,7,62,12.4,22,0,1,0
14,2016,16,Home,SD,W,17-20,7,28,4,22,0,2,2,21,10.5,17,0,0,0
15,2016,17,Away,PIT,L,24-27,1,4,4,4,0,0,0,0,0,0,0,0,0
0,2017,1,Home,PIT,L,21-18,0,0,0,0,0,2,5,20,10,14,0,0,0
1,2017,2,Away,BAL,L,10-24,4,21,5.3,16,0,3,6,59,19.7,34,0,0,0
2,2017,3,Away,IND,L,28-31,2,23,11.5,19,1,6,7,81,13.5,25,0,0,0
3,2017,4,Home,CIN,L,31-7,4,13,3.3,9,1,9,10,47,5.2,9,0,0,0
4,2017,5,Home,NYJ,L,17-14,6,20,3.3,8,0,3,3,63,21,41,1,0,0
5,2017,6,Away,HOU,L,17-33,5,40,8,15,0,3,5,-1,-0.3,9,0,0,0
6,2017,7,Home,TEN,L,12-9,7,26,3.7,10,0,6,7,45,7.5,14,0,0,0
7,2017,8,Home,MIN,L,33-16,6,33,5.5,7,0,4,5,10,2.5,9,0,0,0
8,2017,10,Away,DET,L,24-38,10,54,5.4,19,0,6,6,34,5.7,10,0,0,0
9,2017,11,Home,JAC,L,19-7,2,10,5,7,0,4,6,56,14,27,1,1,0
10,2017,12,Away,CIN,L,16-30,6,35,5.8,13,0,4,5,32,8,20,0,0,0
11,2017,13,Away,LAC,L,10-19,7,2,0.3,4,0,2,4,10,5,11,0,0,0
12,2017,14,Home,GB,L,27-21,6,8,1.3,6,0,4,4,41,10.3,18,1,1,0
13,2017,15,Home,BAL,L,27-10,7,23,3.3,12,1,5,7,40,8,15,0,1,1
14,2017,16,Away,CHI,L,3-20,4,20,5,7,0,7,7,81,11.6,29,0,0,0
15,2017,17,Away,PIT,L,24-28,6,20,3.3,10,1,6,6,75,12.5,30,0,1,1
0,2018,1,Home,PIT,T,21-21,5,17,3.4,13,0,1,6,8,8,8,0,0,0
1,2018,2,Away,NO,L,18-21,3,3,1,3,0,2,2,7,3.5,6,0,0,0
2,2018,3,Home,NYJ,W,17-21,2,9,4.5,8,0,2,2,24,12,15,0,1,0
3,2018,4,Away,OAK,L,42-45,2,11,5.5,8,0,4,6,45,11.3,19,0,0,0
4,2018,5,Home,BAL,W,9-12,5,35,7,15,0,1,1,7,7,7,0,0,0
5,2018,6,Home,LAC,L,38-14,2,36,18,23,0,4,5,73,18.3,32,0,0,0
6,2018,7,Away,TB,L,23-26,1,-4,-4,-4,0,4,4,23,5.8,7,0,0,0
7,2018,8,Away,PIT,L,18-33,2,0,0,3,0,2,3,16,8,8,0,0,0
8,2018,9,Home,KC,L,37-21,1,8,8,8,0,9,9,78,8.7,23,2,0,0
9,2018,10,Home,ATL,W,16-28,3,15,5,9,0,4,4,31,7.8,11,1,0,0
10,2018,12,Away,CIN,W,35-20,2,16,8,13,0,1,2,23,23,23,0,0,0
11,2018,13,Away,HOU,L,13-29,0,0,0,0,0,2,3,12,6,7,0,0,0
12,2018,14,Home,CAR,W,20-26,2,-6,-3,0,0,0,0,0,0,0,0,0,0
13,2018,15,Away,DEN,W,17-16,4,28,7,15,0,4,5,25,6.3,10,0,0,0
14,2018,16,Home,CIN,W,18-26,2,12,6,7,0,6,6,54,9,21,0,0,0
15,2018,17,Away,BAL,L,24-26,4,21,5.3,8,0,1,4,3,3,3,0,0,0
0,2019,1,Away,NO,L,28-30,9,57,6.3,32,0,4,5,33,8.3,13,0,0,0
1,2019,2,Home,JAC,W,12-13,6,31,5.2,19,0,0,1,0,0,0,0,0,0
2,2019,3,Away,LAC,W,27-20,2,2,1,1,0,2,3,22,11,15,0,0,0
3,2019,4,Home,CAR,L,16-10,6,56,9.3,40,0,2,3,22,11,12,0,0,0
4,2019,5,Home,ATL,W,32-53,9,59,6.6,24,0,1,1,8,8,8,0,0,0
5,2019,6,Away,KC,W,31-24,5,34,6.8,15,0,2,4,20,10,11,1,0,0
6,2019,7,Away,IND,L,23-30,7,34,4.9,11,0,2,5,22,11,12,0,0,0
7,2019,8,Home,OAK,W,24-27,3,1,0.3,4,0,4,5,33,8.3,12,1,0,0
8,2019,9,Away,JAC,W,26-3,7,13,1.9,4,1,5,5,68,13.6,21,0,0,0
9,2019,11,Away,BAL,L,7-41,6,40,6.7,17,0,2,2,4,2,8,0,0,0
10,2019,12,Home,IND,W,17-20,5,22,4.4,19,0,1,1,8,8,8,0,0,0
11,2019,13,Home,NE,W,22-28,9,36,4,13,0,5,6,54,10.8,15,1,0,0
12,2019,14,Home,DEN,L,38-24,1,5,5,5,0,6,8,40,6.7,11,0,0,0
13,2019,15,Away,TEN,W,24-21,2,4,2,3,0,2,3,19,9.5,11,0,0,0
14,2019,16,Away,TB,W,23-20,2,4,2,6,0,1,4,12,12,12,0,1,1
15,2019,17,Home,TEN,L,35-14,4,12,3,8,1,5,6,45,9,14,0,0,0
