,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
0,2013,1,Home,PHI,L,33-27,12,45,3.8,15,1,1,1,9,9,9,0,1,1
1,2013,2,Away,GB,L,20-38,13,107,8.2,32,0,2,2,13,6.5,17,0,0,0
2,2013,3,Home,DET,L,27-20,15,73,4.9,30,1,0,1,0,0,0,0,0,0
3,2013,4,Away,OAK,W,24-14,16,71,4.4,13,0,0,0,0,0,0,0,0,0
4,2013,6,Away,DAL,L,16-31,16,81,5.1,45,1,0,1,0,0,0,0,0,0
5,2013,7,Home,CHI,W,41-45,19,95,5,21,0,0,0,0,0,0,0,0,0
6,2013,8,Away,DEN,L,21-45,17,93,5.5,27,1,0,0,0,0,0,0,1,0
7,2013,9,Home,SD,W,24-30,25,121,4.8,26,1,0,0,0,0,0,0,0,0
8,2013,10,Away,MIN,L,27-34,26,139,5.3,26,0,0,0,0,0,0,0,0,0
9,2013,11,Away,PHI,L,16-24,22,93,4.2,22,0,0,0,0,0,0,0,0,0
10,2013,12,Home,SF,L,27-6,14,52,3.7,12,0,0,0,0,0,0,0,0,0
11,2013,13,Home,NYG,L,24-17,11,26,2.4,11,1,3,3,27,9,13,0,0,0
12,2013,14,Home,KC,L,45-10,12,31,2.6,11,0,0,0,0,0,0,0,0,0
13,2013,15,Away,ATL,L,26-27,18,98,5.4,37,0,1,1,8,8,8,0,2,2
14,2013,16,Home,DAL,L,24-23,24,88,3.7,18,1,0,1,0,0,0,0,0,0
15,2013,17,Away,NYG,L,6-20,16,62,3.9,19,0,2,2,21,10.5,15,0,1,1
0,2014,1,Away,HOU,L,6-17,14,91,6.5,21,0,0,0,0,0,0,0,0,0
1,2014,2,Home,JAC,W,10-41,22,85,3.9,23,2,0,0,0,0,0,0,0,0
2,2014,3,Away,PHI,L,34-37,23,77,3.3,12,0,0,0,0,0,0,0,1,0
