,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
0,2015,2,Away,JAC,W,20-23,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2015,7,Away,ARI,W,18-26,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,8,Home,SD,W,26-29,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2015,10,Home,JAC,W,22-20,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2015,11,Home,STL,W,13-16,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015,12,Away,CLE,W,33-27,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2015,13,Away,MIA,W,13-15,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2015,14,Home,SEA,W,35-6,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2015,15,Away,SEA,W,13-30,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2015,16,Away,KC,W,13-17,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2015,17,Home,PIT,W,28-12,0,0,0,0,0,0,0,0,0,0,0,1,1
0,2016,3,Away,DAL,W,17-31,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2016,4,Home,DET,W,14-17,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2016,17,Home,SEA,W,25-23,1,6,6,6,0,0,0,0,0,0,0,0,0
0,2017,1,Home,CAR,L,23-3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2017,2,Away,SEA,L,9-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,3,Home,LAR,L,41-39,4,11,2.8,7,0,0,0,0,0,0,0,1,1
3,2017,4,Away,ARI,L,15-18,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2017,5,Away,IND,L,23-26,1,3,3,3,0,0,0,0,0,0,0,0,0
5,2017,6,Away,WAS,L,24-26,1,16,16,16,0,0,0,0,0,0,0,0,0
6,2017,7,Home,DAL,L,40-10,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2017,8,Away,PHI,L,10-33,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2017,9,Home,ARI,L,20-10,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2017,10,Home,NYG,W,21-31,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2017,12,Home,SEA,L,24-13,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2017,13,Away,CHI,W,15-14,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2017,14,Away,HOU,W,26-16,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2017,15,Home,TEN,W,23-25,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2017,16,Home,JAC,W,33-44,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2017,17,Away,LAR,W,34-13,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2018,1,Away,MIN,L,16-24,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2018,2,Home,DET,W,27-30,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,3,Away,KC,L,27-38,1,0,0,0,0,1,1,8,8,8,0,0,0
3,2018,4,Away,LAC,L,27-29,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2018,5,Home,ARI,L,28-18,5,11,2.2,12,0,1,1,-2,-2,-2,0,1,1
5,2018,6,Away,GB,L,30-33,12,87,7.3,26,0,0,0,0,0,0,0,0,0
6,2018,7,Home,LAR,L,39-10,7,59,8.4,16,0,4,4,19,4.8,23,0,0,0
7,2018,8,Away,ARI,L,15-18,2,18,9,14,0,0,1,0,0,0,0,0,0
8,2018,9,Home,OAK,W,3-34,7,86,12.3,52,1,0,0,0,0,0,0,0,0
9,2018,10,Home,NYG,L,27-23,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2018,12,Away,TB,L,9-27,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2018,13,Away,SEA,L,16-43,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2018,14,Home,DEN,W,14-20,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2018,15,Home,SEA,W,23-26,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2018,16,Home,CHI,L,14-9,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2018,17,Away,LAR,L,32-48,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2019,1,Away,TB,W,31-17,9,40,4.4,18,0,1,1,0,0,0,0,0,0
1,2019,2,Away,CIN,W,41-17,13,83,6.4,20,0,3,4,68,22.7,39,1,0,0
2,2019,3,Home,PIT,W,20-24,12,79,6.6,19,0,0,1,0,0,0,0,1,1
3,2019,5,Home,CLE,W,3-31,7,34,4.9,8,0,0,0,0,0,0,0,0,0
4,2019,6,Away,LAR,W,20-7,4,13,3.3,8,0,0,0,0,0,0,0,0,0
5,2019,7,Away,WAS,W,9-0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2019,8,Home,CAR,W,13-51,9,60,6.7,41,1,0,0,0,0,0,0,0,0
7,2019,9,Away,ARI,W,28-25,1,-2,-2,-2,0,0,0,0,0,0,0,0,0
8,2019,10,Home,SEA,L,27-24,6,28,4.7,8,0,1,1,7,7,7,0,0,0
9,2019,11,Home,ARI,W,26-36,6,13,2.2,6,0,2,3,14,7,8,0,0,0
10,2019,12,Home,GB,W,8-37,6,45,7.5,15,1,1,3,22,22,22,0,0,0
11,2019,13,Away,BAL,L,17-20,19,146,7.7,40,1,2,2,8,4,5,0,0,0
12,2019,14,Away,NO,W,48-46,10,69,6.9,19,1,2,2,40,20,35,1,0,0
13,2019,15,Home,ATL,L,29-22,14,54,3.9,8,1,1,2,5,5,5,0,1,1
14,2019,16,Home,LAR,W,31-34,11,53,4.8,16,1,0,1,0,0,0,0,0,0
15,2019,17,Away,SEA,W,26-21,10,57,5.7,17,2,1,2,16,16,16,0,0,0
