,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
2,2017,3,Away,WAS,L,10-27,1,3,7,7,7,0,0,0,0,0,0,0,0
3,2017,4,Away,DEN,L,10-16,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2017,5,Home,BAL,L,30-17,6,8,82,13.7,41,1,0,0,0,0,0,0,0
5,2017,6,Home,LAC,L,17-16,6,10,52,8.7,23,1,0,0,0,0,0,0,0
6,2017,7,Home,KC,W,30-31,3,7,24,8,17,1,0,0,0,0,0,0,0
7,2017,8,Away,BUF,L,14-34,5,10,83,16.6,40,0,0,0,0,0,0,0,0
8,2017,9,Away,MIA,W,27-24,3,4,40,13.3,16,0,0,0,0,0,0,0,0
9,2017,11,Home,NE,L,33-8,6,11,51,8.5,15,0,0,0,0,0,0,0,0
10,2017,12,Home,DEN,W,14-21,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2017,13,Away,OAK,W,17-24,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2017,14,Away,KC,L,15-26,7,13,60,8.6,13,0,0,0,0,0,0,0,0
13,2017,15,Home,DAL,L,20-17,7,17,39,5.6,14,2,0,0,0,0,0,1,0
14,2017,16,Away,PHI,L,10-19,0,3,0,0,0,0,0,0,0,0,0,0,0
15,2017,17,Away,LAC,L,10-30,2,2,17,8.5,12,0,0,0,0,0,0,0,0
0,2018,1,Home,BUF,W,3-47,3,6,38,12.7,20,1,0,0,0,0,0,0,0
1,2018,2,Away,CIN,L,23-34,5,10,56,11.2,17,0,0,0,0,0,0,0,0
2,2018,3,Home,DEN,W,14-27,7,10,61,8.7,19,0,0,0,0,0,0,0,0
3,2018,4,Away,PIT,W,26-14,3,8,29,9.7,13,0,0,0,0,0,0,0,0
4,2018,5,Away,CLE,L,9-12,6,12,66,11,20,0,0,0,0,0,0,0,0
5,2018,6,Away,TEN,W,21-0,6,9,93,15.5,27,1,0,0,0,0,0,0,0
6,2018,7,Home,NO,L,24-23,5,9,66,13.2,18,0,0,0,0,0,0,0,0
7,2018,8,Away,CAR,L,21-36,3,5,31,10.3,13,0,0,0,0,0,0,0,0
8,2018,9,Home,PIT,L,23-16,3,7,32,10.7,13,0,0,0,0,0,0,0,0
9,2018,11,Home,CIN,W,21-24,1,3,7,7,7,0,0,0,0,0,0,0,0
10,2018,12,Home,OAK,W,17-34,3,6,21,7,10,1,0,0,0,0,0,0,0
11,2018,13,Away,ATL,W,26-16,3,4,36,12,18,0,0,0,0,0,0,0,0
12,2018,14,Away,KC,L,24-27,3,4,31,10.3,12,0,0,0,0,0,0,0,0
13,2018,15,Home,TB,W,12-20,0,1,0,0,0,0,0,0,0,0,0,0,0
14,2018,16,Away,LAC,W,22-10,1,4,20,20,20,0,0,0,0,0,0,0,0
15,2018,17,Home,CLE,W,24-26,2,2,20,10,13,0,0,0,0,0,0,0,0
0,2019,1,Away,ARI,T,27-27,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2019,2,Away,BAL,L,17-23,2,3,13,6.5,9,0,0,0,0,0,0,0,0
2,2019,3,Home,CAR,L,38-20,2,2,9,4.5,6,0,0,0,0,0,0,0,0
3,2019,4,Away,ARI,L,27-10,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2019,5,Away,CIN,W,26-23,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2019,6,Away,ARI,W,33-34,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2019,7,Away,NYG,W,27-21,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2019,8,Away,NO,L,9-31,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2019,9,Away,ARI,L,28-25,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2019,10,Away,TB,L,27-30,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2019,11,Away,SF,L,26-36,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2019,13,Away,ARI,L,34-7,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2019,14,Away,ARI,L,23-17,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2019,15,Away,ARI,W,24-38,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2019,16,Away,SEA,W,27-13,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2019,17,Away,LAR,L,24-31,-,-,-,-,-,-,-,-,-,-,-,-,-
