,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2014,1,Home,NE,W,20-33,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2014,2,Away,BUF,L,10-29,5,6,49,9.8,16,0,0,0,0,0,0,1,1
2,2014,3,Home,KC,L,34-15,3,7,24,8,16,0,0,0,0,0,0,0,0
3,2014,4,Away,OAK,W,38-14,4,4,38,9.5,18,0,0,0,0,0,0,1,1
4,2014,6,Home,GB,L,27-24,6,8,75,12.5,21,1,0,0,0,0,0,0,0
5,2014,7,Away,CHI,W,27-14,4,5,46,11.5,15,0,0,0,0,0,0,0,0
6,2014,8,Away,JAC,W,27-13,3,3,23,7.7,11,0,1,4,4,4,0,0,0
7,2014,9,Home,SD,W,0-37,5,6,46,9.2,14,1,0,0,0,0,0,0,0
8,2014,10,Away,DET,L,16-20,7,10,53,7.6,12,0,1,-8,-8,-8,0,0,0
9,2014,11,Home,BUF,W,9-22,5,5,46,9.2,12,1,0,0,0,0,0,1,1
10,2014,12,Away,DEN,L,36-39,7,11,50,7.1,20,2,0,0,0,0,0,0,0
11,2014,13,Away,NYJ,W,16-13,8,11,68,8.5,25,0,0,0,0,0,0,0,0
12,2014,14,Home,BAL,L,28-13,6,6,55,9.2,20,0,0,0,0,0,0,1,0
13,2014,15,Away,NE,L,13-41,8,11,99,12.4,25,0,0,0,0,0,0,1,0
14,2014,16,Home,MIN,W,35-37,8,9,31,3.9,11,0,0,0,0,0,0,2,1
15,2014,17,Home,NYJ,L,37-24,5,9,55,11,17,0,0,0,0,0,0,0,0
0,2015,1,Away,WAS,W,17-10,8,12,53,6.6,20,0,1,14,14,14,0,0,0
1,2015,2,Away,JAC,L,20-23,8,10,110,13.8,36,0,1,6,6,6,0,0,0
2,2015,3,Home,BUF,L,41-14,8,13,67,8.4,13,0,1,-1,-1,-1,0,0,0
3,2015,4,Home,NYJ,L,27-14,4,12,40,10,20,0,2,29,14.5,15,0,0,0
4,2015,6,Away,TEN,W,38-10,3,4,42,14,19,0,2,24,12,22,1,0,0
5,2015,7,Home,HOU,W,26-44,5,5,83,16.6,50,2,1,5,5,5,0,0,0
6,2015,8,Away,NE,L,7-36,6,8,71,11.8,18,0,0,0,0,0,0,1,0
7,2015,9,Away,BUF,L,17-33,10,12,67,6.7,24,0,5,20,4,9,0,0,0
8,2015,10,Away,PHI,W,20-19,7,12,52,7.4,18,1,1,6,6,6,0,0,0
9,2015,11,Home,DAL,L,24-14,4,7,66,16.5,47,0,0,0,0,0,0,0,0
10,2015,12,Away,NYJ,L,20-38,13,16,165,12.7,40,1,1,4,4,4,0,0,0
11,2015,13,Home,BAL,W,13-15,2,5,5,2.5,6,0,0,0,0,0,0,0,0
12,2015,14,Home,NYG,L,31-24,11,18,99,9,25,0,1,0,0,0,0,0,0
13,2015,15,Away,SD,L,14-30,8,10,54,6.8,14,0,0,0,0,0,0,0,0
14,2015,16,Home,IND,L,18-12,7,11,111,15.9,26,0,0,0,0,0,0,0,0
15,2015,17,Home,NE,W,10-20,6,11,72,12,19,0,2,6,3,5,0,0,0
0,2016,1,Away,SEA,L,10-12,7,10,59,8.4,28,0,0,0,0,0,0,0,0
